"row","page_id","phrase_id","vietnamese","english","source_lane","source_path","section_count","phrase_row_count","breakdown_token_count","audio_status","alias_count","verdict","issue_codes","issue_messages"
"1465","viet-phrase-v900-heal-phar-how-many-pills-each-time","v900-heal-phar-how-many-pills-each-time","Mỗi lần bao nhiêu viên?","How many pills each time?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-how-many-pills-each-time.json","3","5","5","ready","2","PASS","",""
"1466","viet-phrase-v900-heal-phar-i-am-allergic-to-penicillin","v900-heal-phar-i-am-allergic-to-penicillin","Tôi bị dị ứng với penicillin","I am allergic to penicillin","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-i-am-allergic-to-penicillin.json","3","5","5","ready","2","PASS","",""
"1467","viet-phrase-v900-heal-phar-i-have-a-cough","v900-heal-phar-i-have-a-cough","tôi bị ho","I have a cough","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-i-have-a-cough.json","3","5","4","ready","2","PASS","",""
"1468","viet-phrase-v900-heal-phar-i-have-a-rash","v900-heal-phar-i-have-a-rash","tôi bị phát ban","I have a rash","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-i-have-a-rash.json","3","5","4","ready","2","PASS","",""
"1469","viet-phrase-v900-heal-phar-i-have-a-sore-throat","v900-heal-phar-i-have-a-sore-throat","Tôi bị đau họng","I have a sore throat","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-i-have-a-sore-throat.json","3","5","4","ready","2","PASS","",""
"1470","viet-phrase-v900-heal-phar-i-have-high-blood-pressure","v900-heal-phar-i-have-high-blood-pressure","Tôi bị cao huyết áp","I have high blood pressure","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-i-have-high-blood-pressure.json","3","5","5","ready","2","PASS","",""
"1471","viet-phrase-v900-heal-phar-i-have-trouble-breathing","v900-heal-phar-i-have-trouble-breathing","Tôi khó thở","I have trouble breathing","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-i-have-trouble-breathing.json","3","5","3","ready","2","PASS","",""
"1472","viet-phrase-v900-heal-phar-i-hurt-my-arm","v900-heal-phar-i-hurt-my-arm","tôi bị thương ở tay","I hurt my arm","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-i-hurt-my-arm.json","3","5","6","ready","2","PASS","",""
"1473","viet-phrase-v900-heal-phar-i-hurt-my-foot","v900-heal-phar-i-hurt-my-foot","Tôi bị thương ở chân","I hurt my foot","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-i-hurt-my-foot.json","3","5","6","ready","2","PASS","",""
"1474","viet-phrase-v900-heal-phar-i-need-allergy-medicine","v900-heal-phar-i-need-allergy-medicine","Tôi cần thuốc dị ứng","I need allergy medicine","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-i-need-allergy-medicine.json","3","5","4","ready","2","PASS","",""
"1475","viet-phrase-v900-heal-phar-i-need-antiseptic","v900-heal-phar-i-need-antiseptic","Tôi cần thuốc sát trùng","I need antiseptic","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-i-need-antiseptic.json","3","5","4","ready","2","PASS","",""
"1476","viet-phrase-v900-heal-phar-i-need-bandages","v900-heal-phar-i-need-bandages","Tôi cần băng bó","I need bandages","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-i-need-bandages.json","3","5","4","ready","2","PASS","",""
"1477","viet-phrase-v900-heal-phar-i-need-cold-medicine","v900-heal-phar-i-need-cold-medicine","Tôi cần thuốc cảm","I need cold medicine","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-i-need-cold-medicine.json","3","5","4","ready","2","PASS","",""
"1478","viet-phrase-v900-heal-phar-i-need-fever-medicine","v900-heal-phar-i-need-fever-medicine","Tôi cần thuốc hạ sốt","I need fever medicine","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-i-need-fever-medicine.json","3","5","5","ready","2","PASS","",""
"1479","viet-phrase-v900-heal-phar-i-need-mosquito-repellent","v900-heal-phar-i-need-mosquito-repellent","Tôi cần thuốc chống muỗi","I need mosquito repellent","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-i-need-mosquito-repellent.json","3","5","4","ready","2","PASS","",""
"1480","viet-phrase-v900-heal-phar-i-need-pain-medicine","v900-heal-phar-i-need-pain-medicine","Tôi cần thuốc giảm đau","I need pain medicine","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-i-need-pain-medicine.json","3","5","4","ready","2","PASS","",""
"1481","viet-phrase-v900-heal-phar-i-need-rehydration-salts","v900-heal-phar-i-need-rehydration-salts","Tôi cần muối bù nước","I need rehydration salts","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-i-need-rehydration-salts.json","3","5","5","ready","2","PASS","",""
"1482","viet-phrase-v900-heal-phar-i-need-sunscreen","v900-heal-phar-i-need-sunscreen","Tôi cần kem chống nắng","I need sunscreen","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-i-need-sunscreen.json","3","5","4","ready","2","PASS","",""
"1483","viet-phrase-v900-heal-phar-i-take-this-medicine-every-day","v900-heal-phar-i-take-this-medicine-every-day","Tôi uống thuốc này mỗi ngày","I take this medicine every day","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-i-take-this-medicine-every-day.json","3","5","7","ready","2","PASS","",""
"1484","viet-phrase-v900-heal-phar-i-was-bitten-by-an-insect","v900-heal-phar-i-was-bitten-by-an-insect","Tôi bị côn trùng cắn","I was bitten by an insect","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-i-was-bitten-by-an-insect.json","3","5","5","ready","2","PASS","",""
"1485","viet-phrase-v900-heal-phar-is-there-a-pharmacy-nearby","v900-heal-phar-is-there-a-pharmacy-nearby","Có hiệu thuốc nào gần đây không?","Is there a pharmacy nearby?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-is-there-a-pharmacy-nearby.json","3","5","6","ready","2","PASS","",""
"1486","viet-phrase-v900-heal-phar-is-there-an-english-speaking-doctor-or-pharmacis","v900-heal-phar-is-there-an-english-speaking-doctor-or-pharmacis","Có bác sĩ hoặc dược sĩ nói tiếng Anh không?","Is there an English-speaking doctor or pharmacist?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-is-there-an-english-speaking-doctor-or-pharmacis.json","3","5","8","ready","2","PASS","",""
"1487","viet-phrase-v900-heal-phar-is-this-safe-with-my-medicine","v900-heal-phar-is-this-safe-with-my-medicine","Điều này có an toàn với thuốc của tôi không?","Is this safe with my medicine?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-is-this-safe-with-my-medicine.json","3","5","9","ready","2","PASS","",""
"1488","viet-phrase-v900-heal-phar-please-check-for-drug-interactions","v900-heal-phar-please-check-for-drug-interactions","Vui lòng kiểm tra tương tác thuốc","Please check for drug interactions","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-please-check-for-drug-interactions.json","3","5","4","ready","2","PASS","",""
"1489","viet-phrase-v900-heal-phar-please-write-the-address-of-the-clinic","v900-heal-phar-please-write-the-address-of-the-clinic","Hãy ghi địa chỉ phòng khám","Please write the address of the clinic","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-please-write-the-address-of-the-clinic.json","3","5","5","ready","2","PASS","",""
"1490","viet-phrase-v900-heal-phar-please-write-the-instructions","v900-heal-phar-please-write-the-instructions","Hãy viết hướng dẫn","Please write the instructions","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-please-write-the-instructions.json","3","5","4","ready","2","PASS","",""
"1491","viet-phrase-v900-heal-phar-should-i-take-it-before-bed","v900-heal-phar-should-i-take-it-before-bed","Tôi có nên dùng nó trước khi đi ngủ không?","Should I take it before bed?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-should-i-take-it-before-bed.json","3","5","10","ready","2","PASS","",""
"1492","viet-phrase-v900-heal-phar-should-i-take-it-with-food","v900-heal-phar-should-i-take-it-with-food","Tôi có nên dùng nó cùng với thức ăn không?","Should I take it with food?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-should-i-take-it-with-food.json","3","5","9","ready","2","PASS","",""
"1493","viet-phrase-v900-heal-phar-thank-you-i-understand-the-instructions","v900-heal-phar-thank-you-i-understand-the-instructions","Cảm ơn bạn, tôi hiểu hướng dẫn","Thank you, I understand the instructions","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-thank-you-i-understand-the-instructions.json","3","5","6","ready","2","PASS","",""
"1494","viet-phrase-v900-heal-phar-when-should-i-seek-emergency-help","v900-heal-phar-when-should-i-seek-emergency-help","Khi nào tôi nên tìm kiếm sự giúp đỡ khẩn cấp?","When should I seek emergency help?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-when-should-i-seek-emergency-help.json","3","5","8","ready","2","PASS","",""
"1495","viet-phrase-v900-heal-phar-will-this-make-me-sleepy","v900-heal-phar-will-this-make-me-sleepy","Điều này có làm tôi buồn ngủ không?","Will this make me sleepy?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-will-this-make-me-sleepy.json","3","5","9","ready","2","PASS","",""
"1496","viet-phrase-v900-hote-acco-can-i-get-a-refund-for-the-room","v900-hote-acco-can-i-get-a-refund-for-the-room","Tôi có thể được hoàn lại tiền phòng không?","Can I get a refund for the room?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-i-get-a-refund-for-the-room.json","3","5","9","ready","2","PASS","",""
"1497","viet-phrase-v900-hote-acco-can-i-get-laundry-service","v900-hote-acco-can-i-get-laundry-service","Tôi có thể nhận dịch vụ giặt ủi không?","Can I get laundry service?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-i-get-laundry-service.json","3","5","8","ready","2","PASS","",""
"1498","viet-phrase-v900-hote-acco-can-i-have-a-baby-crib","v900-hote-acco-can-i-have-a-baby-crib","Tôi có thể có một cái cũi em bé được không?","Can I have a baby crib?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-i-have-a-baby-crib.json","3","5","7","ready","2","PASS","",""
"1499","viet-phrase-v900-hote-acco-can-i-have-a-hair-dryer","v900-hote-acco-can-i-have-a-hair-dryer","Tôi có thể có máy sấy tóc được không?","Can I have a hair dryer?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-i-have-a-hair-dryer.json","3","5","6","ready","2","PASS","",""
"1500","viet-phrase-v900-hote-acco-can-i-have-a-higher-floor","v900-hote-acco-can-i-have-a-higher-floor","Tôi có thể có tầng cao hơn không?","Can I have a higher floor?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-i-have-a-higher-floor.json","3","5","8","ready","2","PASS","",""
"1501","viet-phrase-v900-hote-acco-can-i-have-a-non-smoking-room","v900-hote-acco-can-i-have-a-non-smoking-room","Tôi có thể có phòng không hút thuốc được không?","Can I have a non-smoking room?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-i-have-a-non-smoking-room.json","3","5","9","ready","2","PASS","",""
"1502","viet-phrase-v900-hote-acco-can-i-have-a-room-away-from-the-street","v900-hote-acco-can-i-have-a-room-away-from-the-street","Tôi có thể có một phòng cách xa đường phố được không?","Can I have a room away from the street?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-i-have-a-room-away-from-the-street.json","3","5","11","ready","2","PASS","",""
"1503","viet-phrase-v900-hote-acco-can-i-have-a-room-with-a-window","v900-hote-acco-can-i-have-a-room-with-a-window","Tôi có thể đặt phòng có cửa sổ được không?","Can I have a room with a window?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-i-have-a-room-with-a-window.json","3","5","7","ready","2","PASS","",""
"1504","viet-phrase-v900-hote-acco-can-i-have-a-room-with-two-beds","v900-hote-acco-can-i-have-a-room-with-two-beds","Tôi có thể đặt một phòng có hai giường được không?","Can I have a room with two beds?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-i-have-a-room-with-two-beds.json","3","5","10","ready","2","PASS","",""
"1505","viet-phrase-v900-hote-acco-can-i-have-an-extra-bed","v900-hote-acco-can-i-have-an-extra-bed","Tôi có thể có một giường phụ không?","Can I have an extra bed?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-i-have-an-extra-bed.json","3","5","7","ready","2","PASS","",""
"1506","viet-phrase-v900-hote-acco-can-i-have-more-drinking-water","v900-hote-acco-can-i-have-more-drinking-water","Tôi có thể uống thêm nước được không?","Can I have more drinking water?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-i-have-more-drinking-water.json","3","5","7","ready","2","PASS","",""
"1507","viet-phrase-v900-hote-acco-can-i-leave-my-bags-until-check-in","v900-hote-acco-can-i-leave-my-bags-until-check-in","Tôi có thể để lại hành lý của mình cho đến khi nhận phòng không?","Can I leave my bags until check-in?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-i-leave-my-bags-until-check-in.json","3","5","11","ready","2","PASS","",""
"1508","viet-phrase-v900-hote-acco-can-i-see-the-room-first","v900-hote-acco-can-i-see-the-room-first","Tôi có thể xem phòng trước được không?","Can I see the room first?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-i-see-the-room-first.json","3","5","7","ready","2","PASS","",""
"1509","viet-phrase-v900-hote-acco-can-i-stay-one-more-night","v900-hote-acco-can-i-stay-one-more-night","Tôi có thể ở lại thêm một đêm nữa được không?","Can I stay one more night?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-i-stay-one-more-night.json","3","5","10","ready","2","PASS","",""
"1510","viet-phrase-v900-hote-acco-can-you-arrange-a-taxi-for-me","v900-hote-acco-can-you-arrange-a-taxi-for-me","Bạn có thể sắp xếp một chiếc taxi cho tôi được không?","Can you arrange a taxi for me?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-you-arrange-a-taxi-for-me.json","3","6","9","ready","2","PASS","",""
"1511","viet-phrase-v900-hote-acco-can-you-book-a-car-to-the-airport","v900-hote-acco-can-you-book-a-car-to-the-airport","Bạn có thể đặt xe tới sân bay được không?","Can you book a car to the airport?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-you-book-a-car-to-the-airport.json","3","5","8","ready","2","PASS","",""
"1512","viet-phrase-v900-hote-acco-can-you-clean-the-room-today","v900-hote-acco-can-you-clean-the-room-today","Hôm nay bạn có thể dọn phòng được không?","Can you clean the room today?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-you-clean-the-room-today.json","3","5","7","ready","2","PASS","",""
"1513","viet-phrase-v900-hote-acco-can-you-email-me-the-invoice","v900-hote-acco-can-you-email-me-the-invoice","Bạn có thể gửi email cho tôi hóa đơn được không?","Can you email me the invoice?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-you-email-me-the-invoice.json","3","5","9","ready","2","PASS","",""
"1514","viet-phrase-v900-hote-acco-can-you-help-me-with-my-bags","v900-hote-acco-can-you-help-me-with-my-bags","Bạn có thể giúp tôi mang túi xách được không?","Can you help me with my bags?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-you-help-me-with-my-bags.json","3","5","8","ready","2","PASS","",""
"1515","viet-phrase-v900-hote-acco-can-you-print-my-document-for-me","v900-hote-acco-can-you-print-my-document-for-me","Bạn có thể in tài liệu cho tôi được không?","Can you print my document for me?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-you-print-my-document-for-me.json","3","5","9","ready","2","PASS","",""
"1516","viet-phrase-v900-hote-acco-can-you-put-us-in-nearby-rooms","v900-hote-acco-can-you-put-us-in-nearby-rooms","Bạn có thể đưa chúng tôi vào phòng gần đó được không?","Can you put us in nearby rooms?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-you-put-us-in-nearby-rooms.json","3","5","10","ready","2","PASS","",""
"1517","viet-phrase-v900-hote-acco-can-you-recommend-a-nearby-restaurant","v900-hote-acco-can-you-recommend-a-nearby-restaurant","Bạn có thể giới thiệu một nhà hàng gần đó không?","Can you recommend a nearby restaurant?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-you-recommend-a-nearby-restaurant.json","3","5","9","ready","2","PASS","",""
"1518","viet-phrase-v900-hote-acco-can-you-store-my-luggage-after-check-out","v900-hote-acco-can-you-store-my-luggage-after-check-out","Bạn có thể gửi hành lý của tôi sau khi trả phòng không?","Can you store my luggage after check-out?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-you-store-my-luggage-after-check-out.json","3","5","10","ready","2","PASS","",""
"1519","viet-phrase-v900-hote-acco-can-you-write-down-the-cancellation-policy","v900-hote-acco-can-you-write-down-the-cancellation-policy","Bạn có thể viết ra chính sách hủy được không?","Can you write down the cancellation policy?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-you-write-down-the-cancellation-policy.json","3","5","9","ready","2","PASS","",""
"1520","viet-phrase-v900-hote-acco-everything-was-good-thank-you","v900-hote-acco-everything-was-good-thank-you","Mọi thứ đều tốt, cảm ơn bạn","Everything was good, thank you","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-everything-was-good-thank-you.json","3","5","6","ready","2","PASS","",""
"1521","viet-phrase-v900-hote-acco-how-much-is-one-extra-night","v900-hote-acco-how-much-is-one-extra-night","Thêm một đêm là bao nhiêu?","How much is one extra night?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-how-much-is-one-extra-night.json","3","5","6","ready","2","PASS","",""
"1522","viet-phrase-v900-hote-acco-i-want-to-cancel-my-stay","v900-hote-acco-i-want-to-cancel-my-stay","Tôi muốn hủy thời gian lưu trú của mình","I want to cancel my stay","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-i-want-to-cancel-my-stay.json","3","5","6","ready","2","PASS","",""
"1523","viet-phrase-v900-hote-acco-i-was-charged-for-something-i-did-not-use","v900-hote-acco-i-was-charged-for-something-i-did-not-use","Tôi đã bị tính phí cho thứ mà tôi không sử dụng","I was charged for something I did not use","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-i-was-charged-for-something-i-did-not-use.json","3","5","11","ready","2","PASS","",""
"1524","viet-phrase-v900-hote-acco-is-this-room-available-tonight","v900-hote-acco-is-this-room-available-tonight","Phòng này có trống tối nay không?","Is this room available tonight?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-is-this-room-available-tonight.json","3","5","8","ready","2","PASS","",""
"1525","viet-phrase-v900-hote-acco-is-this-the-total-amount","v900-hote-acco-is-this-the-total-amount","Đây có phải là tổng số tiền?","Is this the total amount?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-is-this-the-total-amount.json","3","5","8","ready","2","PASS","",""
"1526","viet-phrase-v900-hote-acco-please-change-the-sheets","v900-hote-acco-please-change-the-sheets","Vui lòng thay ga trải giường","Please change the sheets","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-please-change-the-sheets.json","3","5","4","ready","2","PASS","",""
"1527","viet-phrase-v900-hote-acco-please-do-not-clean-the-room-today","v900-hote-acco-please-do-not-clean-the-room-today","Xin vui lòng không dọn phòng ngày hôm nay","Please do not clean the room today","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-please-do-not-clean-the-room-today.json","3","5","6","ready","2","PASS","",""
"1528","viet-phrase-v900-hote-acco-please-wake-me-up-at-six","v900-hote-acco-please-wake-me-up-at-six","Hãy đánh thức tôi lúc sáu giờ nhé","Please wake me up at six","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-please-wake-me-up-at-six.json","3","5","8","ready","2","PASS","",""
"1529","viet-phrase-v900-hote-acco-the-reservation-is-under-this-name","v900-hote-acco-the-reservation-is-under-this-name","Đặt chỗ dưới tên này","The reservation is under this name","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-the-reservation-is-under-this-name.json","3","5","5","ready","4","PASS","",""
"1530","viet-phrase-v900-hote-acco-the-room-smells-like-smoke","v900-hote-acco-the-room-smells-like-smoke","Căn phòng có mùi khói","The room smells like smoke","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-the-room-smells-like-smoke.json","3","5","5","ready","2","PASS","",""
"1531","viet-phrase-v900-hote-acco-the-shower-is-not-draining","v900-hote-acco-the-shower-is-not-draining","Vòi sen không chảy nước","The shower is not draining","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-the-shower-is-not-draining.json","3","5","5","ready","2","PASS","",""
"1532","viet-phrase-v900-hote-acco-the-shower-is-not-working","v900-hote-acco-the-shower-is-not-working","Vòi hoa sen không hoạt động","The shower is not working","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-the-shower-is-not-working.json","3","5","5","ready","2","PASS","",""
"1533","viet-phrase-v900-hote-acco-the-water-pressure-is-too-low","v900-hote-acco-the-water-pressure-is-too-low","Áp lực nước quá thấp","The water pressure is too low","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-the-water-pressure-is-too-low.json","3","5","5","ready","2","PASS","",""
"1534","viet-phrase-v900-hote-acco-the-wi-fi-is-not-working-in-my-room","v900-hote-acco-the-wi-fi-is-not-working-in-my-room","Wi-Fi không hoạt động trong phòng tôi","The Wi-Fi is not working in my room","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-the-wi-fi-is-not-working-in-my-room.json","3","5","6","ready","2","PASS","",""
"1535","viet-phrase-v900-hote-acco-there-are-insects-in-the-room","v900-hote-acco-there-are-insects-in-the-room","Có côn trùng trong phòng","There are insects in the room","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-there-are-insects-in-the-room.json","3","5","5","ready","2","PASS","",""
"1536","viet-phrase-v900-hote-acco-this-is-not-the-room-i-booked","v900-hote-acco-this-is-not-the-room-i-booked","Đây không phải là phòng tôi đã đặt","This is not the room I booked","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-this-is-not-the-room-i-booked.json","3","5","8","ready","2","PASS","",""
"1537","viet-phrase-v900-hote-acco-was-the-deposit-refunded","v900-hote-acco-was-the-deposit-refunded","Tiền đặt cọc có được hoàn lại không?","Was the deposit refunded?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-was-the-deposit-refunded.json","3","5","9","ready","2","PASS","",""
"1538","viet-phrase-v900-hote-acco-where-can-i-pick-up-my-luggage","v900-hote-acco-where-can-i-pick-up-my-luggage","Tôi có thể nhận hành lý của mình ở đâu?","Where can I pick up my luggage?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-where-can-i-pick-up-my-luggage.json","3","5","7","ready","2","PASS","",""
"1539","viet-phrase-v900-loca-serv-ever-task-can-we-sit-somewhere-cooler","v900-loca-serv-ever-task-can-we-sit-somewhere-cooler","Chúng ta có thể ngồi chỗ nào mát hơn được không?","Can we sit somewhere cooler?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-we-sit-somewhere-cooler.json","3","5","9","ready","2","PASS","",""
"1540","viet-phrase-v900-loca-serv-ever-task-can-we-sit-somewhere-quieter","v900-loca-serv-ever-task-can-we-sit-somewhere-quieter","Chúng ta có thể ngồi chỗ nào yên tĩnh hơn được không?","Can we sit somewhere quieter?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-we-sit-somewhere-quieter.json","3","5","9","ready","2","PASS","",""
"1541","viet-phrase-v900-loca-serv-ever-task-can-you-copy-this-document","v900-loca-serv-ever-task-can-you-copy-this-document","Bạn có thể sao chép tài liệu này?","Can you copy this document?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-copy-this-document.json","3","5","7","ready","2","PASS","",""
"1542","viet-phrase-v900-loca-serv-ever-task-can-you-dry-these-clothes","v900-loca-serv-ever-task-can-you-dry-these-clothes","Bạn có thể làm khô những bộ quần áo này không?","Can you dry these clothes?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-dry-these-clothes.json","3","5","11","ready","2","PASS","",""
"1543","viet-phrase-v900-loca-serv-ever-task-can-you-email-it-to-me","v900-loca-serv-ever-task-can-you-email-it-to-me","Bạn có thể gửi email cho tôi được không?","Can you email it to me?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-email-it-to-me.json","3","5","8","ready","2","PASS","",""
"1544","viet-phrase-v900-loca-serv-ever-task-can-you-print-this-for-me","v900-loca-serv-ever-task-can-you-print-this-for-me","Bạn có thể in cái này cho tôi được không?","Can you print this for me?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-print-this-for-me.json","3","5","9","ready","2","PASS","",""
"1545","viet-phrase-v900-loca-serv-ever-task-can-you-scan-this-document","v900-loca-serv-ever-task-can-you-scan-this-document","Bạn có thể scan tài liệu này được không?","Can you scan this document?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-scan-this-document.json","3","5","8","ready","2","PASS","",""
