"page_id","phrase_id","vietnamese","english","source_lane","source_path","verdict","review_codes","evidence"
"viet-phrase-vpe-stop-at-place-dung-o-sieu-thi","vpe-stop-at-place-dung-o-sieu-thi","Dừng ở siêu thị","Stop at the supermarket.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-stop-at-place-dung-o-song","vpe-stop-at-place-dung-o-song","Dừng ở sông","Stop at the river.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-stop-at-place-dung-o-thang-may","vpe-stop-at-place-dung-o-thang-may","Dừng ở thang máy","Stop at the elevator.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-stop-at-place-dung-o-thung-rac","vpe-stop-at-place-dung-o-thung-rac","Dừng ở thùng rác","Stop at a trash bin.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-stop-at-place-dung-o-tiem-cat-toc","vpe-stop-at-place-dung-o-tiem-cat-toc","Dừng ở tiệm cắt tóc","Stop at a hair salon.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-stop-at-place-dung-o-tiem-giat-ui","vpe-stop-at-place-dung-o-tiem-giat-ui","Dừng ở tiệm giặt ủi","Stop at a laundry shop.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-stop-at-place-dung-o-tram-sac","vpe-stop-at-place-dung-o-tram-sac","Dừng ở trạm sạc","Stop at a charging station.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-stop-at-place-dung-o-tram-xang","vpe-stop-at-place-dung-o-tram-xang","Dừng ở trạm xăng","Stop at the gas station.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-stop-at-place-dung-o-tram-xe-buyt","vpe-stop-at-place-dung-o-tram-xe-buyt","Dừng ở trạm xe buýt","Stop at the bus stop.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-stop-at-place-dung-o-tram-y-te","vpe-stop-at-place-dung-o-tram-y-te","Dừng ở trạm y tế","Stop at a medical station.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-stop-at-place-dung-o-trung-tam-thuong-mai","vpe-stop-at-place-dung-o-trung-tam-thuong-mai","Dừng ở trung tâm thương mại","Stop at the mall.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-stop-at-place-dung-o-van-phong-du-lich","vpe-stop-at-place-dung-o-van-phong-du-lich","Dừng ở văn phòng du lịch","Stop at the tourist office.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-stop-at-place-dung-o-voi-nuoc","vpe-stop-at-place-dung-o-voi-nuoc","Dừng ở vòi nước","Stop at a water tap.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-atm","vpe-take-me-place-cho-toi-den-atm","Cho tôi đến ATM","Please take me to an ATM.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-bai-bien","vpe-take-me-place-cho-toi-den-bai-bien","Cho tôi đến bãi biển","Please take me to the beach.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-bai-dau-xe","vpe-take-me-place-cho-toi-den-bai-dau-xe","Cho tôi đến bãi đậu xe","Please take me to the parking lot.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-bai-gui-xe-may","vpe-take-me-place-cho-toi-den-bai-gui-xe-may","Cho tôi đến bãi gửi xe máy","Please take me to motorbike parking.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-ban-huong-dan","vpe-take-me-place-cho-toi-den-ban-huong-dan","Cho tôi đến bàn hướng dẫn","Please take me to the help desk.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-bao-tang","vpe-take-me-place-cho-toi-den-bao-tang","Cho tôi đến bảo tàng","Please take me to the museum.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-ben-pha","vpe-take-me-place-cho-toi-den-ben-pha","Cho tôi đến bến phà","Please take me to the ferry pier.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-ben-tau","vpe-take-me-place-cho-toi-den-ben-tau","Cho tôi đến bến tàu","Please take me to the boat pier.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-ben-xe","vpe-take-me-place-cho-toi-den-ben-xe","Cho tôi đến bến xe","Please take me to the bus station.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-benh-vien","vpe-take-me-place-cho-toi-den-benh-vien","Cho tôi đến bệnh viện","Please take me to the hospital.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-buu-dien","vpe-take-me-place-cho-toi-den-buu-dien","Cho tôi đến bưu điện","Please take me to the post office.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-cau","vpe-take-me-place-cho-toi-den-cau","Cho tôi đến cầu","Please take me to the bridge.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-cay-nuoc-nong","vpe-take-me-place-cho-toi-den-cay-nuoc-nong","Cho tôi đến cây nước nóng","Please take me to a hot-water dispenser.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-cho","vpe-take-me-place-cho-toi-den-cho","Cho tôi đến chợ","Please take me to the market.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-cho-dau-taxi","vpe-take-me-place-cho-toi-den-cho-dau-taxi","Cho tôi đến chỗ đậu taxi","Please take me to the taxi stand.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-cho-gui-hanh-ly","vpe-take-me-place-cho-toi-den-cho-gui-hanh-ly","Cho tôi đến chỗ gửi hành lý","Please take me to luggage storage.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-cho-ngoi","vpe-take-me-place-cho-toi-den-cho-ngoi","Cho tôi đến chỗ ngồi","Please take me to a seat.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-chua","vpe-take-me-place-cho-toi-den-chua","Cho tôi đến chùa","Please take me to the pagoda.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-cong-len-may-bay","vpe-take-me-place-cho-toi-den-cong-len-may-bay","Cho tôi đến cổng lên máy bay","Please take me to the boarding gate.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-cong-vien","vpe-take-me-place-cho-toi-den-cong-vien","Cho tôi đến công viên","Please take me to the park.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-cua-hai-quan","vpe-take-me-place-cho-toi-den-cua-hai-quan","Cho tôi đến cửa hải quan","Please take me to customs.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-cua-hang-dien-thoai","vpe-take-me-place-cho-toi-den-cua-hang-dien-thoai","Cho tôi đến cửa hàng điện thoại","Please take me to the phone shop.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-cua-hang-tien-loi","vpe-take-me-place-cho-toi-den-cua-hang-tien-loi","Cho tôi đến cửa hàng tiện lợi","Please take me to a convenience store.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-cua-khoi-hanh","vpe-take-me-place-cho-toi-den-cua-khoi-hanh","Cho tôi đến cửa khởi hành","Please take me to the departure door.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-cua-ra","vpe-take-me-place-cho-toi-den-cua-ra","Cho tôi đến cửa ra","Please take me to the exit.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-diem-ban-sim","vpe-take-me-place-cho-toi-den-diem-ban-sim","Cho tôi đến điểm bán SIM","Please take me to the SIM-card counter.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-diem-don-xe","vpe-take-me-place-cho-toi-den-diem-don-xe","Cho tôi đến điểm đón xe","Please take me to the pickup point.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-diem-hen","vpe-take-me-place-cho-toi-den-diem-hen","Cho tôi đến điểm hẹn","Please take me to the meeting point.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-don-cong-an","vpe-take-me-place-cho-toi-den-don-cong-an","Cho tôi đến đồn công an","Please take me to the police station.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-duong-chinh","vpe-take-me-place-cho-toi-den-duong-chinh","Cho tôi đến đường chính","Please take me to the main road.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-duong-mot-chieu","vpe-take-me-place-cho-toi-den-duong-mot-chieu","Cho tôi đến đường một chiều","Please take me to a one-way street.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-ga-tau","vpe-take-me-place-cho-toi-den-ga-tau","Cho tôi đến ga tàu","Please take me to the train station.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-hem-nay","vpe-take-me-place-cho-toi-den-hem-nay","Cho tôi đến hẻm này","Please take me to this alley.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-hieu-kinh-thuoc","vpe-take-me-place-cho-toi-den-hieu-kinh-thuoc","Cho tôi đến hiệu kính thuốc","Please take me to an optical shop.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-ho","vpe-take-me-place-cho-toi-den-ho","Cho tôi đến hồ","Please take me to the lake.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-khach-san","vpe-take-me-place-cho-toi-den-khach-san","Cho tôi đến khách sạn","Please take me to the hotel.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-khu-am-thuc","vpe-take-me-place-cho-toi-den-khu-am-thuc","Cho tôi đến khu ẩm thực","Please take me to the food court.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-khu-kiem-tra-an-ninh","vpe-take-me-place-cho-toi-den-khu-kiem-tra-an-ninh","Cho tôi đến khu kiểm tra an ninh","Please take me to security screening.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-khu-lay-hanh-ly","vpe-take-me-place-cho-toi-den-khu-lay-hanh-ly","Cho tôi đến khu lấy hành lý","Please take me to baggage claim.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-khu-vuc-hut-thuoc","vpe-take-me-place-cho-toi-den-khu-vuc-hut-thuoc","Cho tôi đến khu vực hút thuốc","Please take me to the smoking area.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
