"﻿phrase_id","scenario_id","family_id","family_title","family_summary","audio_key","english_text","target_text","canonical_target_text","pronunciation","access_tier","variant_role","context","you_may_hear","search_aliases","warning_note_type","audio_status","emoji","notes","status"
"vpe-one-item-please-cho-toi-mot-men-tieu-hoa","health-pharmacy","vpe-one-item-please-cho-toi-mot-men-tieu-hoa","Digestive probiotics, please.","Use this when you want digestive probiotics and a short request is better than a long explanation.","","Digestive probiotics, please.","Cho tôi men tiêu hóa","Cho tôi men tiêu hóa","cho toy men tieu hoa","premium","say-first","Use this when you want digestive probiotics and a short request is better than a long explanation.","","Digestive probiotics, please.|Cho tôi men tiêu hóa|digestive probiotics|men tiêu hóa","","planned","💊","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=one-item-please; difficulty=intermediate; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=The direct-request frame is beginner-friendly and supports active recall with a real travel object.","approved"
"vpe-one-item-please-cho-toi-mot-mieng-dan-ha-sot","health-pharmacy","vpe-one-item-please-cho-toi-mot-mieng-dan-ha-sot","Cooling patches, please.","Use this when you want cooling patches and a short request is better than a long explanation.","","Cooling patches, please.","Cho tôi miếng dán hạ sốt","Cho tôi miếng dán hạ sốt","cho toy mieng dan ha sot","premium","say-first","Use this when you want cooling patches and a short request is better than a long explanation.","","Cooling patches, please.|Cho tôi miếng dán hạ sốt|cooling patches|miếng dán hạ sốt","","planned","💊","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=one-item-please; difficulty=intermediate; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=The direct-request frame is beginner-friendly and supports active recall with a real travel object.","approved"
"vpe-one-item-please-cho-toi-mot-sim-du-lich","phone-internet-power","vpe-one-item-please-cho-toi-mot-sim-du-lich","A travel SIM, please.","Use this when you want a travel SIM and a short request is better than a long explanation.","","A travel SIM, please.","Cho tôi sim du lịch","Cho tôi sim du lịch","cho toy sim du lich","premium","say-first","Use this when you want a travel SIM and a short request is better than a long explanation.","","A travel SIM, please.|Cho tôi sim du lịch|a travel SIM|sim du lịch","","planned","📱","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=one-item-please; difficulty=intermediate; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=The direct-request frame is beginner-friendly and supports active recall with a real travel object.","approved"
"vpe-one-item-please-cho-toi-mot-esim","phone-internet-power","vpe-one-item-please-cho-toi-mot-esim","An eSIM, please.","Use this when you want an eSIM and a short request is better than a long explanation.","","An eSIM, please.","Cho tôi eSIM","Cho tôi eSIM","cho toy esim","premium","say-first","Use this when you want an eSIM and a short request is better than a long explanation.","","An eSIM, please.|Cho tôi eSIM|an eSIM|eSIM","","planned","📱","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=one-item-please; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=The direct-request frame is beginner-friendly and supports active recall with a real travel object.","approved"
"vpe-one-item-please-cho-toi-mot-o-cam-chuyen-doi","phone-internet-power","vpe-one-item-please-cho-toi-mot-o-cam-chuyen-doi","A plug adapter, please.","Use this when you want a plug adapter and a short request is better than a long explanation.","","A plug adapter, please.","Cho tôi ổ cắm chuyển đổi","Cho tôi ổ cắm chuyển đổi","cho toy o cam chuyen doi","premium","say-first","Use this when you want a plug adapter and a short request is better than a long explanation.","","A plug adapter, please.|Cho tôi ổ cắm chuyển đổi|a plug adapter|ổ cắm chuyển đổi","","planned","📱","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=one-item-please; difficulty=intermediate; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=The direct-request frame is beginner-friendly and supports active recall with a real travel object.","approved"
"vpe-one-item-please-cho-toi-mot-tai-nghe","shopping","vpe-one-item-please-cho-toi-mot-tai-nghe","Earphones, please.","Use this when you want earphones and a short request is better than a long explanation.","","Earphones, please.","Cho tôi tai nghe","Cho tôi tai nghe","cho toy tai nghe","premium","say-first","Use this when you want earphones and a short request is better than a long explanation.","","Earphones, please.|Cho tôi tai nghe|earphones|tai nghe","","planned","🛍️","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=one-item-please; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=The direct-request frame is beginner-friendly and supports active recall with a real travel object.","approved"
"vpe-one-item-please-cho-toi-mot-op-dien-thoai","shopping","vpe-one-item-please-cho-toi-mot-op-dien-thoai","A phone case, please.","Use this when you want a phone case and a short request is better than a long explanation.","","A phone case, please.","Cho tôi ốp điện thoại","Cho tôi ốp điện thoại","cho toy op dien thoai","premium","say-first","Use this when you want a phone case and a short request is better than a long explanation.","","A phone case, please.|Cho tôi ốp điện thoại|a phone case|ốp điện thoại","","planned","🛍️","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=one-item-please; difficulty=intermediate; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=The direct-request frame is beginner-friendly and supports active recall with a real travel object.","approved"
"vpe-one-item-please-cho-toi-mot-kinh-ram","shopping","vpe-one-item-please-cho-toi-mot-kinh-ram","Sunglasses, please.","Use this when you want sunglasses and a short request is better than a long explanation.","","Sunglasses, please.","Cho tôi kính râm","Cho tôi kính râm","cho toy kinh ram","premium","say-first","Use this when you want sunglasses and a short request is better than a long explanation.","","Sunglasses, please.|Cho tôi kính râm|sunglasses|kính râm","","planned","🛍️","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=one-item-please; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=The direct-request frame is beginner-friendly and supports active recall with a real travel object.","approved"
"vpe-one-item-please-cho-toi-mot-dep-le","shopping","vpe-one-item-please-cho-toi-mot-dep-le","Flip-flops, please.","Use this when you want flip-flops and a short request is better than a long explanation.","","Flip-flops, please.","Cho tôi dép lê","Cho tôi dép lê","cho toy dep le","premium","say-first","Use this when you want flip-flops and a short request is better than a long explanation.","","Flip-flops, please.|Cho tôi dép lê|flip-flops|dép lê","","planned","🛍️","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=one-item-please; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=The direct-request frame is beginner-friendly and supports active recall with a real travel object.","approved"
"vpe-one-item-please-cho-toi-mot-ba-lo-nho","shopping","vpe-one-item-please-cho-toi-mot-ba-lo-nho","A small backpack, please.","Use this when you want a small backpack and a short request is better than a long explanation.","","A small backpack, please.","Cho tôi ba lô nhỏ","Cho tôi ba lô nhỏ","cho toy ba lo nho","premium","say-first","Use this when you want a small backpack and a short request is better than a long explanation.","","A small backpack, please.|Cho tôi ba lô nhỏ|a small backpack|ba lô nhỏ","","planned","🛍️","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=one-item-please; difficulty=intermediate; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=The direct-request frame is beginner-friendly and supports active recall with a real travel object.","approved"
"vpe-one-item-please-cho-toi-mot-vali-nho","shopping","vpe-one-item-please-cho-toi-mot-vali-nho","A small suitcase, please.","Use this when you want a small suitcase and a short request is better than a long explanation.","","A small suitcase, please.","Cho tôi vali nhỏ","Cho tôi vali nhỏ","cho toy vali nho","premium","say-first","Use this when you want a small suitcase and a short request is better than a long explanation.","","A small suitcase, please.|Cho tôi vali nhỏ|a small suitcase|vali nhỏ","","planned","🛍️","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=one-item-please; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=The direct-request frame is beginner-friendly and supports active recall with a real travel object.","approved"
"vpe-one-item-please-cho-toi-mot-ao-thun","shopping","vpe-one-item-please-cho-toi-mot-ao-thun","A T-shirt, please.","Use this when you want a T-shirt and a short request is better than a long explanation.","","A T-shirt, please.","Cho tôi áo thun","Cho tôi áo thun","cho toy ao thun","premium","say-first","Use this when you want a T-shirt and a short request is better than a long explanation.","","A T-shirt, please.|Cho tôi áo thun|a T-shirt|áo thun","","planned","🛍️","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=one-item-please; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=The direct-request frame is beginner-friendly and supports active recall with a real travel object.","approved"
"vpe-one-item-please-cho-toi-mot-quan-short","shopping","vpe-one-item-please-cho-toi-mot-quan-short","Shorts, please.","Use this when you want shorts and a short request is better than a long explanation.","","Shorts, please.","Cho tôi quần short","Cho tôi quần short","cho toy quan short","premium","say-first","Use this when you want shorts and a short request is better than a long explanation.","","Shorts, please.|Cho tôi quần short|shorts|quần short","","planned","🛍️","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=one-item-please; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=The direct-request frame is beginner-friendly and supports active recall with a real travel object.","approved"
"vpe-one-item-please-cho-toi-mot-mu-luoi-trai","shopping","vpe-one-item-please-cho-toi-mot-mu-luoi-trai","A baseball cap, please.","Use this when you want a baseball cap and a short request is better than a long explanation.","","A baseball cap, please.","Cho tôi mũ lưỡi trai","Cho tôi mũ lưỡi trai","cho toy mu luoi trai","premium","say-first","Use this when you want a baseball cap and a short request is better than a long explanation.","","A baseball cap, please.|Cho tôi mũ lưỡi trai|a baseball cap|mũ lưỡi trai","","planned","🛍️","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=one-item-please; difficulty=intermediate; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=The direct-request frame is beginner-friendly and supports active recall with a real travel object.","approved"
"vpe-one-item-please-cho-toi-mot-qua-luu-niem","shopping","vpe-one-item-please-cho-toi-mot-qua-luu-niem","Souvenirs, please.","Use this when you want souvenirs and a short request is better than a long explanation.","","Souvenirs, please.","Cho tôi quà lưu niệm","Cho tôi quà lưu niệm","cho toy qua luu niem","premium","say-first","Use this when you want souvenirs and a short request is better than a long explanation.","","Souvenirs, please.|Cho tôi quà lưu niệm|souvenirs|quà lưu niệm","","planned","🛍️","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=one-item-please; difficulty=intermediate; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=The direct-request frame is beginner-friendly and supports active recall with a real travel object.","approved"
"vpe-one-item-please-cho-toi-mot-nam-cham-tu-lanh","shopping","vpe-one-item-please-cho-toi-mot-nam-cham-tu-lanh","Fridge magnets, please.","Use this when you want fridge magnets and a short request is better than a long explanation.","","Fridge magnets, please.","Cho tôi nam châm tủ lạnh","Cho tôi nam châm tủ lạnh","cho toy nam cham tu lanh","premium","say-first","Use this when you want fridge magnets and a short request is better than a long explanation.","","Fridge magnets, please.|Cho tôi nam châm tủ lạnh|fridge magnets|nam châm tủ lạnh","","planned","🛍️","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=one-item-please; difficulty=intermediate; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=The direct-request frame is beginner-friendly and supports active recall with a real travel object.","approved"
"vpe-one-item-please-cho-toi-mot-ca-phe-rang","shopping","vpe-one-item-please-cho-toi-mot-ca-phe-rang","Roasted coffee, please.","Use this when you want roasted coffee and a short request is better than a long explanation.","","Roasted coffee, please.","Cho tôi cà phê rang","Cho tôi cà phê rang","cho toy ca phe rang","premium","say-first","Use this when you want roasted coffee and a short request is better than a long explanation.","","Roasted coffee, please.|Cho tôi cà phê rang|roasted coffee|cà phê rang","","planned","🛍️","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=one-item-please; difficulty=intermediate; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=The direct-request frame is beginner-friendly and supports active recall with a real travel object.","approved"
"vpe-help-action-anh-chi-giup-toi-goi-taxi-duoc-khong","transport","vpe-help-action-anh-chi-giup-toi-goi-taxi-duoc-khong","Can you help me call a taxi?","Use this in transport moments when call a taxi is what you need the listener to catch.","","Can you help me call a taxi?","Giúp tôi gọi taxi được không?","Giúp tôi gọi taxi được không?","giup toi goi taxi duoc khong?","premium","say-first","Use this in transport moments when call a taxi is what you need the listener to catch.","","Can you help me call a taxi?|Giúp tôi gọi taxi được không?|call a taxi|gọi taxi","","planned","🚕","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=help-action; difficulty=intermediate; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|polite-register|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=This is a practical short help frame with a specific action, giving practice a useful register contrast without being too long.","approved"
"vpe-help-action-anh-chi-giup-toi-goi-xe-cong-nghe-duoc-khong","transport","vpe-help-action-anh-chi-giup-toi-goi-xe-cong-nghe-duoc-khong","Can you help me call a ride-share car?","Use this in transport moments when call a ride-share car is what you need the listener to catch.","","Can you help me call a ride-share car?","Giúp tôi gọi xe công nghệ được không?","Giúp tôi gọi xe công nghệ được không?","giup toi goi xe cong nghe duoc khong?","premium","say-first","Use this in transport moments when call a ride-share car is what you need the listener to catch.","","Can you help me call a ride-share car?|Giúp tôi gọi xe công nghệ được không?|call a ride-share car|gọi xe công nghệ","","planned","🚕","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=help-action; difficulty=intermediate; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|polite-register|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=This is a practical short help frame with a specific action, giving practice a useful register contrast without being too long.","approved"
"vpe-help-action-anh-chi-giup-toi-chi-duong-duoc-khong","directions-navigation","vpe-help-action-anh-chi-giup-toi-chi-duong-duoc-khong","Can you show me the way?","Use this in directions and navigation moments when show me the way is what you need the listener to catch.","","Can you show me the way?","Giúp tôi chỉ đường được không?","Giúp tôi chỉ đường được không?","giup toi chi duong duoc khong?","premium","say-first","Use this in directions and navigation moments when show me the way is what you need the listener to catch.","","Can you show me the way?|Giúp tôi chỉ đường được không?|show me the way|chỉ đường","","planned","🧭","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=help-action; difficulty=intermediate; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|polite-register|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=This is a practical short help frame with a specific action, giving practice a useful register contrast without being too long.","approved"
"vpe-help-action-anh-chi-giup-toi-viet-dia-chi-duoc-khong","directions-navigation","vpe-help-action-anh-chi-giup-toi-viet-dia-chi-duoc-khong","Can you help me write the address?","Use this in directions and navigation moments when write the address is what you need the listener to catch.","","Can you help me write the address?","Giúp tôi viết địa chỉ được không?","Giúp tôi viết địa chỉ được không?","giup toi viet dia chi duoc khong?","premium","say-first","Use this in directions and navigation moments when write the address is what you need the listener to catch.","","Can you help me write the address?|Giúp tôi viết địa chỉ được không?|write the address|viết địa chỉ","","planned","🧭","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=help-action; difficulty=intermediate; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|polite-register|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=This is a practical short help frame with a specific action, giving practice a useful register contrast without being too long.","approved"
"vpe-help-action-anh-chi-giup-toi-doc-so-nay-duoc-khong","money-numbers-prices","vpe-help-action-anh-chi-giup-toi-doc-so-nay-duoc-khong","Can you help me read this number?","Use this in money and price moments when read this number is what you need the listener to catch.","","Can you help me read this number?","Giúp tôi đọc số này được không?","Giúp tôi đọc số này được không?","giup toi doc so nay duoc khong?","premium","say-first","Use this in money and price moments when read this number is what you need the listener to catch.","","Can you help me read this number?|Giúp tôi đọc số này được không?|read this number|đọc số này","","planned","💳","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=help-action; difficulty=intermediate; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|polite-register|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=This is a practical short help frame with a specific action, giving practice a useful register contrast without being too long.","approved"
"vpe-help-action-anh-chi-giup-toi-nhap-ma-nay-duoc-khong","phone-internet-power","vpe-help-action-anh-chi-giup-toi-nhap-ma-nay-duoc-khong","Can you help me enter this code?","Use this in phone and internet moments when enter this code is what you need the listener to catch.","","Can you help me enter this code?","Giúp tôi nhập mã này được không?","Giúp tôi nhập mã này được không?","giup toi nhap ma nay duoc khong?","premium","say-first","Use this in phone and internet moments when enter this code is what you need the listener to catch.","","Can you help me enter this code?|Giúp tôi nhập mã này được không?|enter this code|nhập mã này","","planned","📱","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=help-action; difficulty=intermediate; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|polite-register|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=This is a practical short help frame with a specific action, giving practice a useful register contrast without being too long.","approved"
"vpe-help-action-anh-chi-giup-toi-goi-so-nay-duoc-khong","phone-internet-power","vpe-help-action-anh-chi-giup-toi-goi-so-nay-duoc-khong","Can you help me call this number?","Use this in phone and internet moments when call this number is what you need the listener to catch.","","Can you help me call this number?","Giúp tôi gọi số này được không?","Giúp tôi gọi số này được không?","giup toi goi so nay duoc khong?","premium","say-first","Use this in phone and internet moments when call this number is what you need the listener to catch.","","Can you help me call this number?|Giúp tôi gọi số này được không?|call this number|gọi số này","","planned","📱","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=help-action; difficulty=intermediate; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|polite-register|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=This is a practical short help frame with a specific action, giving practice a useful register contrast without being too long.","approved"
"vpe-help-action-anh-chi-giup-toi-chup-anh-giup-toi-duoc-khong","sightseeing-activities","vpe-help-action-anh-chi-giup-toi-chup-anh-giup-toi-duoc-khong","Can you take a photo for me?","Use this in sightseeing moments when take a photo for me is what you need the listener to catch.","","Can you take a photo for me?","Chụp ảnh giúp tôi được không?","Chụp ảnh giúp tôi được không?","giup toi chup anh giup toi duoc khong?","premium","say-first","Use this in sightseeing moments when take a photo for me is what you need the listener to catch.","","Can you take a photo for me?|Chụp ảnh giúp tôi được không?|take a photo for me|chụp ảnh giúp tôi","","planned","📷","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=help-action; difficulty=intermediate; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|polite-register|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=This is a practical short help frame with a specific action, giving practice a useful register contrast without being too long.","approved"
"vpe-help-action-anh-chi-giup-toi-doi-tien-duoc-khong","money-numbers-prices","vpe-help-action-anh-chi-giup-toi-doi-tien-duoc-khong","Can you help me exchange money?","Use this in money and price moments when exchange money is what you need the listener to catch.","","Can you help me exchange money?","Giúp tôi đổi tiền được không?","Giúp tôi đổi tiền được không?","giup toi doi tien duoc khong?","premium","say-first","Use this in money and price moments when exchange money is what you need the listener to catch.","","Can you help me exchange money?|Giúp tôi đổi tiền được không?|exchange money|đổi tiền","","planned","💳","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=help-action; difficulty=intermediate; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|polite-register|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=This is a practical short help frame with a specific action, giving practice a useful register contrast without being too long.","approved"
"vpe-help-action-anh-chi-giup-toi-in-ve-nay-duoc-khong","local-services-everyday-tasks","vpe-help-action-anh-chi-giup-toi-in-ve-nay-duoc-khong","Can you help me print this ticket?","Use this in local service moments when print this ticket is what you need the listener to catch.","","Can you help me print this ticket?","Giúp tôi in vé này được không?","Giúp tôi in vé này được không?","giup toi in ve nay duoc khong?","premium","say-first","Use this in local service moments when print this ticket is what you need the listener to catch.","","Can you help me print this ticket?|Giúp tôi in vé này được không?|print this ticket|in vé này","","planned","🏢","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=help-action; difficulty=intermediate; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|polite-register|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=This is a practical short help frame with a specific action, giving practice a useful register contrast without being too long.","approved"
"vpe-help-action-anh-chi-giup-toi-scan-ma-qr-duoc-khong","money-numbers-prices","vpe-help-action-anh-chi-giup-toi-scan-ma-qr-duoc-khong","Can you help me scan the QR code?","Use this in money and price moments when scan the qr code is what you need the listener to catch.","","Can you help me scan the QR code?","Giúp tôi scan mã QR được không?","Giúp tôi scan mã QR được không?","giup toi scan ma qr duoc khong?","premium","say-first","Use this in money and price moments when scan the qr code is what you need the listener to catch.","","Can you help me scan the QR code?|Giúp tôi scan mã QR được không?|scan the QR code|scan mã QR","","planned","💳","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=help-action; difficulty=intermediate; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|polite-register|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=This is a practical short help frame with a specific action, giving practice a useful register contrast without being too long.","approved"
"vpe-help-action-anh-chi-giup-toi-kiem-tra-dat-phong-duoc-khong","hotel-accommodation","vpe-help-action-anh-chi-giup-toi-kiem-tra-dat-phong-duoc-khong","Can you help me check my reservation?","Use this in hotel and accommodation moments when check my reservation is what you need the listener to catch.","","Can you help me check my reservation?","Giúp tôi kiểm tra đặt phòng được không?","Giúp tôi kiểm tra đặt phòng được không?","giup toi kiem tra dat phong duoc khong?","premium","say-first","Use this in hotel and accommodation moments when check my reservation is what you need the listener to catch.","","Can you help me check my reservation?|Giúp tôi kiểm tra đặt phòng được không?|check my reservation|kiểm tra đặt phòng","","planned","🏨","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=help-action; difficulty=intermediate; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|polite-register|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=This is a practical short help frame with a specific action, giving practice a useful register contrast without being too long.","approved"
"vpe-help-action-anh-chi-giup-toi-kiem-tra-ve-duoc-khong","time-dates-booking","vpe-help-action-anh-chi-giup-toi-kiem-tra-ve-duoc-khong","Can you help me check the ticket?","Use this in booking and schedule moments when check the ticket is what you need the listener to catch.","","Can you help me check the ticket?","Giúp tôi kiểm tra vé được không?","Giúp tôi kiểm tra vé được không?","giup toi kiem tra ve duoc khong?","premium","say-first","Use this in booking and schedule moments when check the ticket is what you need the listener to catch.","","Can you help me check the ticket?|Giúp tôi kiểm tra vé được không?|check the ticket|kiểm tra vé","","planned","🕒","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=help-action; difficulty=intermediate; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|polite-register|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=This is a practical short help frame with a specific action, giving practice a useful register contrast without being too long.","approved"
"vpe-help-action-anh-chi-giup-toi-tim-hanh-ly-duoc-khong","airport-border-arrival","vpe-help-action-anh-chi-giup-toi-tim-hanh-ly-duoc-khong","Can you help me find my luggage?","Use this in airport and arrival moments when find my luggage is what you need the listener to catch.","","Can you help me find my luggage?","Giúp tôi tìm hành lý được không?","Giúp tôi tìm hành lý được không?","giup toi tim hanh ly duoc khong?","premium","say-first","Use this in airport and arrival moments when find my luggage is what you need the listener to catch.","","Can you help me find my luggage?|Giúp tôi tìm hành lý được không?|find my luggage|tìm hành lý","","planned","🛬","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=help-action; difficulty=intermediate; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|polite-register|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=This is a practical short help frame with a specific action, giving practice a useful register contrast without being too long.","approved"
