severity,score,pageID,tierRole,title,englishTitle,phraseCards,breakdownCards,visibleWords,issueCodes,sourcePath,worstSnippet
PASS,0,viet-phrase-v900-airp-bord-arri-where-is-the-international-terminal,catalog-promoted,Nhà ga quốc tế ở đâu?,Where is the international terminal?,9,4,258,,content-draft/viet/canonical-pages/catalog-promoted/airport-border-arrival/v900-airp-bord-arri-where-is-the-international-terminal.json,
PASS,0,viet-phrase-v900-airp-bord-arri-where-is-the-oversized-baggage-area,catalog-promoted,Khu vực hành lý quá khổ ở đâu?,Where is the oversized baggage area?,9,4,303,,content-draft/viet/canonical-pages/catalog-promoted/airport-border-arrival/v900-airp-bord-arri-where-is-the-oversized-baggage-area.json,
PASS,0,viet-phrase-v900-airp-bord-arri-where-is-the-smoking-area,catalog-promoted,Khu vực hút thuốc ở đâu?,Where is the smoking area?,9,3,282,,content-draft/viet/canonical-pages/catalog-promoted/airport-border-arrival/v900-airp-bord-arri-where-is-the-smoking-area.json,
PASS,0,viet-phrase-v900-bath-pers-need-is-there-a-fee-for-the-bathroom,catalog-promoted,Nhà vệ sinh có tính phí không?,Is there a fee for the bathroom?,9,4,289,,content-draft/viet/canonical-pages/catalog-promoted/bathroom-personal-needs/v900-bath-pers-need-is-there-a-fee-for-the-bathroom.json,
PASS,0,viet-phrase-v900-dire-navi-can-you-call-this-place-and-ask-for-directions,catalog-promoted,Bạn có thể gọi đến nơi này và hỏi đường được không?,Can you call this place and ask for directions?,9,5,348,,content-draft/viet/canonical-pages/catalog-promoted/directions-navigation/v900-dire-navi-can-you-call-this-place-and-ask-for-directions.json,
PASS,0,viet-phrase-v900-dire-navi-how-long-does-it-take-by-motorbike,catalog-promoted,Đi xe máy mất bao lâu?,How long does it take by motorbike?,9,3,294,,content-draft/viet/canonical-pages/catalog-promoted/directions-navigation/v900-dire-navi-how-long-does-it-take-by-motorbike.json,
PASS,0,viet-phrase-v900-dire-navi-i-think-i-went-the-wrong-way,catalog-promoted,Tôi nghĩ tôi đã đi sai đường,I think I went the wrong way,9,8,331,,content-draft/viet/canonical-pages/catalog-promoted/directions-navigation/v900-dire-navi-i-think-i-went-the-wrong-way.json,
PASS,0,viet-phrase-v900-dire-navi-is-it-across-from-the-cafe,catalog-promoted,Nó có ở đối diện quán cà phê không?,Is it across from the cafe?,9,5,315,,content-draft/viet/canonical-pages/catalog-promoted/directions-navigation/v900-dire-navi-is-it-across-from-the-cafe.json,
PASS,0,viet-phrase-v900-dire-navi-is-it-behind-this-building,catalog-promoted,Nó có ở phía sau tòa nhà này không?,Is it behind this building?,9,6,288,,content-draft/viet/canonical-pages/catalog-promoted/directions-navigation/v900-dire-navi-is-it-behind-this-building.json,
PASS,0,viet-phrase-v900-dire-navi-is-it-on-this-side-of-the-street,catalog-promoted,Có phải ở phía bên này của đường phố?,Is it on this side of the street?,9,10,324,,content-draft/viet/canonical-pages/catalog-promoted/directions-navigation/v900-dire-navi-is-it-on-this-side-of-the-street.json,
PASS,0,viet-phrase-v900-dire-navi-is-it-past-the-traffic-light,catalog-promoted,Có vượt qua đèn giao thông không?,Is it past the traffic light?,9,5,277,,content-draft/viet/canonical-pages/catalog-promoted/directions-navigation/v900-dire-navi-is-it-past-the-traffic-light.json,
PASS,0,viet-phrase-v900-dire-navi-is-this-the-correct-pickup-point,catalog-promoted,Đây có phải là điểm đón chính xác không?,Is this the correct pickup point?,10,5,314,,content-draft/viet/canonical-pages/catalog-promoted/directions-navigation/v900-dire-navi-is-this-the-correct-pickup-point.json,
PASS,0,viet-phrase-v900-dire-navi-is-this-the-correct-street,catalog-promoted,Đây có phải là đường phố chính xác không?,Is this the correct street?,9,4,296,,content-draft/viet/canonical-pages/catalog-promoted/directions-navigation/v900-dire-navi-is-this-the-correct-street.json,
PASS,0,viet-phrase-v900-dire-navi-is-this-the-old-location-or-the-new-one,catalog-promoted,Đây là địa điểm cũ hay địa điểm mới?,Is this the old location or the new one?,9,6,334,,content-draft/viet/canonical-pages/catalog-promoted/directions-navigation/v900-dire-navi-is-this-the-old-location-or-the-new-one.json,
PASS,0,viet-phrase-v900-dire-navi-please-point-me-in-the-right-direction,catalog-promoted,Xin hãy chỉ cho tôi đi đúng hướng,Please point me in the right direction,9,4,307,,content-draft/viet/canonical-pages/catalog-promoted/directions-navigation/v900-dire-navi-please-point-me-in-the-right-direction.json,
PASS,0,viet-phrase-v900-dire-navi-please-write-the-address-for-me,catalog-promoted,Hãy viết địa chỉ cho tôi,Please write the address for me,9,4,268,,content-draft/viet/canonical-pages/catalog-promoted/directions-navigation/v900-dire-navi-please-write-the-address-for-me.json,
PASS,0,viet-phrase-v900-dire-navi-should-i-cross-the-street,catalog-promoted,Tôi có nên băng qua đường không?,Should I cross the street?,9,4,290,,content-draft/viet/canonical-pages/catalog-promoted/directions-navigation/v900-dire-navi-should-i-cross-the-street.json,
PASS,0,viet-phrase-v900-dire-navi-what-time-does-this-place-close,catalog-promoted,Nơi này đóng cửa lúc mấy giờ?,What time does this place close?,9,6,352,,content-draft/viet/canonical-pages/catalog-promoted/directions-navigation/v900-dire-navi-what-time-does-this-place-close.json,
PASS,0,viet-phrase-v900-dire-navi-where-do-i-meet-the-tour-group,catalog-promoted,Tôi gặp nhóm du lịch ở đâu?,Where do I meet the tour group?,9,4,305,,content-draft/viet/canonical-pages/catalog-promoted/directions-navigation/v900-dire-navi-where-do-i-meet-the-tour-group.json,
PASS,0,viet-phrase-v900-dire-navi-where-is-the-back-entrance,catalog-promoted,Lối vào phía sau ở đâu?,Where is the back entrance?,9,4,273,,content-draft/viet/canonical-pages/catalog-promoted/directions-navigation/v900-dire-navi-where-is-the-back-entrance.json,
PASS,0,viet-phrase-v900-dire-navi-where-is-the-exit-to-the-street,catalog-promoted,Lối ra đường ở đâu?,Where is the exit to the street?,9,4,284,,content-draft/viet/canonical-pages/catalog-promoted/directions-navigation/v900-dire-navi-where-is-the-exit-to-the-street.json,
PASS,0,viet-phrase-v900-dire-navi-where-is-the-main-entrance,catalog-promoted,Lối vào chính ở đâu?,Where is the main entrance?,9,4,291,,content-draft/viet/canonical-pages/catalog-promoted/directions-navigation/v900-dire-navi-where-is-the-main-entrance.json,
PASS,0,viet-phrase-v900-dire-navi-where-is-the-nearest-convenience-store,catalog-promoted,Cửa hàng tiện lợi gần nhất ở đâu?,Where is the nearest convenience store?,9,4,294,,content-draft/viet/canonical-pages/catalog-promoted/directions-navigation/v900-dire-navi-where-is-the-nearest-convenience-store.json,
PASS,0,viet-phrase-v900-dire-navi-where-is-the-nearest-information-desk,catalog-promoted,Bàn thông tin gần nhất ở đâu?,Where is the nearest information desk?,9,4,265,,content-draft/viet/canonical-pages/catalog-promoted/directions-navigation/v900-dire-navi-where-is-the-nearest-information-desk.json,
PASS,0,viet-phrase-v900-dire-navi-where-is-the-ticket-office,catalog-promoted,Phòng bán vé ở đâu?,Where is the ticket office?,9,5,309,,content-draft/viet/canonical-pages/catalog-promoted/directions-navigation/v900-dire-navi-where-is-the-ticket-office.json,
PASS,0,viet-phrase-v900-dire-navi-where-is-the-train-station,catalog-promoted,Nhà ga xe lửa ở đâu?,Where is the train station?,9,3,279,,content-draft/viet/canonical-pages/catalog-promoted/directions-navigation/v900-dire-navi-where-is-the-train-station.json,
PASS,0,viet-phrase-v900-dire-navi-where-should-the-driver-stop,catalog-promoted,Người lái xe nên dừng ở đâu?,Where should the driver stop?,9,5,267,,content-draft/viet/canonical-pages/catalog-promoted/directions-navigation/v900-dire-navi-where-should-the-driver-stop.json,
PASS,0,viet-phrase-v900-dire-navi-which-entrance-should-i-use,catalog-promoted,Tôi nên sử dụng lối vào nào?,Which entrance should I use?,9,4,284,,content-draft/viet/canonical-pages/catalog-promoted/directions-navigation/v900-dire-navi-which-entrance-should-i-use.json,
PASS,0,viet-phrase-v900-emer-safe-i-am-safe-now,catalog-promoted,Bây giờ tôi đã an toàn,I am safe now,9,4,276,,content-draft/viet/canonical-pages/catalog-promoted/emergency-safety/v900-emer-safe-i-am-safe-now.json,
PASS,0,viet-phrase-v900-emer-safe-i-did-not-agree-to-that-price,catalog-promoted,Tôi không đồng ý với mức giá đó,I did not agree to that price,9,7,338,,content-draft/viet/canonical-pages/catalog-promoted/emergency-safety/v900-emer-safe-i-did-not-agree-to-that-price.json,
PASS,0,viet-phrase-v900-emer-safe-i-think-this-is-a-scam,catalog-promoted,Tôi nghĩ đây là một trò lừa đảo,I think this is a scam,9,4,288,,content-draft/viet/canonical-pages/catalog-promoted/emergency-safety/v900-emer-safe-i-think-this-is-a-scam.json,
PASS,0,viet-phrase-v900-emer-safe-please-help-me-get-out-of-here,catalog-promoted,Xin hãy giúp tôi ra khỏi đây,Please help me get out of here,9,3,270,,content-draft/viet/canonical-pages/catalog-promoted/emergency-safety/v900-emer-safe-please-help-me-get-out-of-here.json,
PASS,0,viet-phrase-v900-emer-safe-please-send-my-location-to-this-person,catalog-promoted,Vui lòng gửi vị trí của tôi cho người này,Please send my location to this person,9,4,308,,content-draft/viet/canonical-pages/catalog-promoted/emergency-safety/v900-emer-safe-please-send-my-location-to-this-person.json,
PASS,0,viet-phrase-v900-emer-safe-this-person-is-bothering-me,catalog-promoted,Người này đang làm phiền tôi,This person is bothering me,9,4,269,,content-draft/viet/canonical-pages/catalog-promoted/emergency-safety/v900-emer-safe-this-person-is-bothering-me.json,
PASS,0,viet-phrase-v900-food-drin-can-i-have-a-cup-of-ice,catalog-promoted,Cho tôi xin một ly đá được không?,Can I have a cup of ice?,11,4,307,,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-i-have-a-cup-of-ice.json,
PASS,0,viet-phrase-v900-food-drin-can-i-have-chili-sauce,catalog-promoted,Tôi có thể dùng tương ớt được không?,Can I have chili sauce?,11,4,324,,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-i-have-chili-sauce.json,
PASS,0,viet-phrase-v900-food-drin-can-i-have-lime,catalog-promoted,Cho tôi xin chanh được không?,Can I have lime?,11,4,306,,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-i-have-lime.json,
PASS,0,viet-phrase-v900-food-drin-can-i-have-rice-with-this,catalog-promoted,Cho tôi cơm ăn kèm được không?,Can I have rice with this?,11,5,320,,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-i-have-rice-with-this.json,
PASS,0,viet-phrase-v900-food-drin-can-i-have-soup-on-the-side,catalog-promoted,Cho tôi xin chén súp riêng được không?,Can I have soup on the side?,11,4,345,,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-i-have-soup-on-the-side.json,
PASS,0,viet-phrase-v900-food-drin-can-i-order-half-a-portion,catalog-promoted,Tôi có thể gọi một nửa phần được không?,Can I order half a portion?,11,5,339,,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-i-order-half-a-portion.json,
PASS,0,viet-phrase-v900-food-drin-can-i-order-this-without-meat,catalog-promoted,Tôi có thể gọi món này mà không có thịt được không?,Can I order this without meat?,11,5,387,,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-i-order-this-without-meat.json,
PASS,0,viet-phrase-v900-food-drin-can-i-pay-the-bill-by-card,catalog-promoted,Tôi có thể thanh toán hóa đơn bằng thẻ không?,Can I pay the bill by card?,11,5,351,,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-i-pay-the-bill-by-card.json,
PASS,0,viet-phrase-v900-food-drin-can-we-sit-by-the-fan,catalog-promoted,Chúng tôi có thể ngồi cạnh quạt được không?,Can we sit by the fan?,11,4,343,,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-we-sit-by-the-fan.json,
PASS,0,viet-phrase-v900-food-drin-can-we-sit-inside,catalog-promoted,Chúng tôi có thể ngồi bên trong được không?,Can we sit inside?,11,4,349,,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-we-sit-inside.json,
PASS,0,viet-phrase-v900-food-drin-can-we-sit-outside,catalog-promoted,Chúng tôi có thể ngồi bên ngoài được không?,Can we sit outside?,11,4,341,,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-we-sit-outside.json,
PASS,0,viet-phrase-v900-food-drin-can-you-change-this,catalog-promoted,Bạn có thể thay đổi điều này?,Can you change this?,7,7,284,,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-you-change-this.json,
PASS,0,viet-phrase-v900-food-drin-can-you-clean-this-table,catalog-promoted,Bạn có thể lau cái bàn này được không?,Can you clean this table?,11,5,328,,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-you-clean-this-table.json,
PASS,0,viet-phrase-v900-food-drin-can-you-remove-this-from-the-bill,catalog-promoted,Bạn có thể loại bỏ điều này khỏi hóa đơn?,Can you remove this from the bill?,11,4,333,,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-you-remove-this-from-the-bill.json,
PASS,0,viet-phrase-v900-food-drin-do-we-order-here-or-at-the-counter,catalog-promoted,Chúng ta đặt hàng ở đây hay tại quầy?,Do we order here or at the counter?,11,5,334,,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-do-we-order-here-or-at-the-counter.json,
PASS,0,viet-phrase-v900-food-drin-do-you-have-beer,catalog-promoted,Bạn có bia không?,Do you have beer?,11,4,285,,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-do-you-have-beer.json,
PASS,0,viet-phrase-v900-food-drin-does-this-contain-fish-sauce,catalog-promoted,Cái này có nước mắm không?,Does this contain fish sauce?,10,4,315,,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-does-this-contain-fish-sauce.json,
PASS,0,viet-phrase-v900-food-drin-i-asked-for-this-not-spicy,catalog-promoted,Tôi yêu cầu món này không cay.,I asked for this not spicy.,11,4,303,,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-i-asked-for-this-not-spicy.json,
PASS,0,viet-phrase-v900-food-drin-i-do-not-eat-beef,catalog-promoted,Tôi không ăn thịt bò,I do not eat beef,11,4,349,,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-i-do-not-eat-beef.json,
PASS,0,viet-phrase-v900-food-drin-i-do-not-eat-pork,catalog-promoted,Tôi không ăn thịt lợn,I do not eat pork,11,4,350,,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-i-do-not-eat-pork.json,
PASS,0,viet-phrase-v900-food-drin-i-have-been-waiting-a-long-time,catalog-promoted,Tôi đã chờ đợi rất lâu rồi,I have been waiting a long time,11,4,338,,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-i-have-been-waiting-a-long-time.json,
PASS,0,viet-phrase-v900-food-drin-i-think-there-is-a-mistake-on-the-bill,catalog-promoted,Tôi nghĩ có sai sót trên hóa đơn,I think there is a mistake on the bill,11,4,329,,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-i-think-there-is-a-mistake-on-the-bill.json,
PASS,0,viet-phrase-v900-food-drin-id-like-it-to-go-please,catalog-promoted,Cho tôi lấy mang đi nhé,"I'd like it to go, please.",11,4,331,,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-id-like-it-to-go-please.json,
PASS,0,viet-phrase-v900-food-drin-ill-have-what-they-are-having,catalog-promoted,Tôi sẽ có những gì họ đang có,I’ll have what they are having,11,4,307,,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-ill-have-what-they-are-having.json,
PASS,0,viet-phrase-v900-food-drin-is-there-a-wait-for-a-table,catalog-promoted,Có phải đợi bàn không?,Is there a wait for a table?,11,4,333,,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-is-there-a-wait-for-a-table.json,
PASS,0,viet-phrase-v900-food-drin-less-sugar-please,catalog-promoted,Làm ơn bớt đường đi,"Less sugar, please",11,5,354,,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-less-sugar-please.json,
PASS,0,viet-phrase-v900-food-drin-one-hot-coffee-please,catalog-promoted,Làm ơn cho một ly cà phê nóng,"One hot coffee, please",11,6,363,,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-one-hot-coffee-please.json,
PASS,0,viet-phrase-v900-food-drin-please-make-it-without-meat,catalog-promoted,Hãy làm món này không có thịt,Please make it without meat,11,4,358,,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-please-make-it-without-meat.json,
PASS,0,viet-phrase-v900-food-drin-please-pack-it-to-go,catalog-promoted,Gói mang về giúp tôi nhé,Please pack it to go.,11,4,323,,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-please-pack-it-to-go.json,
PASS,0,viet-phrase-v900-food-drin-that-was-very-good,catalog-promoted,Món này rất ngon,That was very good,11,3,276,,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-that-was-very-good.json,
PASS,0,viet-phrase-v900-food-drin-thats-all-thank-you,catalog-promoted,"Vậy thôi, cảm ơn","That's all, thank you.",6,3,211,,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-thats-all-thank-you.json,
PASS,0,viet-phrase-v900-food-drin-this-is-undercooked,catalog-promoted,Món này chưa được nấu chín kỹ,This is undercooked,7,3,254,,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-this-is-undercooked.json,
PASS,0,viet-phrase-v900-food-drin-what-do-you-recommend,catalog-promoted,Bạn đề xuất món gì?,What do you recommend?,11,5,350,,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-what-do-you-recommend.json,
PASS,0,viet-phrase-v900-food-drin-what-is-not-too-spicy,catalog-promoted,Cái gì không quá cay?,What is not too spicy?,11,3,292,,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-what-is-not-too-spicy.json,
PASS,0,viet-phrase-v900-heal-phar-can-i-drink-alcohol-with-this,catalog-promoted,Tôi có thể uống rượu khi dùng thuốc này không?,Can I drink alcohol with this?,9,5,285,,content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-can-i-drink-alcohol-with-this.json,
PASS,0,viet-phrase-v900-heal-phar-can-i-get-a-medical-report,catalog-promoted,Tôi có thể lấy giấy xác nhận y tế không?,Can I get a medical report?,9,4,279,,content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-can-i-get-a-medical-report.json,
PASS,0,viet-phrase-v900-heal-phar-can-i-get-a-receipt-for-insurance,catalog-promoted,Tôi có thể lấy biên nhận để nộp cho bảo hiểm không?,Can I get a receipt to submit to insurance?,9,6,306,,content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-can-i-get-a-receipt-for-insurance.json,
PASS,0,viet-phrase-v900-heal-phar-can-i-pay-the-clinic-bill-by-card,catalog-promoted,Tôi có thể thanh toán hóa đơn phòng khám bằng thẻ không?,Can I pay the clinic bill by card?,9,6,295,,content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-can-i-pay-the-clinic-bill-by-card.json,
PASS,0,viet-phrase-v900-heal-phar-can-you-call-an-ambulance,catalog-promoted,Bạn có thể gọi xe cứu thương được không?,Can you call an ambulance?,9,4,272,,content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-can-you-call-an-ambulance.json,
PASS,0,viet-phrase-v900-heal-phar-can-you-email-the-report-to-me,catalog-promoted,Bạn có thể gửi email báo cáo cho tôi được không?,Can you email the report to me?,9,9,301,,content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-can-you-email-the-report-to-me.json,
PASS,0,viet-phrase-v900-heal-phar-can-you-help-me-call-my-travel-insurance,catalog-promoted,Bạn có thể giúp tôi gọi bảo hiểm du lịch của tôi được không?,Can you help me call my travel insurance?,9,10,323,,content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-can-you-help-me-call-my-travel-insurance.json,
PASS,0,viet-phrase-v900-heal-phar-do-i-need-to-come-back,catalog-promoted,Tôi có cần quay lại không?,Do I need to come back?,9,4,263,,content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-do-i-need-to-come-back.json,
PASS,0,viet-phrase-v900-heal-phar-do-you-have-this-medicine,catalog-promoted,Bạn có thuốc này không?,Do you have this medicine?,9,4,274,,content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-do-you-have-this-medicine.json,
PASS,0,viet-phrase-v900-heal-phar-how-many-pills-each-time,catalog-promoted,Mỗi lần bao nhiêu viên?,How many pills each time?,9,3,279,,content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-how-many-pills-each-time.json,
PASS,0,viet-phrase-v900-heal-phar-i-am-allergic-to-penicillin,catalog-promoted,Tôi bị dị ứng với penicillin,I am allergic to penicillin,9,3,281,,content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-i-am-allergic-to-penicillin.json,
PASS,0,viet-phrase-v900-heal-phar-i-have-a-cough,catalog-promoted,Tôi bị ho,I have a cough,9,3,258,,content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-i-have-a-cough.json,
PASS,0,viet-phrase-v900-heal-phar-i-have-a-sore-throat,catalog-promoted,Tôi bị đau họng,I have a sore throat,9,3,249,,content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-i-have-a-sore-throat.json,
PASS,0,viet-phrase-v900-heal-phar-i-have-high-blood-pressure,catalog-promoted,Tôi bị cao huyết áp,I have high blood pressure,9,3,251,,content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-i-have-high-blood-pressure.json,
PASS,0,viet-phrase-v900-heal-phar-i-have-trouble-breathing,catalog-promoted,Tôi khó thở,I have trouble breathing,9,3,239,,content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-i-have-trouble-breathing.json,
PASS,0,viet-phrase-v900-heal-phar-i-hurt-my-arm,catalog-promoted,Tôi bị thương ở tay,I hurt my arm,9,3,266,,content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-i-hurt-my-arm.json,
PASS,0,viet-phrase-v900-heal-phar-i-hurt-my-foot,catalog-promoted,Tôi bị thương ở chân,I hurt my foot,9,3,264,,content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-i-hurt-my-foot.json,
PASS,0,viet-phrase-v900-heal-phar-i-need-allergy-medicine,catalog-promoted,Tôi cần thuốc dị ứng,I need allergy medicine,9,3,260,,content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-i-need-allergy-medicine.json,
PASS,0,viet-phrase-v900-heal-phar-i-need-antiseptic,catalog-promoted,Tôi cần thuốc sát trùng,I need antiseptic,9,3,254,,content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-i-need-antiseptic.json,
PASS,0,viet-phrase-v900-heal-phar-i-need-fever-medicine,catalog-promoted,Tôi cần thuốc hạ sốt,I need fever medicine,9,3,240,,content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-i-need-fever-medicine.json,
PASS,0,viet-phrase-v900-heal-phar-i-need-mosquito-repellent,catalog-promoted,Tôi cần thuốc chống muỗi,I need mosquito repellent,9,3,236,,content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-i-need-mosquito-repellent.json,
PASS,0,viet-phrase-v900-heal-phar-i-need-pain-medicine,catalog-promoted,Tôi cần thuốc giảm đau,I need pain medicine,9,3,250,,content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-i-need-pain-medicine.json,
PASS,0,viet-phrase-v900-heal-phar-i-need-rehydration-salts,catalog-promoted,Tôi cần muối bù nước,I need rehydration salts,9,3,246,,content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-i-need-rehydration-salts.json,
PASS,0,viet-phrase-v900-heal-phar-i-take-this-medicine-every-day,catalog-promoted,Tôi uống thuốc này mỗi ngày,I take this medicine every day,9,7,313,,content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-i-take-this-medicine-every-day.json,
PASS,0,viet-phrase-v900-heal-phar-i-was-bitten-by-an-insect,catalog-promoted,Tôi bị côn trùng cắn,I was bitten by an insect,9,3,272,,content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-i-was-bitten-by-an-insect.json,
PASS,0,viet-phrase-v900-heal-phar-is-there-a-pharmacy-nearby,catalog-promoted,Có hiệu thuốc nào gần đây không?,Is there a pharmacy nearby?,9,6,273,,content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-is-there-a-pharmacy-nearby.json,
PASS,0,viet-phrase-v900-heal-phar-is-this-safe-with-my-medicine,catalog-promoted,Dùng cái này cùng thuốc của tôi có an toàn không?,Is this safe with my medicine?,9,4,293,,content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-is-this-safe-with-my-medicine.json,
PASS,0,viet-phrase-v900-heal-phar-please-check-for-drug-interactions,catalog-promoted,Vui lòng kiểm tra tương tác thuốc,Please check for drug interactions,9,4,281,,content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-please-check-for-drug-interactions.json,
PASS,0,viet-phrase-v900-heal-phar-please-write-the-address-of-the-clinic,catalog-promoted,Hãy ghi địa chỉ phòng khám,Please write the address of the clinic,9,3,253,,content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-please-write-the-address-of-the-clinic.json,
PASS,0,viet-phrase-v900-heal-phar-please-write-the-instructions,catalog-promoted,Vui lòng viết hướng dẫn dùng thuốc,Please write the instructions,9,4,261,,content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-please-write-the-instructions.json,
PASS,0,viet-phrase-v900-heal-phar-should-i-take-it-before-bed,catalog-promoted,Tôi có nên uống thuốc này trước khi đi ngủ không?,Should I take it before bed?,9,5,291,,content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-should-i-take-it-before-bed.json,
PASS,0,viet-phrase-v900-heal-phar-should-i-take-it-with-food,catalog-promoted,Tôi có nên uống thuốc này cùng với đồ ăn không?,Should I take it with food?,9,7,317,,content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-should-i-take-it-with-food.json,
PASS,0,viet-phrase-v900-heal-phar-when-should-i-seek-emergency-help,catalog-promoted,Khi nào tôi nên tìm kiếm sự giúp đỡ khẩn cấp?,When should I seek emergency help?,9,5,305,,content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-when-should-i-seek-emergency-help.json,
PASS,0,viet-phrase-v900-heal-phar-will-this-make-me-sleepy,catalog-promoted,Điều này có làm tôi buồn ngủ không?,Will this make me sleepy?,9,6,270,,content-draft/viet/canonical-pages/catalog-promoted/health-pharmacy/v900-heal-phar-will-this-make-me-sleepy.json,
PASS,0,viet-phrase-v900-hote-acco-can-i-get-a-refund-for-the-room,catalog-promoted,Tôi có thể được hoàn lại tiền phòng không?,Can I get a refund for the room?,9,5,316,,content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-i-get-a-refund-for-the-room.json,
PASS,0,viet-phrase-v900-hote-acco-can-i-get-laundry-service,catalog-promoted,Tôi có thể nhận dịch vụ giặt ủi không?,Can I get laundry service?,9,8,296,,content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-i-get-laundry-service.json,
