severity,pageID,tierRole,englishTitle,sourcePath,sectionID,sourceCount,renderedCount,sourceOnly,renderedOnly,note
SECTION_LAYOUT_DIFF,viet-family-help-need-help,tier1,I need help,content-draft/viet/canonical-pages/tier-one/problems-help/help-need-help.json,local-tip,1,0,1,0,source-only: help-need-help-direct x1
SECTION_LAYOUT_DIFF,viet-family-shopping-color,tier1,Do you have another color?,content-draft/viet/canonical-pages/tier-one/shopping/shopping-color.json,local-tip,1,0,1,0,source-only: shop-2 x1
SECTION_LAYOUT_DIFF,viet-family-shopping-just-looking,tier1,I’m just looking,content-draft/viet/canonical-pages/tier-one/shopping/shopping-just-looking.json,local-tip,1,0,1,0,source-only: shop-4 x1
SECTION_LAYOUT_DIFF,viet-family-shopping-pay-where,tier1,Where do I pay?,content-draft/viet/canonical-pages/tier-one/shopping/shopping-pay-where.json,local-tip,1,0,1,0,source-only: shop-5 x1
SECTION_LAYOUT_DIFF,viet-family-shopping-size,tier1,I want this size,content-draft/viet/canonical-pages/tier-one/shopping/shopping-size.json,local-tip,1,0,1,0,source-only: shop-1 x1
SECTION_LAYOUT_DIFF,viet-family-shopping-try-on,tier1,Can I try this on?,content-draft/viet/canonical-pages/tier-one/shopping/shopping-try-on.json,local-tip,1,0,1,0,source-only: shop-3 x1
SECTION_LAYOUT_DIFF,viet-family-sight-close,tier1,What time does it close?,content-draft/viet/canonical-pages/tier-one/sightseeing-activities/sight-close.json,local-tip,1,0,1,0,source-only: sight-4 x1
SECTION_LAYOUT_DIFF,viet-family-sight-meeting-point,tier1,Where is the meeting point?,content-draft/viet/canonical-pages/tier-one/sightseeing-activities/sight-meeting-point.json,local-tip,1,0,1,0,source-only: sight-5 x1
SECTION_LAYOUT_DIFF,viet-family-sight-photos,tier1,Can I take photos here?,content-draft/viet/canonical-pages/tier-one/sightseeing-activities/sight-photos.json,local-tip,1,0,1,0,source-only: sight-3 x1
SECTION_LAYOUT_DIFF,viet-family-sight-start,tier1,Where do we start?,content-draft/viet/canonical-pages/tier-one/sightseeing-activities/sight-start.json,local-tip,1,0,1,0,source-only: sight-2 x1
SECTION_LAYOUT_DIFF,viet-family-sight-ticket,tier1,How much is the ticket?,content-draft/viet/canonical-pages/tier-one/sightseeing-activities/sight-ticket.json,local-tip,1,0,1,0,source-only: sight-1 x1
SECTION_LAYOUT_DIFF,viet-family-time-have-booking,tier1,I have a booking,content-draft/viet/canonical-pages/tier-one/time-dates-booking/time-have-booking.json,local-tip,1,0,1,0,source-only: time-4 x1
SECTION_LAYOUT_DIFF,viet-family-time-open,tier1,What time does it open?,content-draft/viet/canonical-pages/tier-one/time-dates-booking/time-open.json,local-tip,1,0,1,0,source-only: time-5 x1
SECTION_LAYOUT_DIFF,viet-family-time-today,tier1,Today,content-draft/viet/canonical-pages/tier-one/time-dates-booking/time-today.json,local-tip,1,0,1,0,source-only: time-2 x1
SECTION_LAYOUT_DIFF,viet-family-time-tomorrow-morning,tier1,Tomorrow morning,content-draft/viet/canonical-pages/tier-one/time-dates-booking/time-tomorrow-morning.json,local-tip,1,0,1,0,source-only: time-3 x1
SECTION_LAYOUT_DIFF,viet-family-time-what-time,tier1,What time?,content-draft/viet/canonical-pages/tier-one/time-dates-booking/time-what-time.json,local-tip,1,0,1,0,source-only: time-1 x1
SECTION_LAYOUT_DIFF,viet-family-v500-prob-help-i-need-help-now,tier1,I need help now,content-draft/viet/canonical-pages/tier-one/problems-help/v500-prob-help-i-need-help-now.json,local-tip,1,0,1,0,source-only: v500-prob-help-i-need-help-now x1
SECTION_LAYOUT_DIFF,viet-family-v500-shop-can-you-lower-the-price,tier1,Can you lower the price?,content-draft/viet/canonical-pages/tier-one/shopping/v500-shop-can-you-lower-the-price.json,local-tip,1,0,1,0,source-only: v500-shop-can-you-lower-the-price x1
SECTION_LAYOUT_DIFF,viet-family-v500-shop-how-much-is-this-item,tier1,How much is this item?,content-draft/viet/canonical-pages/tier-one/shopping/v500-shop-how-much-is-this-item.json,local-tip,1,0,1,0,source-only: v500-shop-how-much-is-this-item x1
SECTION_LAYOUT_DIFF,viet-family-v500-sigh-acti-i-have-a-tour-booking,tier1,I have a tour booking,content-draft/viet/canonical-pages/tier-one/sightseeing-activities/v500-sigh-acti-i-have-a-tour-booking.json,local-tip,1,0,1,0,source-only: v500-sigh-acti-i-have-a-tour-booking x1
SECTION_LAYOUT_DIFF,viet-family-v500-time-date-book-is-there-a-wait,tier1,Is there a wait?,content-draft/viet/canonical-pages/tier-one/time-dates-booking/v500-time-date-book-is-there-a-wait.json,local-tip,1,0,1,0,source-only: v500-time-date-book-is-there-a-wait x1
SECTION_LAYOUT_DIFF,viet-family-v500-time-date-book-one-ticket-please,tier1,"One ticket, please",content-draft/viet/canonical-pages/tier-one/time-dates-booking/v500-time-date-book-one-ticket-please.json,local-tip,1,0,1,0,source-only: v500-time-date-book-one-ticket-please x1
SECTION_LAYOUT_DIFF,viet-hello-chao-ong,catalog-promoted,Hello to an elderly man,content-draft/viet/canonical-pages/catalog-promoted/polite-basics/hello-chao-ong.json,pronoun-swap,3,2,1,0,source-only: viet-hello-chao-ba x1
SECTION_LAYOUT_DIFF,viet-phrase-help-premium-print-document,catalog-promoted,I need a printed copy of this document.,content-draft/viet/canonical-pages/catalog-promoted/problems-help/help-premium-print-document.json,natural-variants,3,2,1,0,source-only: viet-family-help-need-help x1
SECTION_LAYOUT_DIFF,viet-phrase-help-premium-translate-for-me,catalog-promoted,Can you help translate for me?,content-draft/viet/canonical-pages/catalog-promoted/problems-help/help-premium-translate-for-me.json,natural-variants,3,2,1,0,source-only: viet-family-help-need-help x1
SECTION_LAYOUT_DIFF,viet-phrase-v500-food-drin-this-is-cold,catalog-promoted,This is cold,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v500-food-drin-this-is-cold.json,explore-next,2,1,1,0,source-only: viet-phrase-food-16 x1
SECTION_LAYOUT_DIFF,viet-phrase-v500-prob-help-can-i-have-an-interpreter,catalog-promoted,Can I have an interpreter?,content-draft/viet/canonical-pages/catalog-promoted/problems-help/v500-prob-help-can-i-have-an-interpreter.json,natural-variants,3,2,1,0,source-only: viet-family-help-need-help x1
SECTION_LAYOUT_DIFF,viet-phrase-v500-prob-help-can-you-contact-the-driver,catalog-promoted,Can you contact the driver?,content-draft/viet/canonical-pages/catalog-promoted/problems-help/v500-prob-help-can-you-contact-the-driver.json,natural-variants,3,2,1,0,source-only: viet-family-help-need-help x1
SECTION_LAYOUT_DIFF,viet-phrase-v500-prob-help-i-have-contacted-my-embassy,catalog-promoted,I have contacted my embassy,content-draft/viet/canonical-pages/catalog-promoted/problems-help/v500-prob-help-i-have-contacted-my-embassy.json,natural-variants,3,2,1,0,source-only: viet-family-help-need-help x1
SECTION_LAYOUT_DIFF,viet-phrase-v500-prob-help-my-wallet-is-missing,catalog-promoted,My wallet is missing,content-draft/viet/canonical-pages/catalog-promoted/problems-help/v500-prob-help-my-wallet-is-missing.json,natural-variants,3,2,1,0,source-only: viet-family-help-need-help x1
SECTION_LAYOUT_DIFF,viet-phrase-v500-prob-help-please-call-my-hotel,catalog-promoted,Please call my hotel,content-draft/viet/canonical-pages/catalog-promoted/problems-help/v500-prob-help-please-call-my-hotel.json,natural-variants,3,2,1,0,source-only: viet-family-help-need-help x1
SECTION_LAYOUT_DIFF,viet-phrase-v500-prob-help-please-call-this-number,catalog-promoted,Please call this number,content-draft/viet/canonical-pages/catalog-promoted/problems-help/v500-prob-help-please-call-this-number.json,natural-variants,3,2,1,0,source-only: viet-family-help-need-help x1
SECTION_LAYOUT_DIFF,viet-phrase-v500-prob-help-please-speak-to-them-for-me,catalog-promoted,Please speak to them for me,content-draft/viet/canonical-pages/catalog-promoted/problems-help/v500-prob-help-please-speak-to-them-for-me.json,natural-variants,3,2,1,0,source-only: viet-family-help-need-help x1
SECTION_LAYOUT_DIFF,viet-phrase-v500-prob-help-someone-took-my-phone,catalog-promoted,Someone took my phone,content-draft/viet/canonical-pages/catalog-promoted/problems-help/v500-prob-help-someone-took-my-phone.json,natural-variants,3,2,1,0,source-only: viet-family-help-need-help x1
SECTION_LAYOUT_DIFF,viet-phrase-v500-prob-help-this-is-what-happened,catalog-promoted,This is what happened,content-draft/viet/canonical-pages/catalog-promoted/problems-help/v500-prob-help-this-is-what-happened.json,natural-variants,3,2,1,0,source-only: viet-family-help-need-help x1
SECTION_LAYOUT_DIFF,viet-phrase-v500-prob-help-where-is-the-nearest-embassy,catalog-promoted,Where is the nearest embassy?,content-draft/viet/canonical-pages/catalog-promoted/problems-help/v500-prob-help-where-is-the-nearest-embassy.json,natural-variants,3,2,1,0,source-only: viet-family-help-need-help x1
SECTION_LAYOUT_DIFF,viet-phrase-v900-food-drin-can-you-change-this,catalog-promoted,Can you change this?,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-you-change-this.json,explore-next,2,1,1,0,source-only: viet-phrase-food-16 x1
SECTION_LAYOUT_DIFF,viet-phrase-v900-food-drin-it-is-okay-now-thank-you,catalog-promoted,"It is okay now, thank you",content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-it-is-okay-now-thank-you.json,explore-next,1,0,1,0,source-only: viet-family-service-receipt x1
SECTION_LAYOUT_DIFF,viet-phrase-v900-food-drin-thats-all-thank-you,catalog-promoted,"That's all, thank you.",content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-thats-all-thank-you.json,explore-next,1,0,1,0,source-only: viet-family-service-receipt x1
SECTION_LAYOUT_DIFF,viet-phrase-v900-prob-help-i-need-a-police-report-for-insurance,catalog-promoted,I need a police report for insurance,content-draft/viet/canonical-pages/catalog-promoted/problems-help/v900-prob-help-i-need-a-police-report-for-insurance.json,natural-variants,3,2,1,0,source-only: viet-family-help-need-help x1
SECTION_LAYOUT_DIFF,viet-phrase-v900-prob-help-please-give-me-a-copy-of-the-report,catalog-promoted,Please give me a copy of the report,content-draft/viet/canonical-pages/catalog-promoted/problems-help/v900-prob-help-please-give-me-a-copy-of-the-report.json,natural-variants,3,2,1,0,source-only: viet-family-help-need-help x1
SECTION_LAYOUT_DIFF,viet-phrase-v900-prob-help-thank-you-for-helping-me-report-this,catalog-promoted,Thank you for helping me report this,content-draft/viet/canonical-pages/catalog-promoted/problems-help/v900-prob-help-thank-you-for-helping-me-report-this.json,natural-variants,3,2,1,0,source-only: viet-family-help-need-help x1
SECTION_LAYOUT_DIFF,viet-smalltalk-nice-to-meet-you,catalog-promoted,Nice to meet you,content-draft/viet/canonical-pages/catalog-promoted/social-small-talk/smalltalk-nice-to-meet-you.json,explore-next,3,2,1,0,source-only: viet-hello-chao-ban x1
SECTION_LAYOUT_DIFF,viet-thanks-cam-on-nhieu,catalog-promoted,Thank you very much,content-draft/viet/canonical-pages/catalog-promoted/polite-basics/thank-you-cam-on-nhieu.json,explore-next,3,2,1,0,source-only: viet-thanks-khong-co-gi x1
SECTION_LAYOUT_DIFF,viet-thanks-cam-on-toi-hieu-roi,tier1,"Thanks, I understand now",content-draft/viet/canonical-pages/tier-one/directions-navigation/directions-understand-now.json,local-tip,1,0,1,0,source-only: viet-family-v500-dire-navi-where-is-the-nearest-restroom x1
SECTION_LAYOUT_DIFF,viet-thanks-khong-co-gi,catalog-promoted,No problem,content-draft/viet/canonical-pages/catalog-promoted/polite-basics/thank-you-khong-co-gi.json,explore-next,3,2,1,0,source-only: viet-family-polite-its-okay x1
SECTION_LAYOUT_DIFF,viet-how-are-you,tier1,How are you?,content-draft/viet/canonical-pages/tier-one/social-small-talk/social-how-are-you.json,relationship-forms,3,3,3,3,source-only: how-are-you-anh x1; how-are-you-chi x1; how-are-you-em x1 | rendered-only: viet-how-are-you-anh x1; viet-how-are-you-chi x1; viet-how-are-you-em x1
SECTION_LAYOUT_DIFF,viet-phrase-v900-food-drin-id-like-it-to-go-please,catalog-promoted,"I'd like it to go, please.",content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-id-like-it-to-go-please.json,when-to-use,5,5,1,1,source-only: viet-family-food-to-go x1 | rendered-only: viet-family-service-card x1
SECTION_LAYOUT_DIFF,viet-phrase-v900-food-drin-is-this-cooked,catalog-promoted,Is this cooked?,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-is-this-cooked.json,explore-next,2,2,1,1,source-only: viet-phrase-food-premium-too-spicy-now x1 | rendered-only: viet-phrase-v900-food-drin-can-you-change-this x1
SECTION_LAYOUT_DIFF,viet-phrase-v900-food-drin-please-pack-it-to-go,catalog-promoted,Please pack it to go.,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-please-pack-it-to-go.json,when-to-use,5,5,1,1,source-only: viet-family-food-to-go x1 | rendered-only: viet-family-service-card x1
SECTION_LAYOUT_DIFF,viet-phrase-hotel-9,catalog-promoted,Can you call a taxi for me?,content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/hotel-9.json,explore-next,5,6,5,6,source-only: viet-family-hotel-checkout-time x1; viet-phrase-hotel-quiet-room x1; viet-family-hotel-checkout x1; viet-family-hotel-room-hot x1; viet-family-hotel-aircon-broken x1 | rendered-only: viet-family-ves-call-taxi-for-me x1; viet-phrase-v900-tran-please-take-me-to-this-address x1; viet-phrase-directions-8 x1; viet-phrase-v900-dire-navi-is-this-the-correct-pickup-point x1; viet-family-ves-drop-me-off-here x1
SECTION_LAYOUT_DIFF,viet-acknowledge-dung,tier1,Yes,content-draft/viet/canonical-pages/tier-one/polite-basics/v500-poli-basi-yes.json,nearby-answers,0,3,0,3,rendered-only: viet-acknowledge-da x1; viet-acknowledge-co x1; viet-acknowledge-duoc x1
SECTION_LAYOUT_DIFF,viet-phrase-food-premium-has-meat-in-it,catalog-promoted,This has meat in it.,content-draft/viet/canonical-pages/catalog-promoted/food-drink/food-premium-has-meat-in-it.json,explore-next,2,5,1,4,source-only: viet-phrase-v900-food-drin-does-this-contain-fish-sauce x1 | rendered-only: viet-phrase-v500-food-drin-i-am-allergic-to-fish-sauce x1; viet-phrase-v500-food-drin-i-am-allergic-to-shellfish x1; viet-phrase-v500-food-drin-i-cannot-eat-this-because-of-an-allergy x1; viet-phrase-v500-food-drin-i-ordered-this-without-peanuts x1
SECTION_LAYOUT_DIFF,viet-phrase-food-premium-which-dish-safe,catalog-promoted,Which dish is safest for this allergy?,content-draft/viet/canonical-pages/catalog-promoted/food-drink/food-premium-which-dish-safe.json,explore-next,2,5,2,5,source-only: viet-phrase-v900-food-drin-can-i-order-this-without-meat x1; viet-family-food-peanut-allergy x1 | rendered-only: viet-phrase-v500-food-drin-i-am-allergic-to-fish-sauce x1; viet-phrase-v500-food-drin-i-am-allergic-to-shellfish x1; viet-phrase-v500-food-drin-i-cannot-eat-this-because-of-an-allergy x1; viet-phrase-v500-food-drin-i-ordered-this-without-peanuts x1; viet-phrase-v500-food-drin-please-make-it-without-peanuts x1
SECTION_LAYOUT_DIFF,viet-phrase-v500-food-drin-i-cannot-eat-this-because-of-an-allergy,catalog-promoted,I cannot eat this because of an allergy,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v500-food-drin-i-cannot-eat-this-because-of-an-allergy.json,explore-next,2,5,1,4,source-only: viet-phrase-v900-food-drin-does-this-contain-fish-sauce x1 | rendered-only: viet-phrase-v500-food-drin-i-am-allergic-to-fish-sauce x1; viet-phrase-v500-food-drin-i-am-allergic-to-shellfish x1; viet-phrase-v500-food-drin-i-ordered-this-without-peanuts x1; viet-phrase-v500-food-drin-please-make-it-without-peanuts x1
SECTION_LAYOUT_DIFF,viet-phrase-v500-food-drin-id-like-a-b-nh-m-please,catalog-promoted,"I’d like a bánh mì, please",content-draft/viet/canonical-pages/catalog-promoted/food-drink/v500-food-drin-id-like-a-b-nh-m-please.json,explore-next,2,5,1,4,source-only: viet-phrase-v900-food-drin-can-i-have-lime x1 | rendered-only: viet-phrase-v900-food-drin-can-i-have-napkins x1; viet-phrase-v900-food-drin-can-i-order-half-a-portion x1; viet-phrase-v900-food-drin-two-of-these-please x1; viet-phrase-v900-food-drin-one-more-please x1
SECTION_LAYOUT_DIFF,viet-phrase-v500-food-drin-id-like-a-bowl-of-ph-please,catalog-promoted,"I’d like a bowl of phở, please",content-draft/viet/canonical-pages/catalog-promoted/food-drink/v500-food-drin-id-like-a-bowl-of-ph-please.json,explore-next,2,5,1,4,source-only: viet-phrase-v900-food-drin-can-i-have-lime x1 | rendered-only: viet-phrase-v900-food-drin-can-i-have-napkins x1; viet-phrase-v900-food-drin-can-i-order-half-a-portion x1; viet-phrase-v900-food-drin-two-of-these-please x1; viet-phrase-v900-food-drin-one-more-please x1
SECTION_LAYOUT_DIFF,viet-phrase-v500-food-drin-no-ice-please,catalog-promoted,"No ice, please",content-draft/viet/canonical-pages/catalog-promoted/food-drink/v500-food-drin-no-ice-please.json,explore-next,2,5,1,4,source-only: viet-family-food-less-ice x1 | rendered-only: viet-family-food-to-go x1; viet-family-food-pay-now x1; viet-family-service-receipt x1; viet-phrase-food-17 x1
SECTION_LAYOUT_DIFF,viet-phrase-v900-food-drin-a-table-for-four-please,catalog-promoted,"A table for four, please",content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-a-table-for-four-please.json,explore-next,2,5,2,5,source-only: viet-phrase-v900-food-drin-can-you-clean-this-table x1; viet-family-food-need-table x1 | rendered-only: viet-phrase-v900-food-drin-do-we-order-here-or-at-the-counter x1; viet-phrase-v900-food-drin-i-have-been-waiting-a-long-time x1; viet-phrase-v900-food-drin-what-do-you-recommend x1; viet-phrase-v900-food-drin-thats-all-thank-you x1; viet-family-food-pay-now x1
SECTION_LAYOUT_DIFF,viet-phrase-v900-food-drin-a-table-for-one-please,catalog-promoted,"A table for one, please",content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-a-table-for-one-please.json,explore-next,2,5,2,5,source-only: viet-phrase-v900-food-drin-can-you-clean-this-table x1; viet-family-food-need-table x1 | rendered-only: viet-phrase-v900-food-drin-do-we-order-here-or-at-the-counter x1; viet-phrase-v900-food-drin-i-have-been-waiting-a-long-time x1; viet-phrase-v900-food-drin-what-do-you-recommend x1; viet-phrase-v900-food-drin-thats-all-thank-you x1; viet-family-food-pay-now x1
SECTION_LAYOUT_DIFF,viet-phrase-v900-food-drin-can-i-have-napkins,catalog-promoted,Can I have napkins?,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-i-have-napkins.json,explore-next,2,5,1,4,source-only: viet-phrase-v900-food-drin-can-i-have-lime x1 | rendered-only: viet-phrase-v900-food-drin-can-i-order-half-a-portion x1; viet-phrase-v900-food-drin-two-of-these-please x1; viet-phrase-v900-food-drin-one-more-please x1; viet-family-food-one-portion x1
SECTION_LAYOUT_DIFF,viet-phrase-v900-food-drin-can-i-have-soup-on-the-side,catalog-promoted,Can I have soup on the side?,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-i-have-soup-on-the-side.json,explore-next,2,5,1,4,source-only: viet-phrase-v900-food-drin-can-i-have-chili-sauce x1 | rendered-only: viet-phrase-v900-food-drin-can-i-order-half-a-portion x1; viet-phrase-v900-food-drin-two-of-these-please x1; viet-phrase-v900-food-drin-one-more-please x1; viet-family-food-one-portion x1
SECTION_LAYOUT_DIFF,viet-phrase-v900-food-drin-can-i-pay-the-bill-by-card,catalog-promoted,Can I pay the bill by card?,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-i-pay-the-bill-by-card.json,explore-next,2,5,0,3,rendered-only: viet-phrase-v500-mone-numb-pric-i-need-smaller-bills x1; viet-phrase-v500-mone-numb-pric-do-i-need-exact-change x1; viet-phrase-v900-tran-can-you-break-this-bill x1
SECTION_LAYOUT_DIFF,viet-phrase-v900-food-drin-can-we-sit-by-the-fan,catalog-promoted,Can we sit by the fan?,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-we-sit-by-the-fan.json,explore-next,2,5,2,5,source-only: viet-phrase-v900-food-drin-can-you-clean-this-table x1; viet-family-food-need-table x1 | rendered-only: viet-phrase-v900-food-drin-do-we-order-here-or-at-the-counter x1; viet-phrase-v900-food-drin-i-have-been-waiting-a-long-time x1; viet-phrase-v900-food-drin-what-do-you-recommend x1; viet-phrase-v900-food-drin-thats-all-thank-you x1; viet-family-food-pay-now x1
SECTION_LAYOUT_DIFF,viet-phrase-v900-food-drin-i-cannot-eat-dairy,catalog-promoted,I cannot eat dairy,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-i-cannot-eat-dairy.json,explore-next,2,5,1,4,source-only: viet-phrase-v900-food-drin-does-this-contain-fish-sauce x1 | rendered-only: viet-phrase-v500-food-drin-i-am-allergic-to-fish-sauce x1; viet-phrase-v500-food-drin-i-am-allergic-to-shellfish x1; viet-phrase-v500-food-drin-i-cannot-eat-this-because-of-an-allergy x1; viet-phrase-v500-food-drin-i-ordered-this-without-peanuts x1
SECTION_LAYOUT_DIFF,viet-phrase-v900-food-drin-i-cannot-eat-gluten,catalog-promoted,I cannot eat gluten,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-i-cannot-eat-gluten.json,explore-next,2,5,1,4,source-only: viet-phrase-v900-food-drin-does-this-contain-fish-sauce x1 | rendered-only: viet-phrase-v500-food-drin-i-am-allergic-to-fish-sauce x1; viet-phrase-v500-food-drin-i-am-allergic-to-shellfish x1; viet-phrase-v500-food-drin-i-cannot-eat-this-because-of-an-allergy x1; viet-phrase-v500-food-drin-i-ordered-this-without-peanuts x1
SECTION_LAYOUT_DIFF,viet-phrase-v900-food-drin-i-do-not-eat-seafood,catalog-promoted,I do not eat seafood,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-i-do-not-eat-seafood.json,explore-next,2,5,1,4,source-only: viet-phrase-v900-food-drin-does-this-contain-fish-sauce x1 | rendered-only: viet-phrase-v500-food-drin-i-am-allergic-to-fish-sauce x1; viet-phrase-v500-food-drin-i-am-allergic-to-shellfish x1; viet-phrase-v500-food-drin-i-cannot-eat-this-because-of-an-allergy x1; viet-phrase-v500-food-drin-i-ordered-this-without-peanuts x1
SECTION_LAYOUT_DIFF,viet-phrase-v900-food-drin-is-there-a-wait-for-a-table,catalog-promoted,Is there a wait for a table?,content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-is-there-a-wait-for-a-table.json,explore-next,2,5,2,5,source-only: viet-phrase-v900-food-drin-can-you-clean-this-table x1; viet-family-food-need-table x1 | rendered-only: viet-phrase-v900-food-drin-do-we-order-here-or-at-the-counter x1; viet-phrase-v900-food-drin-i-have-been-waiting-a-long-time x1; viet-phrase-v900-food-drin-what-do-you-recommend x1; viet-phrase-v900-food-drin-thats-all-thank-you x1; viet-family-food-pay-now x1
SECTION_LAYOUT_DIFF,viet-phrase-v900-food-drin-is-this-pork-beef-or-chicken,catalog-promoted,"Is this pork, beef, or chicken?",content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-is-this-pork-beef-or-chicken.json,explore-next,2,5,2,5,source-only: viet-phrase-v900-food-drin-can-i-order-this-without-meat x1; viet-family-food-peanut-allergy x1 | rendered-only: viet-phrase-v500-food-drin-i-am-allergic-to-fish-sauce x1; viet-phrase-v500-food-drin-i-am-allergic-to-shellfish x1; viet-phrase-v500-food-drin-i-cannot-eat-this-because-of-an-allergy x1; viet-phrase-v500-food-drin-i-ordered-this-without-peanuts x1; viet-phrase-v500-food-drin-please-make-it-without-peanuts x1
SECTION_LAYOUT_DIFF,viet-phrase-v900-food-drin-less-sugar-please,catalog-promoted,"Less sugar, please",content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-less-sugar-please.json,explore-next,2,5,1,4,source-only: viet-family-food-less-ice x1 | rendered-only: viet-family-food-to-go x1; viet-family-food-pay-now x1; viet-family-service-receipt x1; viet-phrase-food-17 x1
SECTION_LAYOUT_DIFF,viet-phrase-v900-food-drin-no-msg-please,catalog-promoted,"No MSG, please",content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-no-msg-please.json,explore-next,2,5,1,4,source-only: viet-phrase-v900-food-drin-does-this-contain-fish-sauce x1 | rendered-only: viet-phrase-v500-food-drin-i-am-allergic-to-fish-sauce x1; viet-phrase-v500-food-drin-i-am-allergic-to-shellfish x1; viet-phrase-v500-food-drin-i-cannot-eat-this-because-of-an-allergy x1; viet-phrase-v500-food-drin-i-ordered-this-without-peanuts x1
SECTION_LAYOUT_DIFF,viet-phrase-v900-food-drin-no-straw-please,catalog-promoted,"No straw, please",content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-no-straw-please.json,explore-next,2,5,2,5,source-only: viet-family-food-no-sugar x1; viet-family-food-bottled-water x1 | rendered-only: viet-family-food-to-go x1; viet-family-food-pay-now x1; viet-family-service-receipt x1; viet-phrase-food-17 x1; viet-phrase-v900-food-drin-thats-all-thank-you x1
SECTION_LAYOUT_DIFF,viet-phrase-v900-food-drin-one-fresh-coconut-please,catalog-promoted,"One fresh coconut, please",content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-one-fresh-coconut-please.json,explore-next,2,5,2,5,source-only: viet-family-food-no-sugar x1; viet-family-food-bottled-water x1 | rendered-only: viet-family-food-to-go x1; viet-family-food-pay-now x1; viet-family-service-receipt x1; viet-phrase-food-17 x1; viet-phrase-v900-food-drin-thats-all-thank-you x1
SECTION_LAYOUT_DIFF,viet-phrase-v900-food-drin-one-hot-coffee-please,catalog-promoted,"One hot coffee, please",content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-one-hot-coffee-please.json,explore-next,2,5,1,4,source-only: viet-phrase-v900-food-drin-one-sugarcane-juice-please x1 | rendered-only: viet-phrase-v900-food-drin-no-straw-please x1; viet-phrase-v900-food-drin-can-i-have-a-cup-of-ice x1; viet-family-food-coffee-milk x1; viet-family-food-coffee-black x1
SECTION_LAYOUT_DIFF,viet-phrase-v900-food-drin-one-iced-tea-please,catalog-promoted,"One iced tea, please",content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-one-iced-tea-please.json,explore-next,2,5,2,5,source-only: viet-family-food-no-sugar x1; viet-family-food-bottled-water x1 | rendered-only: viet-family-food-to-go x1; viet-family-food-pay-now x1; viet-family-service-receipt x1; viet-phrase-food-17 x1; viet-phrase-v900-food-drin-thats-all-thank-you x1
SECTION_LAYOUT_DIFF,viet-phrase-v900-food-drin-one-more-please,catalog-promoted,"One more, please",content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-one-more-please.json,explore-next,2,5,1,4,source-only: viet-phrase-v900-food-drin-can-i-have-lime x1 | rendered-only: viet-phrase-v900-food-drin-can-i-have-napkins x1; viet-phrase-v900-food-drin-can-i-order-half-a-portion x1; viet-phrase-v900-food-drin-two-of-these-please x1; viet-family-food-one-portion x1
SECTION_LAYOUT_DIFF,viet-phrase-v900-food-drin-one-sugarcane-juice-please,catalog-promoted,"One sugarcane juice, please",content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-one-sugarcane-juice-please.json,explore-next,2,5,2,5,source-only: viet-family-food-no-sugar x1; viet-family-food-bottled-water x1 | rendered-only: viet-family-food-to-go x1; viet-family-food-pay-now x1; viet-family-service-receipt x1; viet-phrase-food-17 x1; viet-phrase-v900-food-drin-thats-all-thank-you x1
