"selected_order","batch_role","selection_group","page_id","phrase_id","section_id","section_key","item_id","sort_order","target_phrase_id","target_page_id","target_resolution_status","detail_page_id","current_row_vietnamese","current_row_english","target_phrase_vietnamese","target_phrase_english","pronunciation","target_audio_status","source_path","reviewer_notes","review_status","import_approval"
"12","active_review","route_ticket","viet-phrase-city-danang-go-ba-na-hills","city-danang-go-ba-na-hills","viet-phrase-city-danang-go-ba-na-hills:when-to-use","when-to-use","viet-phrase-city-danang-go-ba-na-hills:when-to-use:phrase:1:07af5f4450d5ebd1","1","city-danang-eat-near-ba-na-hills","viet-phrase-city-danang-eat-near-ba-na-hills","resolved_one_canonical_page","viet-phrase-city-danang-eat-near-ba-na-hills","Ăn gần Bà Nà Hills","Eat near Ba Na Hills","Ăn gần Bà Nà Hills","Eat near Ba Na Hills","an gun bah na hills","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"12","active_review","route_ticket","viet-phrase-city-danang-go-ba-na-hills","city-danang-go-ba-na-hills","viet-phrase-city-danang-go-ba-na-hills:when-to-use","when-to-use","viet-phrase-city-danang-go-ba-na-hills:when-to-use:phrase:2:f70b2016ef0e989d","2","city-danang-stop-ba-na-hills","viet-phrase-city-danang-stop-ba-na-hills","resolved_one_canonical_page","viet-phrase-city-danang-stop-ba-na-hills","Dừng ở Bà Nà Hills","Stop at Ba Na Hills","Dừng ở Bà Nà Hills","Stop at Ba Na Hills","zoong uh bah na hills","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"12","active_review","route_ticket","viet-phrase-city-danang-go-ba-na-hills","city-danang-go-ba-na-hills","viet-phrase-city-danang-go-ba-na-hills:explore-next","explore-next","viet-phrase-city-danang-go-ba-na-hills:explore-next:phrase:0:2d76ffe2b59a88dc","0","city-danang-where-ba-na-hills","viet-phrase-city-danang-where-ba-na-hills","resolved_one_canonical_page","viet-phrase-city-danang-where-ba-na-hills","Bà Nà Hills ở đâu?","Where is Ba Na Hills?","Bà Nà Hills ở đâu?","Where is Ba Na Hills?","bah na hills uh dow","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"13","active_review","place_navigation","viet-phrase-city-danang-where-ba-na-hills","city-danang-where-ba-na-hills","viet-phrase-city-danang-where-ba-na-hills:quick-say","quick-say","viet-phrase-city-danang-where-ba-na-hills:quick-say:phrase:0:2d76ffe2b59a88dc","0","city-danang-where-ba-na-hills","viet-phrase-city-danang-where-ba-na-hills","resolved_one_canonical_page","viet-phrase-city-danang-where-ba-na-hills","Bà Nà Hills ở đâu?","Where is Ba Na Hills?","Bà Nà Hills ở đâu?","Where is Ba Na Hills?","bah na hills uh dow","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"13","active_review","place_navigation","viet-phrase-city-danang-where-ba-na-hills","city-danang-where-ba-na-hills","viet-phrase-city-danang-where-ba-na-hills:relationship-words","relationship-words","viet-phrase-city-danang-where-ba-na-hills:relationship-words:phrase:0:f8db4a3ca628ff7f","0","hello-chao-anh","viet-phrase-hello-chao-anh","resolved_one_canonical_page","viet-phrase-hello-chao-anh","Chào anh","Hello to an older man","Chào anh","Hello to an older man","chow anh","ready","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"13","active_review","place_navigation","viet-phrase-city-danang-where-ba-na-hills","city-danang-where-ba-na-hills","viet-phrase-city-danang-where-ba-na-hills:relationship-words","relationship-words","viet-phrase-city-danang-where-ba-na-hills:relationship-words:phrase:1:e8a05ac8ebe7b5f2","1","hello-chao-chi","viet-phrase-hello-chao-chi","resolved_one_canonical_page","viet-phrase-hello-chao-chi","Chào chị","Hello to an older woman","Chào chị","Hello to an older woman","chow chee","ready","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"13","active_review","place_navigation","viet-phrase-city-danang-where-ba-na-hills","city-danang-where-ba-na-hills","viet-phrase-city-danang-where-ba-na-hills:relationship-words","relationship-words","viet-phrase-city-danang-where-ba-na-hills:relationship-words:phrase:2:f47925d0ca9b7855","2","hello-chao-em","viet-phrase-hello-chao-em","resolved_one_canonical_page","viet-phrase-hello-chao-em","Chào em","Hello to a younger person","Chào em","Hello to a younger person","chow em","ready","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"13","active_review","place_navigation","viet-phrase-city-danang-where-ba-na-hills","city-danang-where-ba-na-hills","viet-phrase-city-danang-where-ba-na-hills:relationship-words","relationship-words","viet-phrase-city-danang-where-ba-na-hills:relationship-words:phrase:3:691e859e45e919ef","3","hello-chao-ong","viet-phrase-hello-chao-ong","resolved_one_canonical_page","viet-phrase-hello-chao-ong","Chào ông","Hello to an elderly man","Chào ông","Hello to an elderly man","chow ohng","ready","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"13","active_review","place_navigation","viet-phrase-city-danang-where-ba-na-hills","city-danang-where-ba-na-hills","viet-phrase-city-danang-where-ba-na-hills:relationship-words","relationship-words","viet-phrase-city-danang-where-ba-na-hills:relationship-words:phrase:4:340a9fe8ccb61940","4","hello-chao-ba","viet-phrase-hello-chao-ba","resolved_one_canonical_page","viet-phrase-hello-chao-ba","Chào bà","Hello to an elderly woman","Chào bà","Hello to an elderly woman","chow bah","ready","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"13","active_review","place_navigation","viet-phrase-city-danang-where-ba-na-hills","city-danang-where-ba-na-hills","viet-phrase-city-danang-where-ba-na-hills:relationship-words","relationship-words","viet-phrase-city-danang-where-ba-na-hills:relationship-words:phrase:5:f8abf9ec1031e26d","5","hello-chao-chu","viet-phrase-hello-chao-chu","resolved_one_canonical_page","viet-phrase-hello-chao-chu","Chào chú","Hello to an uncle-age man","Chào chú","Hello to an uncle-age man","chow choo","ready","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"13","active_review","place_navigation","viet-phrase-city-danang-where-ba-na-hills","city-danang-where-ba-na-hills","viet-phrase-city-danang-where-ba-na-hills:relationship-words","relationship-words","viet-phrase-city-danang-where-ba-na-hills:relationship-words:phrase:6:24ff8bc4720242e8","6","hello-chao-co","viet-phrase-hello-chao-co","resolved_one_canonical_page","viet-phrase-hello-chao-co","Chào cô","Hello to an aunt-age woman","Chào cô","Hello to an aunt-age woman","chow koh","ready","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"13","active_review","place_navigation","viet-phrase-city-danang-where-ba-na-hills","city-danang-where-ba-na-hills","viet-phrase-city-danang-where-ba-na-hills:place-anchor","place-anchor","viet-phrase-city-danang-where-ba-na-hills:place-anchor:phrase:0:70c765d17337b6d1","0","city-danang-place-ba-na-hills","viet-phrase-city-danang-place-ba-na-hills","resolved_one_canonical_page","viet-phrase-city-danang-place-ba-na-hills","Bà Nà Hills","Ba Na Hills","Bà Nà Hills","Ba Na Hills","bah na hills","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"13","active_review","place_navigation","viet-phrase-city-danang-where-ba-na-hills","city-danang-where-ba-na-hills","viet-phrase-city-danang-where-ba-na-hills:when-to-use","when-to-use","viet-phrase-city-danang-where-ba-na-hills:when-to-use:phrase:0:1c7b876cfb89429b","0","city-danang-atm-ba-na-hills","viet-phrase-city-danang-atm-ba-na-hills","resolved_one_canonical_page","viet-phrase-city-danang-atm-ba-na-hills","Có ATM gần Bà Nà Hills không?","Is there an ATM near Ba Na Hills?","Có ATM gần Bà Nà Hills không?","Is there an ATM near Ba Na Hills?","koh ay tee em gun bah na hills khong","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"13","active_review","place_navigation","viet-phrase-city-danang-where-ba-na-hills","city-danang-where-ba-na-hills","viet-phrase-city-danang-where-ba-na-hills:when-to-use","when-to-use","viet-phrase-city-danang-where-ba-na-hills:when-to-use:phrase:1:07af5f4450d5ebd1","1","city-danang-eat-near-ba-na-hills","viet-phrase-city-danang-eat-near-ba-na-hills","resolved_one_canonical_page","viet-phrase-city-danang-eat-near-ba-na-hills","Ăn gần Bà Nà Hills","Eat near Ba Na Hills","Ăn gần Bà Nà Hills","Eat near Ba Na Hills","an gun bah na hills","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"13","active_review","place_navigation","viet-phrase-city-danang-where-ba-na-hills","city-danang-where-ba-na-hills","viet-phrase-city-danang-where-ba-na-hills:when-to-use","when-to-use","viet-phrase-city-danang-where-ba-na-hills:when-to-use:phrase:2:4b1b2c4c9b6a3dda","2","city-danang-go-ba-na-hills","viet-phrase-city-danang-go-ba-na-hills","resolved_one_canonical_page","viet-phrase-city-danang-go-ba-na-hills","Đi Bà Nà Hills","Go to Ba Na Hills","Đi Bà Nà Hills","Go to Ba Na Hills","dee bah na hills","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"13","active_review","place_navigation","viet-phrase-city-danang-where-ba-na-hills","city-danang-where-ba-na-hills","viet-phrase-city-danang-where-ba-na-hills:recovery","recovery","viet-phrase-city-danang-where-ba-na-hills:recovery:phrase:0:21921a7e50c1bcd7","0","ves-where-cable-car","viet-phrase-ves-where-cable-car","resolved_one_canonical_page","viet-phrase-ves-where-cable-car","Cáp treo ở đâu?","Where is the cable car?","Cáp treo ở đâu?","Where is the cable car?","cap treo uh dow","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"13","active_review","place_navigation","viet-phrase-city-danang-where-ba-na-hills","city-danang-where-ba-na-hills","viet-phrase-city-danang-where-ba-na-hills:recovery","recovery","viet-phrase-city-danang-where-ba-na-hills:recovery:phrase:1:12e47c1a14af01a7","1","repair-1","viet-phrase-repair-1","resolved_one_canonical_page","viet-phrase-repair-1","Làm ơn nói lại","Please say that again","Làm ơn nói lại","Please say that again","lahm uhn noy lie","ready","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"13","active_review","place_navigation","viet-phrase-city-danang-where-ba-na-hills","city-danang-where-ba-na-hills","viet-phrase-city-danang-where-ba-na-hills:explore-next","explore-next","viet-phrase-city-danang-where-ba-na-hills:explore-next:phrase:0:f70b2016ef0e989d","0","city-danang-stop-ba-na-hills","viet-phrase-city-danang-stop-ba-na-hills","resolved_one_canonical_page","viet-phrase-city-danang-stop-ba-na-hills","Dừng ở Bà Nà Hills","Stop at Ba Na Hills","Dừng ở Bà Nà Hills","Stop at Ba Na Hills","zoong uh bah na hills","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"14","active_review","route_ticket","viet-phrase-city-danang-ticket-marble-mountains","city-danang-ticket-marble-mountains","viet-phrase-city-danang-ticket-marble-mountains:quick-say","quick-say","viet-phrase-city-danang-ticket-marble-mountains:quick-say:phrase:0:7a2ef102aeb90402","0","city-danang-ticket-marble-mountains","viet-phrase-city-danang-ticket-marble-mountains","resolved_one_canonical_page","viet-phrase-city-danang-ticket-marble-mountains","Một vé vào Ngũ Hành Sơn","One ticket to Marble Mountains","Một vé vào Ngũ Hành Sơn","One ticket to Marble Mountains","mot veh vow ngoo hanh son","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"14","active_review","route_ticket","viet-phrase-city-danang-ticket-marble-mountains","city-danang-ticket-marble-mountains","viet-phrase-city-danang-ticket-marble-mountains:place-anchor","place-anchor","viet-phrase-city-danang-ticket-marble-mountains:place-anchor:phrase:0:c3ec15fcb0678ad7","0","city-danang-place-marble-mountains","viet-phrase-city-danang-place-marble-mountains","resolved_one_canonical_page","viet-phrase-city-danang-place-marble-mountains","Ngũ Hành Sơn","Marble Mountains","Ngũ Hành Sơn","Marble Mountains","ngoo hanh son","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"14","active_review","route_ticket","viet-phrase-city-danang-ticket-marble-mountains","city-danang-ticket-marble-mountains","viet-phrase-city-danang-ticket-marble-mountains:when-to-use","when-to-use","viet-phrase-city-danang-ticket-marble-mountains:when-to-use:phrase:0:f8f2ffebe2c8187b","0","city-danang-go-marble-mountains","viet-phrase-city-danang-go-marble-mountains","resolved_one_canonical_page","viet-phrase-city-danang-go-marble-mountains","Đi Ngũ Hành Sơn","Go to Marble Mountains","Đi Ngũ Hành Sơn","Go to Marble Mountains","dee ngu hanh son","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"14","active_review","route_ticket","viet-phrase-city-danang-ticket-marble-mountains","city-danang-ticket-marble-mountains","viet-phrase-city-danang-ticket-marble-mountains:when-to-use","when-to-use","viet-phrase-city-danang-ticket-marble-mountains:when-to-use:phrase:1:635fd918f2af03c4","1","city-danang-stop-marble-mountains","viet-phrase-city-danang-stop-marble-mountains","resolved_one_canonical_page","viet-phrase-city-danang-stop-marble-mountains","Dừng ở Ngũ Hành Sơn","Stop at Marble Mountains","Dừng ở Ngũ Hành Sơn","Stop at Marble Mountains","zoong uh ngu hanh son","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"14","active_review","route_ticket","viet-phrase-city-danang-ticket-marble-mountains","city-danang-ticket-marble-mountains","viet-phrase-city-danang-ticket-marble-mountains:when-to-use","when-to-use","viet-phrase-city-danang-ticket-marble-mountains:when-to-use:phrase:2:0d4a6678b8224269","2","city-danang-time-marble-mountains","viet-phrase-city-danang-time-marble-mountains","resolved_one_canonical_page","viet-phrase-city-danang-time-marble-mountains","Từ đây đến Ngũ Hành Sơn bao lâu?","How long from here to Marble Mountains?","Từ đây đến Ngũ Hành Sơn bao lâu?","How long from here to Marble Mountains?","tuh day den ngoo hanh son bao low","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"14","active_review","route_ticket","viet-phrase-city-danang-ticket-marble-mountains","city-danang-ticket-marble-mountains","viet-phrase-city-danang-ticket-marble-mountains:explore-next","explore-next","viet-phrase-city-danang-ticket-marble-mountains:explore-next:phrase:0:9800aff6619b90ab","0","city-danang-go-dragon-bridge","viet-phrase-city-danang-go-dragon-bridge","resolved_one_canonical_page","viet-phrase-city-danang-go-dragon-bridge","Đi cầu Rồng","Go to Dragon Bridge","Đi cầu Rồng","Go to Dragon Bridge","dee cow zong","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"15","active_review","route_ticket","viet-phrase-city-danang-go-dragon-bridge","city-danang-go-dragon-bridge","viet-phrase-city-danang-go-dragon-bridge:quick-say","quick-say","viet-phrase-city-danang-go-dragon-bridge:quick-say:phrase:0:9800aff6619b90ab","0","city-danang-go-dragon-bridge","viet-phrase-city-danang-go-dragon-bridge","resolved_one_canonical_page","viet-phrase-city-danang-go-dragon-bridge","Đi cầu Rồng","Go to Dragon Bridge","Đi cầu Rồng","Go to Dragon Bridge","dee cow zong","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"15","active_review","route_ticket","viet-phrase-city-danang-go-dragon-bridge","city-danang-go-dragon-bridge","viet-phrase-city-danang-go-dragon-bridge:place-anchor","place-anchor","viet-phrase-city-danang-go-dragon-bridge:place-anchor:phrase:0:bfe8e48e95b6b8fd","0","city-danang-place-dragon-bridge","viet-phrase-city-danang-place-dragon-bridge","resolved_one_canonical_page","viet-phrase-city-danang-place-dragon-bridge","Cầu Rồng","Dragon Bridge","Cầu Rồng","Dragon Bridge","cow zong","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"15","active_review","route_ticket","viet-phrase-city-danang-go-dragon-bridge","city-danang-go-dragon-bridge","viet-phrase-city-danang-go-dragon-bridge:when-to-use","when-to-use","viet-phrase-city-danang-go-dragon-bridge:when-to-use:phrase:0:ed725cccbcabd6c3","0","city-danang-atm-dragon-bridge","viet-phrase-city-danang-atm-dragon-bridge","resolved_one_canonical_page","viet-phrase-city-danang-atm-dragon-bridge","Có ATM gần cầu Rồng không?","Is there an ATM near Dragon Bridge?","Có ATM gần cầu Rồng không?","Is there an ATM near Dragon Bridge?","koh ay tee em gun cow zong khong","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"15","active_review","route_ticket","viet-phrase-city-danang-go-dragon-bridge","city-danang-go-dragon-bridge","viet-phrase-city-danang-go-dragon-bridge:when-to-use","when-to-use","viet-phrase-city-danang-go-dragon-bridge:when-to-use:phrase:1:3a82bf38021315a3","1","city-danang-eat-near-dragon-bridge","viet-phrase-city-danang-eat-near-dragon-bridge","resolved_one_canonical_page","viet-phrase-city-danang-eat-near-dragon-bridge","Ăn gần Cầu Rồng","Eat near Dragon Bridge","Ăn gần Cầu Rồng","Eat near Dragon Bridge","an gun cow rong","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"15","active_review","route_ticket","viet-phrase-city-danang-go-dragon-bridge","city-danang-go-dragon-bridge","viet-phrase-city-danang-go-dragon-bridge:when-to-use","when-to-use","viet-phrase-city-danang-go-dragon-bridge:when-to-use:phrase:2:a25ebc44c71fe01b","2","city-danang-stop-dragon-bridge","viet-phrase-city-danang-stop-dragon-bridge","resolved_one_canonical_page","viet-phrase-city-danang-stop-dragon-bridge","Dừng ở Cầu Rồng","Stop at Dragon Bridge","Dừng ở Cầu Rồng","Stop at Dragon Bridge","zoong uh cow rong","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"15","active_review","route_ticket","viet-phrase-city-danang-go-dragon-bridge","city-danang-go-dragon-bridge","viet-phrase-city-danang-go-dragon-bridge:explore-next","explore-next","viet-phrase-city-danang-go-dragon-bridge:explore-next:phrase:0:21bee9415495b106","0","city-danang-where-dragon-bridge","viet-phrase-city-danang-where-dragon-bridge","resolved_one_canonical_page","viet-phrase-city-danang-where-dragon-bridge","Cầu Rồng ở đâu?","Where is Dragon Bridge?","Cầu Rồng ở đâu?","Where is Dragon Bridge?","cow zong uh dow","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"16","active_review","street_driver","viet-phrase-city-danang-near-nguyen-van-linh-street","city-danang-near-nguyen-van-linh-street","viet-phrase-city-danang-near-nguyen-van-linh-street:quick-say","quick-say","viet-phrase-city-danang-near-nguyen-van-linh-street:quick-say:phrase:0:cea727b987840031","0","city-danang-near-nguyen-van-linh-street","viet-phrase-city-danang-near-nguyen-van-linh-street","resolved_one_canonical_page","viet-phrase-city-danang-near-nguyen-van-linh-street","Đường Nguyễn Văn Linh gần đây không?","Is Nguyen Van Linh Street near here?","Đường Nguyễn Văn Linh gần đây không?","Is Nguyen Van Linh Street near here?","duong ngween van linh gun day khong","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"16","active_review","street_driver","viet-phrase-city-danang-near-nguyen-van-linh-street","city-danang-near-nguyen-van-linh-street","viet-phrase-city-danang-near-nguyen-van-linh-street:place-anchor","place-anchor","viet-phrase-city-danang-near-nguyen-van-linh-street:place-anchor:phrase:0:b70cd3321554233a","0","city-danang-place-nguyen-van-linh-street","viet-phrase-city-danang-place-nguyen-van-linh-street","resolved_one_canonical_page","viet-phrase-city-danang-place-nguyen-van-linh-street","Đường Nguyễn Văn Linh","Nguyen Van Linh Street","Đường Nguyễn Văn Linh","Nguyen Van Linh Street","duong ngween van linh","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"16","active_review","street_driver","viet-phrase-city-danang-near-nguyen-van-linh-street","city-danang-near-nguyen-van-linh-street","viet-phrase-city-danang-near-nguyen-van-linh-street:when-to-use","when-to-use","viet-phrase-city-danang-near-nguyen-van-linh-street:when-to-use:phrase:0:e4f3f59761085e5f","0","city-danang-go-nguyen-van-linh-street","viet-phrase-city-danang-go-nguyen-van-linh-street","resolved_one_canonical_page","viet-phrase-city-danang-go-nguyen-van-linh-street","Đi Đường Nguyễn Văn Linh","Go to Nguyen Van Linh Street","Đi Đường Nguyễn Văn Linh","Go to Nguyen Van Linh Street","dee duong ngween van linh","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"16","active_review","street_driver","viet-phrase-city-danang-near-nguyen-van-linh-street","city-danang-near-nguyen-van-linh-street","viet-phrase-city-danang-near-nguyen-van-linh-street:when-to-use","when-to-use","viet-phrase-city-danang-near-nguyen-van-linh-street:when-to-use:phrase:1:98de08da2c94e90f","1","city-danang-stop-nguyen-van-linh-street","viet-phrase-city-danang-stop-nguyen-van-linh-street","resolved_one_canonical_page","viet-phrase-city-danang-stop-nguyen-van-linh-street","Dừng ở Đường Nguyễn Văn Linh","Stop at Nguyen Van Linh Street","Dừng ở Đường Nguyễn Văn Linh","Stop at Nguyen Van Linh Street","zoong uh duong ngween van linh","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"16","active_review","street_driver","viet-phrase-city-danang-near-nguyen-van-linh-street","city-danang-near-nguyen-van-linh-street","viet-phrase-city-danang-near-nguyen-van-linh-street:when-to-use","when-to-use","viet-phrase-city-danang-near-nguyen-van-linh-street:when-to-use:phrase:2:e6aa8ed53f58bc92","2","city-danang-where-nguyen-van-linh-street","viet-phrase-city-danang-where-nguyen-van-linh-street","resolved_one_canonical_page","viet-phrase-city-danang-where-nguyen-van-linh-street","Đường Nguyễn Văn Linh ở đâu?","Where is Nguyen Van Linh Street?","Đường Nguyễn Văn Linh ở đâu?","Where is Nguyen Van Linh Street?","duong ngween van linh uh dow","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"16","active_review","street_driver","viet-phrase-city-danang-near-nguyen-van-linh-street","city-danang-near-nguyen-van-linh-street","viet-phrase-city-danang-near-nguyen-van-linh-street:recovery","recovery","viet-phrase-city-danang-near-nguyen-van-linh-street:recovery:phrase:0:97a2556651921f28","0","ves-can-you-show-me-politeness","viet-phrase-ves-can-you-show-me-politeness","resolved_one_canonical_page","viet-phrase-ves-can-you-show-me-politeness","Anh/chị chỉ giúp tôi được không?","Can you show me?","Anh/chị chỉ giúp tôi được không?","Can you show me?","anh or chee, chee zoop toy duoc khong","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"16","active_review","street_driver","viet-phrase-city-danang-near-nguyen-van-linh-street","city-danang-near-nguyen-van-linh-street","viet-phrase-city-danang-near-nguyen-van-linh-street:recovery","recovery","viet-phrase-city-danang-near-nguyen-van-linh-street:recovery:phrase:1:50f6982b9ff9909c","1","ves-to-nguyen-van-linh-street","viet-phrase-ves-to-nguyen-van-linh-street","resolved_one_canonical_page","viet-phrase-ves-to-nguyen-van-linh-street","Cho tôi đến đường Nguyễn Văn Linh.","Please take me to Nguyen Van Linh Street.","Cho tôi đến đường Nguyễn Văn Linh.","Please take me to Nguyen Van Linh Street.","cho toy den duong nguyen van linh","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"16","active_review","street_driver","viet-phrase-city-danang-near-nguyen-van-linh-street","city-danang-near-nguyen-van-linh-street","viet-phrase-city-danang-near-nguyen-van-linh-street:explore-next","explore-next","viet-phrase-city-danang-near-nguyen-van-linh-street:explore-next:phrase:0:cf94db528c03f9e6","0","city-danang-bach-dang-route","viet-phrase-city-danang-bach-dang-route","resolved_one_canonical_page","viet-phrase-city-danang-bach-dang-route","Đi đường Bạch Đằng","Go by Bach Dang Street","Đi đường Bạch Đằng","Go by Bach Dang Street","dee duong bak dang","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"17","active_review","relationship_politeness","viet-phrase-acknowledge-da-chao-anh","acknowledge-da-chao-anh","viet-phrase-acknowledge-da-chao-anh:quick-say","quick-say","viet-phrase-acknowledge-da-chao-anh:quick-say:phrase:0:e5f8aa482f308d18","0","acknowledge-da-chao-anh","viet-phrase-acknowledge-da-chao-anh","resolved_one_canonical_page","viet-phrase-acknowledge-da-chao-anh","Dạ, chào anh","Respectful hello to an older man","Dạ, chào anh","Respectful hello to an older man","yah chow anh","ready","content-draft/viet/canonical-pages/catalog-promoted/polite-basics/acknowledge-da-chao-anh.json","","REVIEW_ONLY","REVIEW_ONLY"
"17","active_review","relationship_politeness","viet-phrase-acknowledge-da-chao-anh","acknowledge-da-chao-anh","viet-phrase-acknowledge-da-chao-anh:relationship-words","relationship-words","viet-phrase-acknowledge-da-chao-anh:relationship-words:phrase:0:3d09a69862307fca","0","hello-chao-anh","viet-phrase-hello-chao-anh","resolved_one_canonical_page","viet-phrase-hello-chao-anh","Chào anh","Hello to an older man","Chào anh","Hello to an older man","chow anh","ready","content-draft/viet/canonical-pages/catalog-promoted/polite-basics/acknowledge-da-chao-anh.json","","REVIEW_ONLY","REVIEW_ONLY"
"17","active_review","relationship_politeness","viet-phrase-acknowledge-da-chao-anh","acknowledge-da-chao-anh","viet-phrase-acknowledge-da-chao-anh:relationship-swaps","relationship-swaps","viet-phrase-acknowledge-da-chao-anh:relationship-swaps:phrase:0:0abcbf6fe5c8b58f","0","ves-do-you-speak-english-anh","viet-phrase-ves-do-you-speak-english-anh","resolved_one_canonical_page","viet-phrase-ves-do-you-speak-english-anh","Anh nói tiếng Anh không?","Do you speak English?","Anh nói tiếng Anh không?","Do you speak English?","anh noy tyeng anh khong","planned","content-draft/viet/canonical-pages/catalog-promoted/polite-basics/acknowledge-da-chao-anh.json","","REVIEW_ONLY","REVIEW_ONLY"
"17","active_review","relationship_politeness","viet-phrase-acknowledge-da-chao-anh","acknowledge-da-chao-anh","viet-phrase-acknowledge-da-chao-anh:explore-next","explore-next","viet-phrase-acknowledge-da-chao-anh:explore-next:phrase:0:6b81d0e0df86316d","0","acknowledge-da-chao-chi","viet-phrase-acknowledge-da-chao-chi","resolved_one_canonical_page","viet-phrase-acknowledge-da-chao-chi","Dạ, chào chị","Respectful hello to an older woman","Dạ, chào chị","Respectful hello to an older woman","yah chow chee","ready","content-draft/viet/canonical-pages/catalog-promoted/polite-basics/acknowledge-da-chao-anh.json","","REVIEW_ONLY","REVIEW_ONLY"
"17","active_review","relationship_politeness","viet-phrase-acknowledge-da-chao-anh","acknowledge-da-chao-anh","viet-phrase-acknowledge-da-chao-anh:explore-next","explore-next","viet-phrase-acknowledge-da-chao-anh:explore-next:phrase:1:314df9c027498ce5","1","acknowledge-duoc","viet-phrase-acknowledge-duoc","resolved_one_canonical_page","viet-phrase-acknowledge-duoc","Được","Okay / that works","Được","Okay / that works","duhk","ready","content-draft/viet/canonical-pages/catalog-promoted/polite-basics/acknowledge-da-chao-anh.json","","REVIEW_ONLY","REVIEW_ONLY"
"17","active_review","relationship_politeness","viet-phrase-acknowledge-da-chao-anh","acknowledge-da-chao-anh","viet-phrase-acknowledge-da-chao-anh:explore-next","explore-next","viet-phrase-acknowledge-da-chao-anh:explore-next:phrase:2:74de794b88954074","2","acknowledge-da-chao-co","viet-phrase-acknowledge-da-chao-co","resolved_one_canonical_page","viet-phrase-acknowledge-da-chao-co","Dạ, chào cô","Respectful hello to an aunt-age woman","Dạ, chào cô","Respectful hello to an aunt-age woman","yah chow koh","ready","content-draft/viet/canonical-pages/catalog-promoted/polite-basics/acknowledge-da-chao-anh.json","","REVIEW_ONLY","REVIEW_ONLY"
