"selected_order","batch_role","selection_group","page_id","phrase_id","section_id","section_key","sort_order","current_section_title","current_section_body","current_presentation","generated_section_source_path","source_path","linked_phrase_row_count","breakdown_row_count","reviewer_notes","review_status","import_approval"
"22","active_review","food_allergy","viet-phrase-food-peanut-allergy","food-peanut-allergy","viet-phrase-food-peanut-allergy:standard-way","standard-way","2","The standard way","Use Tôi bị dị ứng đậu phộng as your first sentence for ""I am allergic to peanuts"". This comes before you order when peanuts are the main food risk. Leave a short pause after the phrase so the other person can answer with a confirmation, a substitute, or a question about what is allowed. Point to the actual item, menu line, size, or photo while you say it.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/food-drink/food-peanut-allergy.json","1","0","","REVIEW_ONLY","REVIEW_ONLY"
"22","active_review","food_allergy","viet-phrase-food-peanut-allergy","food-peanut-allergy","viet-phrase-food-peanut-allergy:natural-variations","natural-variations","4","Natural variations","This form changes the tone or setting. Use it when the note under the phrase matches the moment.","horizontal-phrase-cards","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/food-drink/food-peanut-allergy.json","1","0","","REVIEW_ONLY","REVIEW_ONLY"
"22","active_review","food_allergy","viet-phrase-food-peanut-allergy","food-peanut-allergy","viet-phrase-food-peanut-allergy:why-it-matters","why-it-matters","5","Why it matters","Vietnamese food interactions move fast, so pointing and short phrases protect the order. For ""I am allergic to peanuts"", Tôi bị dị ứng đậu phộng helps by stating the limit before the order or interaction moves too far. Confirm visually when the detail affects safety, health, or the final order.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/food-drink/food-peanut-allergy.json","0","0","","REVIEW_ONLY","REVIEW_ONLY"
"22","active_review","food_allergy","viet-phrase-food-peanut-allergy","food-peanut-allergy","viet-phrase-food-peanut-allergy:traveler-insight","traveler-insight","6","Traveler insight","In Food & Drink, the reply often comes as a confirmation, a substitute, or a question about what is allowed. Say Tôi bị dị ứng đậu phộng once, pause, and watch for the reply before adding another sentence. Point to the actual item, menu line, size, or photo while you say it.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/food-drink/food-peanut-allergy.json","3","0","","REVIEW_ONLY","REVIEW_ONLY"
"22","active_review","food_allergy","viet-phrase-food-peanut-allergy","food-peanut-allergy","viet-phrase-food-peanut-allergy:when-to-use","when-to-use","7","When to use it","This comes before you order when peanuts are the main food risk. It fits ordering, adjusting dishes, and checking ingredients, especially when the next step is a confirmation, a substitute, or a question about what is allowed. Confirm visually when the detail affects safety, health, or the final order.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/food-drink/food-peanut-allergy.json","3","0","","REVIEW_ONLY","REVIEW_ONLY"
"22","active_review","food_allergy","viet-phrase-food-peanut-allergy","food-peanut-allergy","viet-phrase-food-peanut-allergy:good-to-know","good-to-know","8","Good to know","For allergies and dietary limits, use the clearest version and confirm visually if possible.","tip-callout","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/food-drink/food-peanut-allergy.json","0","0","","REVIEW_ONLY","REVIEW_ONLY"
"22","active_review","food_allergy","viet-phrase-food-peanut-allergy","food-peanut-allergy","viet-phrase-food-peanut-allergy:local-tip","local-tip","9","Local tip","Point to the dish or ingredient while speaking. It helps when tone marks or dish names are hard to pronounce.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/food-drink/food-peanut-allergy.json","3","0","","REVIEW_ONLY","REVIEW_ONLY"
"22","active_review","food_allergy","viet-phrase-food-peanut-allergy","food-peanut-allergy","viet-phrase-food-peanut-allergy:explore-next","explore-next","10","Explore next","Use these next when the conversation moves one step forward.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/food-drink/food-peanut-allergy.json","8","0","","REVIEW_ONLY","REVIEW_ONLY"
"23","active_review","food_allergy","viet-phrase-v500-food-drin-i-am-allergic-to-shellfish","v500-food-drin-i-am-allergic-to-shellfish","viet-phrase-v500-food-drin-i-am-allergic-to-shellfish:at-glance","at-glance","0","At a glance","Tôi bị dị ứng với động vật có vỏ is a practical food or drink phrase for keeping one travel detail clear. Use it when I am allergic to shellfish is the next detail to solve and a short answer would move the exchange forward.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v500-food-drin-i-am-allergic-to-shellfish.json","0","0","","REVIEW_ONLY","REVIEW_ONLY"
"23","active_review","food_allergy","viet-phrase-v500-food-drin-i-am-allergic-to-shellfish","v500-food-drin-i-am-allergic-to-shellfish","viet-phrase-v500-food-drin-i-am-allergic-to-shellfish:quick-say","quick-say","1","Quick say","Use the complete line: Tôi bị dị ứng với động vật có vỏ. Keep the situation visible, pause after the phrase, and let the other person answer with a yes/no answer, point, number, or short follow-up.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v500-food-drin-i-am-allergic-to-shellfish.json","1","0","","REVIEW_ONLY","REVIEW_ONLY"
"23","active_review","food_allergy","viet-phrase-v500-food-drin-i-am-allergic-to-shellfish","v500-food-drin-i-am-allergic-to-shellfish","viet-phrase-v500-food-drin-i-am-allergic-to-shellfish:breakdown","breakdown","2","Break it down","Read the cards left to right: first catch the request shape, then the place, item, action, or time detail, and finally the complete phrase.","breakdown-strip","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v500-food-drin-i-am-allergic-to-shellfish.json","0","3","","REVIEW_ONLY","REVIEW_ONLY"
"23","active_review","food_allergy","viet-phrase-v500-food-drin-i-am-allergic-to-shellfish","v500-food-drin-i-am-allergic-to-shellfish","viet-phrase-v500-food-drin-i-am-allergic-to-shellfish:natural-variants","natural-variants","4","Useful nearby phrases","Use these nearby pages when the conversation shifts from I am allergic to shellfish to another food or drink need.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v500-food-drin-i-am-allergic-to-shellfish.json","3","0","","REVIEW_ONLY","REVIEW_ONLY"
"23","active_review","food_allergy","viet-phrase-v500-food-drin-i-am-allergic-to-shellfish","v500-food-drin-i-am-allergic-to-shellfish","viet-phrase-v500-food-drin-i-am-allergic-to-shellfish:when-to-use","when-to-use","5","When to use it","Use this in a real food or drink exchange when i am allergic to shellfish is the detail you need resolved. The likely reply is a yes/no answer, point, number, or short follow-up, so keep the phrase short and ready for one follow-up.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v500-food-drin-i-am-allergic-to-shellfish.json","0","0","","REVIEW_ONLY","REVIEW_ONLY"
"23","active_review","food_allergy","viet-phrase-v500-food-drin-i-am-allergic-to-shellfish","v500-food-drin-i-am-allergic-to-shellfish","viet-phrase-v500-food-drin-i-am-allergic-to-shellfish:good-to-know","good-to-know","6","Good to know","Menus and photos do a lot of work. Point to the item while you say the phrase so the reply can stay short.","tip-callout","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v500-food-drin-i-am-allergic-to-shellfish.json","0","0","","REVIEW_ONLY","REVIEW_ONLY"
"23","active_review","food_allergy","viet-phrase-v500-food-drin-i-am-allergic-to-shellfish","v500-food-drin-i-am-allergic-to-shellfish","viet-phrase-v500-food-drin-i-am-allergic-to-shellfish:explore-next","explore-next","7","Explore next","Go next to phrases that help you confirm, answer, or continue after Tôi bị dị ứng với động vật có vỏ.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v500-food-drin-i-am-allergic-to-shellfish.json","5","0","","REVIEW_ONLY","REVIEW_ONLY"
"24","active_review","emergency_help","viet-phrase-emergency-hospital","emergency-hospital","viet-phrase-emergency-hospital:at-glance","at-glance","0","At a glance","For travelers, Bệnh viện gần nhất ở đâu? is the phrase to keep ready for ""Where is the nearest hospital"" in police, ambulance, hospitals, passports, and immediate safety. This is for when the urgent need is reaching a hospital quickly. It works best when you focus on turning the problem into something the other person can point to, type, or mark on a map. After you say it, listen for a point, short direction, nearby option, or counter name; the next rows help you keep the exchange moving.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/emergency-safety/emergency-hospital.json","0","0","","REVIEW_ONLY","REVIEW_ONLY"
"24","active_review","emergency_help","viet-phrase-emergency-hospital","emergency-hospital","viet-phrase-emergency-hospital:breakdown","breakdown","1","Break it down","This pattern asks where a place or service is. Swap the first part to ask about another nearby stop.","breakdown-strip","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/emergency-safety/emergency-hospital.json","0","5","","REVIEW_ONLY","REVIEW_ONLY"
"24","active_review","emergency_help","viet-phrase-emergency-hospital","emergency-hospital","viet-phrase-emergency-hospital:standard-way","standard-way","2","The standard way","Use Bệnh viện gần nhất ở đâu? as your first sentence for ""Where is the nearest hospital"". This is for when the urgent need is reaching a hospital quickly. Leave a short pause after the phrase so the other person can answer with a point, short direction, nearby option, or counter name. Keep the affected area, passport copy, location, or helper contact visible if it helps the other person act.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/emergency-safety/emergency-hospital.json","1","0","","REVIEW_ONLY","REVIEW_ONLY"
"24","active_review","emergency_help","viet-phrase-emergency-hospital","emergency-hospital","viet-phrase-emergency-hospital:why-it-matters","why-it-matters","4","Why it matters","Emergency phrases put the urgent need first so help can move faster. For ""Where is the nearest hospital"", Bệnh viện gần nhất ở đâu? helps by turning the problem into something the other person can point to, type, or mark on a map. If the answer is longer than a point or a place name, ask them to show it on your phone.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/emergency-safety/emergency-hospital.json","0","0","","REVIEW_ONLY","REVIEW_ONLY"
"24","active_review","emergency_help","viet-phrase-emergency-hospital","emergency-hospital","viet-phrase-emergency-hospital:traveler-insight","traveler-insight","5","Traveler insight","In Emergency & Safety, the reply often comes as a point, short direction, nearby option, or counter name. Say Bệnh viện gần nhất ở đâu? once, pause, and watch for the reply before adding another sentence. Keep the affected area, passport copy, location, or helper contact visible if it helps the other person act.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/emergency-safety/emergency-hospital.json","3","0","","REVIEW_ONLY","REVIEW_ONLY"
"24","active_review","emergency_help","viet-phrase-emergency-hospital","emergency-hospital","viet-phrase-emergency-hospital:when-to-use","when-to-use","6","When to use it","This is for when the urgent need is reaching a hospital quickly. It fits police, ambulance, hospitals, passports, and immediate safety, especially when the next step is a point, short direction, nearby option, or counter name. If the answer is longer than a point or a place name, ask them to show it on your phone.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/emergency-safety/emergency-hospital.json","3","0","","REVIEW_ONLY","REVIEW_ONLY"
"24","active_review","emergency_help","viet-phrase-emergency-hospital","emergency-hospital","viet-phrase-emergency-hospital:good-to-know","good-to-know","7","Good to know","In safety moments, clarity matters more than sounding polished. Repeat the phrase if needed.","tip-callout","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/emergency-safety/emergency-hospital.json","0","0","","REVIEW_ONLY","REVIEW_ONLY"
"24","active_review","emergency_help","viet-phrase-emergency-hospital","emergency-hospital","viet-phrase-emergency-hospital:local-tip","local-tip","8","Local tip","Use the phrase clearly, then show your location, passport copy, injury, or emergency contact.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/emergency-safety/emergency-hospital.json","2","0","","REVIEW_ONLY","REVIEW_ONLY"
"24","active_review","emergency_help","viet-phrase-emergency-hospital","emergency-hospital","viet-phrase-emergency-hospital:explore-next","explore-next","9","Explore next","Use these next when the conversation moves one step forward.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/emergency-safety/emergency-hospital.json","3","0","","REVIEW_ONLY","REVIEW_ONLY"
"25","active_review","emergency_passport","viet-phrase-emergency-3","emergency-3","viet-phrase-emergency-3:at-glance","at-glance","0","At a glance","For travelers, Tôi mất hộ chiếu is the phrase to keep ready for ""I lost my passport"" in police, ambulance, hospitals, passports, and immediate safety. This is for when you need immediate help after losing your passport. Lost passport is a core travel emergency and should stay accessible. It works best when you focus on saying what went missing before you add where or when it happened. After you say it, listen for a question about the last place, a room or ride check, or a staff handoff; the next rows help you keep the exchange moving.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/emergency-safety/emergency-passport.json","0","0","","REVIEW_ONLY","REVIEW_ONLY"
"25","active_review","emergency_passport","viet-phrase-emergency-3","emergency-3","viet-phrase-emergency-3:breakdown","breakdown","1","Break it down","Listen to each piece, then the whole phrase, so the rhythm feels connected instead of memorized word by word.","breakdown-strip","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/emergency-safety/emergency-passport.json","0","4","","REVIEW_ONLY","REVIEW_ONLY"
"25","active_review","emergency_passport","viet-phrase-emergency-3","emergency-3","viet-phrase-emergency-3:standard-way","standard-way","2","The standard way","Use Tôi mất hộ chiếu as your first sentence for ""I lost my passport"". This is for when you need immediate help after losing your passport. Leave a short pause after the phrase so the other person can answer with a question about the last place, a room or ride check, or a staff handoff. Keep the affected area, passport copy, location, or helper contact visible if it helps the other person act.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/emergency-safety/emergency-passport.json","1","0","","REVIEW_ONLY","REVIEW_ONLY"
"25","active_review","emergency_passport","viet-phrase-emergency-3","emergency-3","viet-phrase-emergency-3:why-it-matters","why-it-matters","4","Why it matters","Emergency phrases put the urgent need first so help can move faster. For ""I lost my passport"", Tôi mất hộ chiếu helps by saying what went missing before you add where or when it happened. Have the receipt, room number, ride detail, or last location ready if they ask.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/emergency-safety/emergency-passport.json","0","0","","REVIEW_ONLY","REVIEW_ONLY"
"25","active_review","emergency_passport","viet-phrase-emergency-3","emergency-3","viet-phrase-emergency-3:traveler-insight","traveler-insight","5","Traveler insight","In Emergency & Safety, the reply often comes as a question about the last place, a room or ride check, or a staff handoff. Say Tôi mất hộ chiếu once, pause, and watch for the reply before adding another sentence. Keep the affected area, passport copy, location, or helper contact visible if it helps the other person act.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/emergency-safety/emergency-passport.json","3","0","","REVIEW_ONLY","REVIEW_ONLY"
"25","active_review","emergency_passport","viet-phrase-emergency-3","emergency-3","viet-phrase-emergency-3:when-to-use","when-to-use","6","When to use it","This is for when you need immediate help after losing your passport. It fits police, ambulance, hospitals, passports, and immediate safety, especially when the next step is a question about the last place, a room or ride check, or a staff handoff. Have the receipt, room number, ride detail, or last location ready if they ask.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/emergency-safety/emergency-passport.json","3","0","","REVIEW_ONLY","REVIEW_ONLY"
"25","active_review","emergency_passport","viet-phrase-emergency-3","emergency-3","viet-phrase-emergency-3:good-to-know","good-to-know","7","Good to know","In safety moments, clarity matters more than sounding polished. Repeat the phrase if needed.","tip-callout","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/emergency-safety/emergency-passport.json","0","0","","REVIEW_ONLY","REVIEW_ONLY"
"25","active_review","emergency_passport","viet-phrase-emergency-3","emergency-3","viet-phrase-emergency-3:local-tip","local-tip","8","Local tip","Use the phrase clearly, then show your location, passport copy, injury, or emergency contact.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/emergency-safety/emergency-passport.json","2","0","","REVIEW_ONLY","REVIEW_ONLY"
"25","active_review","emergency_passport","viet-phrase-emergency-3","emergency-3","viet-phrase-emergency-3:explore-next","explore-next","9","Explore next","Use these next when the conversation moves one step forward.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/emergency-safety/emergency-passport.json","3","0","","REVIEW_ONLY","REVIEW_ONLY"
