"phraseID","targetText","englishText","scenarioID","expansionFamily","difficulty","practiceBuckets","audioStatus","status"
"vpe-likely-replies-doi-o-day","Đợi ở đây","Wait here","transport","likely-replies","beginner","vietnamese-to-english|missing-token|likely-reply|distractor","planned","approved"
"vpe-likely-replies-xuong-o-day","Xuống ở đây","Get off here","transport","likely-replies","beginner","vietnamese-to-english|missing-token|likely-reply|distractor","planned","approved"
"vpe-likely-replies-len-xe-nay","Lên xe này","Get in this vehicle","transport","likely-replies","beginner","vietnamese-to-english|missing-token|likely-reply|distractor","planned","approved"
"vpe-likely-replies-qua-duong","Qua đường","Cross the street","directions-navigation","likely-replies","beginner","vietnamese-to-english|missing-token|likely-reply|distractor","planned","approved"
"vpe-likely-replies-khong-xa","Không xa","It is not far","directions-navigation","likely-replies","beginner","vietnamese-to-english|missing-token|likely-reply|distractor","planned","approved"
"vpe-likely-replies-khoang-muoi-phut","Khoảng mười phút","About ten minutes","time-dates-booking","likely-replies","beginner","vietnamese-to-english|missing-token|likely-reply|distractor","planned","approved"
"vpe-likely-replies-mo-cua-roi","Mở cửa rồi","It is open now","time-dates-booking","likely-replies","beginner","vietnamese-to-english|missing-token|likely-reply|distractor","planned","approved"
"vpe-likely-replies-dong-cua-roi","Đóng cửa rồi","It is closed now","time-dates-booking","likely-replies","beginner","vietnamese-to-english|missing-token|likely-reply|distractor","planned","approved"
"vpe-likely-replies-ngay-mai-quay-lai","Ngày mai quay lại","Come back tomorrow","time-dates-booking","likely-replies","beginner","vietnamese-to-english|missing-token|likely-reply|distractor","planned","approved"
"vpe-likely-replies-thanh-toan-o-kia","Thanh toán ở kia","Pay over there","money-numbers-prices","likely-replies","beginner","vietnamese-to-english|missing-token|likely-reply|distractor","planned","approved"
"vpe-likely-replies-quet-the-duoc","Quẹt thẻ được","Card payment is okay","money-numbers-prices","likely-replies","beginner","vietnamese-to-english|missing-token|likely-reply|distractor","planned","approved"
"vpe-likely-replies-chi-nhan-tien-mat","Chỉ nhận tiền mặt","Cash only","money-numbers-prices","likely-replies","beginner","vietnamese-to-english|missing-token|likely-reply|distractor","planned","approved"
"vpe-likely-replies-may-bi-loi","Máy bị lỗi","The machine has an error","phone-internet-power","likely-replies","beginner","vietnamese-to-english|missing-token|likely-reply|distractor","planned","approved"
"vpe-likely-replies-mang-yeu","Mạng yếu","The connection is weak","phone-internet-power","likely-replies","beginner","vietnamese-to-english|missing-token|likely-reply|distractor","planned","approved"
"vpe-likely-replies-mat-khau-o-day","Mật khẩu ở đây","The password is here","phone-internet-power","likely-replies","beginner","vietnamese-to-english|missing-token|likely-reply|distractor","planned","approved"
"vpe-likely-replies-bac-si-dang-den","Bác sĩ đang đến","The doctor is coming","health-pharmacy","likely-replies","beginner","vietnamese-to-english|missing-token|likely-reply|distractor","planned","approved"
"vpe-likely-replies-nha-thuoc-o-gan-day","Nhà thuốc ở gần đây","The pharmacy is nearby","health-pharmacy","likely-replies","beginner","vietnamese-to-english|missing-token|likely-reply|distractor","planned","approved"
"vpe-likely-replies-goi-cap-cuu-ngay","Gọi cấp cứu ngay","Call emergency help now","emergency-safety","likely-replies","beginner","vietnamese-to-english|missing-token|likely-reply|distractor","planned","approved"
"vpe-likely-replies-giu-binh-tinh","Giữ bình tĩnh","Stay calm","emergency-safety","likely-replies","beginner","vietnamese-to-english|missing-token|likely-reply|distractor","planned","approved"
"vpe-likely-replies-dua-ho-chieu-ra","Đưa hộ chiếu ra","Show your passport","airport-border-arrival","likely-replies","beginner","vietnamese-to-english|missing-token|likely-reply|distractor","planned","approved"
"vpe-likely-replies-lay-hanh-ly-o-kia","Lấy hành lý ở kia","Pick up baggage over there","airport-border-arrival","likely-replies","beginner","vietnamese-to-english|missing-token|likely-reply|distractor","planned","approved"
"vpe-likely-replies-cong-doi-roi","Cổng đổi rồi","The gate changed","airport-border-arrival","likely-replies","beginner","vietnamese-to-english|missing-token|likely-reply|distractor","planned","approved"
"vpe-likely-replies-phong-chua-san-sang","Phòng chưa sẵn sàng","The room is not ready yet","hotel-accommodation","likely-replies","beginner","vietnamese-to-english|missing-token|likely-reply|distractor","planned","approved"
"vpe-likely-replies-co-phong-khac","Có phòng khác","There is another room","hotel-accommodation","likely-replies","beginner","vietnamese-to-english|missing-token|likely-reply|distractor","planned","approved"
"vpe-likely-replies-le-tan-se-giup","Lễ tân sẽ giúp","The front desk will help","hotel-accommodation","likely-replies","beginner","vietnamese-to-english|missing-token|likely-reply|distractor","planned","approved"
"vpe-likely-replies-ban-nay-con-trong","Bàn này còn trống","This table is available","food-drink","likely-replies","beginner","vietnamese-to-english|missing-token|likely-reply|distractor","planned","approved"
"vpe-likely-replies-mon-nay-cay","Món này cay","This dish is spicy","food-drink","likely-replies","beginner","vietnamese-to-english|missing-token|likely-reply|distractor","planned","approved"
"vpe-likely-replies-khong-co-dau-phong","Không có đậu phộng","There are no peanuts","food-drink","likely-replies","beginner","vietnamese-to-english|missing-token|likely-reply|distractor","planned","approved"
"vpe-likely-replies-co-thit-heo","Có thịt heo","It has pork","food-drink","likely-replies","beginner","vietnamese-to-english|missing-token|likely-reply|distractor","planned","approved"
"vpe-likely-replies-tinh-tien-o-quay","Tính tiền ở quầy","Pay at the counter","food-drink","likely-replies","beginner","vietnamese-to-english|missing-token|likely-reply|distractor","planned","approved"
"vpe-pronoun-help-anh-giup-toi-goi-taxi-duoc-khong","Anh giúp tôi gọi taxi được không?","Can you help me call a taxi?","transport","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-anh-giup-toi-goi-xe-cong-nghe-duoc-khong","Anh giúp tôi gọi xe công nghệ được không?","Can you help me call a ride-share car?","transport","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-anh-giup-toi-chi-duong-duoc-khong","Anh giúp tôi chỉ đường được không?","Can you show me the way?","directions-navigation","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-anh-giup-toi-viet-dia-chi-duoc-khong","Anh giúp tôi viết địa chỉ được không?","Can you help me write the address?","directions-navigation","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-anh-giup-toi-doc-so-nay-duoc-khong","Anh giúp tôi đọc số này được không?","Can you help me read this number?","money-numbers-prices","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-anh-giup-toi-nhap-ma-nay-duoc-khong","Anh giúp tôi nhập mã này được không?","Can you help me enter this code?","phone-internet-power","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-anh-giup-toi-goi-so-nay-duoc-khong","Anh giúp tôi gọi số này được không?","Can you help me call this number?","phone-internet-power","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-anh-giup-toi-chup-anh-giup-toi-duoc-khong","Anh chụp ảnh giúp tôi được không?","Can you take a photo for me?","sightseeing-activities","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-anh-giup-toi-doi-tien-duoc-khong","Anh giúp tôi đổi tiền được không?","Can you help me exchange money?","money-numbers-prices","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-anh-giup-toi-in-ve-nay-duoc-khong","Anh giúp tôi in vé này được không?","Can you help me print this ticket?","local-services-everyday-tasks","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-anh-giup-toi-scan-ma-qr-duoc-khong","Anh giúp tôi scan mã QR được không?","Can you help me scan the QR code?","money-numbers-prices","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-anh-giup-toi-kiem-tra-dat-phong-duoc-khong","Anh giúp tôi kiểm tra đặt phòng được không?","Can you help me check my reservation?","hotel-accommodation","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-anh-giup-toi-kiem-tra-ve-duoc-khong","Anh giúp tôi kiểm tra vé được không?","Can you help me check the ticket?","time-dates-booking","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-anh-giup-toi-tim-hanh-ly-duoc-khong","Anh giúp tôi tìm hành lý được không?","Can you help me find my luggage?","airport-border-arrival","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-anh-giup-toi-mo-cua-phong-duoc-khong","Anh giúp tôi mở cửa phòng được không?","Can you help me open the room door?","hotel-accommodation","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-anh-giup-toi-sua-wi-fi-duoc-khong","Anh giúp tôi sửa Wi-Fi được không?","Can you help me fix the Wi-Fi?","phone-internet-power","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-anh-giup-toi-sac-dien-thoai-duoc-khong","Anh giúp tôi sạc điện thoại được không?","Can you help me charge my phone?","phone-internet-power","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-anh-giup-toi-doi-phong-duoc-khong","Anh giúp tôi đổi phòng được không?","Can you help me change rooms?","hotel-accommodation","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-chi-giup-toi-goi-taxi-duoc-khong","Chị giúp tôi gọi taxi được không?","Can you help me call a taxi?","transport","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-chi-giup-toi-goi-xe-cong-nghe-duoc-khong","Chị giúp tôi gọi xe công nghệ được không?","Can you help me call a ride-share car?","transport","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-chi-giup-toi-chi-duong-duoc-khong","Chị giúp tôi chỉ đường được không?","Can you show me the way?","directions-navigation","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-chi-giup-toi-viet-dia-chi-duoc-khong","Chị giúp tôi viết địa chỉ được không?","Can you help me write the address?","directions-navigation","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-chi-giup-toi-doc-so-nay-duoc-khong","Chị giúp tôi đọc số này được không?","Can you help me read this number?","money-numbers-prices","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-chi-giup-toi-nhap-ma-nay-duoc-khong","Chị giúp tôi nhập mã này được không?","Can you help me enter this code?","phone-internet-power","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-chi-giup-toi-goi-so-nay-duoc-khong","Chị giúp tôi gọi số này được không?","Can you help me call this number?","phone-internet-power","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-chi-giup-toi-chup-anh-giup-toi-duoc-khong","Chị chụp ảnh giúp tôi được không?","Can you take a photo for me?","sightseeing-activities","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-chi-giup-toi-doi-tien-duoc-khong","Chị giúp tôi đổi tiền được không?","Can you help me exchange money?","money-numbers-prices","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-chi-giup-toi-in-ve-nay-duoc-khong","Chị giúp tôi in vé này được không?","Can you help me print this ticket?","local-services-everyday-tasks","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-chi-giup-toi-scan-ma-qr-duoc-khong","Chị giúp tôi scan mã QR được không?","Can you help me scan the QR code?","money-numbers-prices","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-chi-giup-toi-kiem-tra-dat-phong-duoc-khong","Chị giúp tôi kiểm tra đặt phòng được không?","Can you help me check my reservation?","hotel-accommodation","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-chi-giup-toi-kiem-tra-ve-duoc-khong","Chị giúp tôi kiểm tra vé được không?","Can you help me check the ticket?","time-dates-booking","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-chi-giup-toi-tim-hanh-ly-duoc-khong","Chị giúp tôi tìm hành lý được không?","Can you help me find my luggage?","airport-border-arrival","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-chi-giup-toi-mo-cua-phong-duoc-khong","Chị giúp tôi mở cửa phòng được không?","Can you help me open the room door?","hotel-accommodation","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-chi-giup-toi-sua-wi-fi-duoc-khong","Chị giúp tôi sửa Wi-Fi được không?","Can you help me fix the Wi-Fi?","phone-internet-power","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-chi-giup-toi-sac-dien-thoai-duoc-khong","Chị giúp tôi sạc điện thoại được không?","Can you help me charge my phone?","phone-internet-power","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-chi-giup-toi-doi-phong-duoc-khong","Chị giúp tôi đổi phòng được không?","Can you help me change rooms?","hotel-accommodation","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-co-giup-toi-goi-taxi-duoc-khong","Cô giúp tôi gọi taxi được không?","Can you help me call a taxi?","transport","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-co-giup-toi-goi-xe-cong-nghe-duoc-khong","Cô giúp tôi gọi xe công nghệ được không?","Can you help me call a ride-share car?","transport","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-co-giup-toi-chi-duong-duoc-khong","Cô giúp tôi chỉ đường được không?","Can you show me the way?","directions-navigation","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-co-giup-toi-viet-dia-chi-duoc-khong","Cô giúp tôi viết địa chỉ được không?","Can you help me write the address?","directions-navigation","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-co-giup-toi-doc-so-nay-duoc-khong","Cô giúp tôi đọc số này được không?","Can you help me read this number?","money-numbers-prices","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-co-giup-toi-nhap-ma-nay-duoc-khong","Cô giúp tôi nhập mã này được không?","Can you help me enter this code?","phone-internet-power","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-co-giup-toi-goi-so-nay-duoc-khong","Cô giúp tôi gọi số này được không?","Can you help me call this number?","phone-internet-power","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-co-giup-toi-chup-anh-giup-toi-duoc-khong","Cô chụp ảnh giúp tôi được không?","Can you take a photo for me?","sightseeing-activities","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-co-giup-toi-doi-tien-duoc-khong","Cô giúp tôi đổi tiền được không?","Can you help me exchange money?","money-numbers-prices","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-co-giup-toi-in-ve-nay-duoc-khong","Cô giúp tôi in vé này được không?","Can you help me print this ticket?","local-services-everyday-tasks","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-co-giup-toi-scan-ma-qr-duoc-khong","Cô giúp tôi scan mã QR được không?","Can you help me scan the QR code?","money-numbers-prices","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-co-giup-toi-kiem-tra-dat-phong-duoc-khong","Cô giúp tôi kiểm tra đặt phòng được không?","Can you help me check my reservation?","hotel-accommodation","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-co-giup-toi-kiem-tra-ve-duoc-khong","Cô giúp tôi kiểm tra vé được không?","Can you help me check the ticket?","time-dates-booking","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-co-giup-toi-tim-hanh-ly-duoc-khong","Cô giúp tôi tìm hành lý được không?","Can you help me find my luggage?","airport-border-arrival","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-co-giup-toi-mo-cua-phong-duoc-khong","Cô giúp tôi mở cửa phòng được không?","Can you help me open the room door?","hotel-accommodation","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-co-giup-toi-sua-wi-fi-duoc-khong","Cô giúp tôi sửa Wi-Fi được không?","Can you help me fix the Wi-Fi?","phone-internet-power","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-co-giup-toi-sac-dien-thoai-duoc-khong","Cô giúp tôi sạc điện thoại được không?","Can you help me charge my phone?","phone-internet-power","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-co-giup-toi-doi-phong-duoc-khong","Cô giúp tôi đổi phòng được không?","Can you help me change rooms?","hotel-accommodation","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-chu-giup-toi-goi-taxi-duoc-khong","Chú giúp tôi gọi taxi được không?","Can you help me call a taxi?","transport","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-chu-giup-toi-goi-xe-cong-nghe-duoc-khong","Chú giúp tôi gọi xe công nghệ được không?","Can you help me call a ride-share car?","transport","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-chu-giup-toi-chi-duong-duoc-khong","Chú giúp tôi chỉ đường được không?","Can you show me the way?","directions-navigation","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-chu-giup-toi-viet-dia-chi-duoc-khong","Chú giúp tôi viết địa chỉ được không?","Can you help me write the address?","directions-navigation","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-chu-giup-toi-doc-so-nay-duoc-khong","Chú giúp tôi đọc số này được không?","Can you help me read this number?","money-numbers-prices","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-chu-giup-toi-nhap-ma-nay-duoc-khong","Chú giúp tôi nhập mã này được không?","Can you help me enter this code?","phone-internet-power","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-chu-giup-toi-goi-so-nay-duoc-khong","Chú giúp tôi gọi số này được không?","Can you help me call this number?","phone-internet-power","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-chu-giup-toi-chup-anh-giup-toi-duoc-khong","Chú chụp ảnh giúp tôi được không?","Can you take a photo for me?","sightseeing-activities","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-chu-giup-toi-doi-tien-duoc-khong","Chú giúp tôi đổi tiền được không?","Can you help me exchange money?","money-numbers-prices","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-chu-giup-toi-in-ve-nay-duoc-khong","Chú giúp tôi in vé này được không?","Can you help me print this ticket?","local-services-everyday-tasks","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-chu-giup-toi-scan-ma-qr-duoc-khong","Chú giúp tôi scan mã QR được không?","Can you help me scan the QR code?","money-numbers-prices","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-chu-giup-toi-kiem-tra-dat-phong-duoc-khong","Chú giúp tôi kiểm tra đặt phòng được không?","Can you help me check my reservation?","hotel-accommodation","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-chu-giup-toi-kiem-tra-ve-duoc-khong","Chú giúp tôi kiểm tra vé được không?","Can you help me check the ticket?","time-dates-booking","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-chu-giup-toi-tim-hanh-ly-duoc-khong","Chú giúp tôi tìm hành lý được không?","Can you help me find my luggage?","airport-border-arrival","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-chu-giup-toi-mo-cua-phong-duoc-khong","Chú giúp tôi mở cửa phòng được không?","Can you help me open the room door?","hotel-accommodation","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-chu-giup-toi-sua-wi-fi-duoc-khong","Chú giúp tôi sửa Wi-Fi được không?","Can you help me fix the Wi-Fi?","phone-internet-power","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-chu-giup-toi-sac-dien-thoai-duoc-khong","Chú giúp tôi sạc điện thoại được không?","Can you help me charge my phone?","phone-internet-power","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-chu-giup-toi-doi-phong-duoc-khong","Chú giúp tôi đổi phòng được không?","Can you help me change rooms?","hotel-accommodation","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-em-giup-toi-goi-taxi-duoc-khong","Em giúp tôi gọi taxi được không?","Can you help me call a taxi?","transport","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-em-giup-toi-goi-xe-cong-nghe-duoc-khong","Em giúp tôi gọi xe công nghệ được không?","Can you help me call a ride-share car?","transport","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-em-giup-toi-chi-duong-duoc-khong","Em giúp tôi chỉ đường được không?","Can you show me the way?","directions-navigation","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-em-giup-toi-viet-dia-chi-duoc-khong","Em giúp tôi viết địa chỉ được không?","Can you help me write the address?","directions-navigation","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-em-giup-toi-doc-so-nay-duoc-khong","Em giúp tôi đọc số này được không?","Can you help me read this number?","money-numbers-prices","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-em-giup-toi-nhap-ma-nay-duoc-khong","Em giúp tôi nhập mã này được không?","Can you help me enter this code?","phone-internet-power","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-em-giup-toi-goi-so-nay-duoc-khong","Em giúp tôi gọi số này được không?","Can you help me call this number?","phone-internet-power","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-em-giup-toi-chup-anh-giup-toi-duoc-khong","Em chụp ảnh giúp tôi được không?","Can you take a photo for me?","sightseeing-activities","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-em-giup-toi-doi-tien-duoc-khong","Em giúp tôi đổi tiền được không?","Can you help me exchange money?","money-numbers-prices","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-em-giup-toi-in-ve-nay-duoc-khong","Em giúp tôi in vé này được không?","Can you help me print this ticket?","local-services-everyday-tasks","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
"vpe-pronoun-help-em-giup-toi-scan-ma-qr-duoc-khong","Em giúp tôi scan mã QR được không?","Can you help me scan the QR code?","money-numbers-prices","pronoun-help","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|pronoun-social|polite-register|distractor","planned","approved"
