page_id,city_id,city_name,vietnamese_name,english_name,place_kind,source_file,current_status,claim_status,batch_id,owner_session,draft_doc_url,jojo_voice_review,import_approval,codex_import_status,last_updated,source_notes,target_hero_image,legacy_summary,legacy_context,legacy_sections_compact,notes
city-danang-place-ban-co-peak,danang,Da Nang,Đỉnh Bàn Cờ,Ban Co Peak,landmark,content-draft/viet/city-library/handwritten-copy/danang.json,needs_jojo_voice_review,draft_received,batch_004,https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a148443-2be4-83ea-9192-44dc66fc6588,,pending,not_approved,not_imported,2026-05-26,City library; Da Nang Fantasticity.,HeroCityDanangPlaceBanCoPeak,"Ban Co Peak is worth knowing in Da Nang because it brings architecture, views, local pride, and history in visual form into the trip. Expect mountain viewpoint road with Da Nang coastline below, soft haze.","For Ban Co Peak, Da Nang's landmark story comes through views, local pride, history, and city light, alongside bridge-and-beach Da Nang.","Why go: Ban Co Peak is worth knowing because it gives Da Nang a specific landmark scene: views, local pride, history, and city light, alongside bridge-and-beach Da Nang. | What you'll get: At Ban Co Peak, you get architecture, views, local pride, and history in visual form: mountain viewpoint road with Da Nang coastline below, soft haze, with landmark memory, architecture, views, and local pride, alongside bridge-and-beach Da Nang. | Say it locally: Say Đỉnh Bàn Cờ for Ban Co Peak. The local name is easier to remember once it sits beside local pride, history, city light, and landmark memory, alongside bridge-and-beach Da Nang. | Worth it if: Worth it if Ban Co Peak gives your itinerary a clearer image: architecture, views, local pride, and history, alongside bridge-and-beach Da Nang. | Before you go: Ban Co Peak works best when the name is tied to the reason for going, not memorized as an abstract label. Picture mountain viewpoint road with Da Nang coastline below, soft haze with architecture, views, local pride, and history, alongside bridge-and-beach Da Nang.",Legacy city-v1 handwritten source; needs v2.2 authoring before production.
city-danang-place-banh-mi,danang,Da Nang,Bánh mì ở Đà Nẵng,Banh mi,dish,content-draft/viet/city-library/handwritten-copy/danang.json,needs_jojo_voice_review,draft_received,batch_004,https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a148443-2be4-83ea-9192-44dc66fc6588,,pending,not_approved,not_imported,2026-05-26,Vietnam food sources.,HeroCityDanangPlaceBanhMi,"Banh mi is worth trying in Da Nang because it gives the trip a flavor to imagine before arrival. Expect crisp Vietnamese baguette sandwich with herbs on paper, street counter.","For Banh mi, Da Nang's food story comes through herbs, sauce, steam, and texture, alongside Da Nang's seafood-and-mountain day.","Why go: Banh mi is worth trying because it turns Da Nang into flavor: local flavor, texture, herbs, sauce, steam, and the small meal rituals visitors remember, with herbs, sauce, steam, and texture, alongside Da Nang's seafood-and-mountain day. | What you'll get: At Banh mi, you get local flavor, texture, herbs, sauce, steam, and the small meal rituals visitors remember: crisp Vietnamese baguette sandwich with herbs on paper, street counter, with small meal rituals, flavor, herbs, and sauce, alongside Da Nang's seafood-and-mountain day. | Say it locally: Say Bánh mì ở Đà Nẵng for Banh mi. The local name is easier to remember once it sits beside texture, small meal rituals, flavor, and herbs, alongside Da Nang's seafood-and-mountain day. | Worth it if: Worth it if you want a food memory rather than only a label: sauce, steam, texture, and small meal rituals, alongside Da Nang's seafood-and-mountain day. | Before you go: Banh mi works best when the name is tied to the reason for going, not memorized as an abstract label. Picture crisp Vietnamese baguette sandwich with herbs on paper, street counter with texture, small meal rituals, flavor, and herbs, alongside Da Nang's seafood-and-mountain day.",Legacy city-v1 handwritten source; needs v2.2 authoring before production.
city-danang-place-banh-trang-cuon-thit-heo,danang,Da Nang,Bánh tráng cuốn thịt heo ở Đà Nẵng,Pork rice-paper rolls,dish,content-draft/viet/city-library/handwritten-copy/danang.json,needs_jojo_voice_review,draft_captured,batch_013_recovery,https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14ac1d-66d0-83ea-bc9c-61bf4b1b9e89,https://docs.google.com/document/d/19pzeFLrfvZHLvVFrythKpVZICBhKPwAgCjbT0OgKmng,pending,not_approved,not_imported,2026-05-26,Da Nang local food sources.,HeroCityDanangPlaceBanhTrangCuonThitHeo,"Pork rice-paper rolls is worth trying in Da Nang because it gives the trip a flavor to imagine before arrival. Expect sliced pork, rice paper, herbs, and dipping bowl arranged for rolling.","For Pork rice-paper rolls, Da Nang's food story comes through texture, small meal rituals, flavor, and herbs, alongside central-Vietnam beach rhythm.","Why go: Pork rice-paper rolls is worth trying because it turns Da Nang into flavor: local flavor, texture, herbs, sauce, steam, and the small meal rituals visitors remember, with texture, small meal rituals, flavor, and herbs, alongside central-Vietnam beach rhythm. | What you'll get: At Pork rice-paper rolls, you get local flavor, texture, herbs, sauce, steam, and the small meal rituals visitors remember: sliced pork, rice paper, herbs, and dipping bowl arranged for rolling, with flavor, herbs, sauce, and steam, alongside central-Vietnam beach rhythm. | Say it locally: Say Bánh tráng cuốn thịt heo ở Đà Nẵng for Pork rice-paper rolls. The local name is easier to remember once it sits beside steam, texture, small meal rituals, and flavor, alongside central-Vietnam beach rhythm. | Worth it if: Worth it if you want a food memory rather than only a label: herbs, sauce, steam, and texture, alongside central-Vietnam beach rhythm. | Before you go: Pork rice-paper rolls works best when the name is tied to the reason for going, not memorized as an abstract label. Picture sliced pork, rice paper, herbs, and dipping bowl arranged for rolling with steam, texture, small meal rituals, and flavor, alongside central-Vietnam beach rhythm.",Legacy city-v1 handwritten source; needs v2.2 authoring before production.
city-danang-place-banh-xeo,danang,Da Nang,Bánh xèo ở Đà Nẵng,Banh xeo,dish,content-draft/viet/city-library/handwritten-copy/danang.json,needs_jojo_voice_review,draft_captured,batch_013_recovery,https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14ac1d-66d0-83ea-bc9c-61bf4b1b9e89,https://docs.google.com/document/d/19pzeFLrfvZHLvVFrythKpVZICBhKPwAgCjbT0OgKmng,pending,not_approved,not_imported,2026-05-26,Vietnam food sources; local source.,HeroCityDanangPlaceBanhXeo,"Banh xeo is worth trying in Da Nang because it gives the trip a flavor to imagine before arrival. Expect golden bánh xèo folded with herbs and dipping sauce, casual table.","For Banh xeo, Da Nang's food story comes through small meal rituals, flavor, herbs, and sauce, alongside coastal Da Nang.","Why go: Banh xeo is worth trying because it turns Da Nang into flavor: local flavor, texture, herbs, sauce, steam, and the small meal rituals visitors remember, with small meal rituals, flavor, herbs, and sauce, alongside coastal Da Nang. | What you'll get: At Banh xeo, you get local flavor, texture, herbs, sauce, steam, and the small meal rituals visitors remember: golden bánh xèo folded with herbs and dipping sauce, casual table, with herbs, sauce, steam, and texture, alongside coastal Da Nang. | Say it locally: Say Bánh xèo ở Đà Nẵng for Banh xeo. The local name is easier to remember once it sits beside texture, small meal rituals, flavor, and herbs, alongside coastal Da Nang. | Worth it if: Worth it if you want a food memory rather than only a label: sauce, steam, texture, and small meal rituals, alongside coastal Da Nang. | Before you go: Banh xeo works best when the name is tied to the reason for going, not memorized as an abstract label. Picture golden bánh xèo folded with herbs and dipping sauce, casual table with texture, small meal rituals, flavor, and herbs, alongside coastal Da Nang.",Legacy city-v1 handwritten source; needs v2.2 authoring before production.
city-danang-place-banh-xeo-ba-duong,danang,Da Nang,Bánh xèo Bà Dưỡng,Banh Xeo Ba Duong,restaurant,content-draft/viet/city-library/handwritten-copy/danang.json,needs_jojo_voice_review,draft_captured,batch_013_recovery,https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14ac1d-66d0-83ea-bc9c-61bf4b1b9e89,https://docs.google.com/document/d/19pzeFLrfvZHLvVFrythKpVZICBhKPwAgCjbT0OgKmng,pending,not_approved,not_imported,2026-05-26,Local food source.,HeroCityDanangPlaceBanhXeoBaDuong,"Banh Xeo Ba Duong is worth considering when a meal should feel like part of the itinerary, not just fuel between sights. Expect crispy bánh xèo with herbs and dipping sauce in a simple dining room.","For Banh Xeo Ba Duong, Da Nang's restaurant story comes through evening meal energy, tables, house dishes, and menu details, alongside Han River light.","Why go: Banh Xeo Ba Duong is worth considering when a meal should feel like part of the itinerary: dining culture, house dishes, table rhythm, and the choice of where a meal happens, with staff rhythm, drinks, evening meal energy, and tables, alongside Han River light. | What you'll get: At Banh Xeo Ba Duong, you get dining culture, house dishes, table rhythm, and the choice of where a meal happens: crispy bánh xèo with herbs and dipping sauce in a simple dining room, with evening meal energy, tables, house dishes, and menu details, alongside Han River light. | Say it locally: Say Bánh xèo Bà Dưỡng for Banh Xeo Ba Duong. The local name is easier to remember once it sits beside tables, house dishes, menu details, and staff rhythm, alongside Han River light. | Worth it if: Worth it if the meal itself should be one of the day's memories: drinks, evening meal energy, tables, and house dishes, alongside Han River light. | Before you go: Banh Xeo Ba Duong works best when the name is tied to the reason for going, not memorized as an abstract label. Picture crispy bánh xèo with herbs and dipping sauce in a simple dining room with drinks, evening meal energy, tables, and house dishes, alongside Han River light.",Legacy city-v1 handwritten source; needs v2.2 authoring before production.
city-danang-place-be-man,danang,Da Nang,Hải sản Bé Mặn,Be Man Seafood,restaurant,content-draft/viet/city-library/handwritten-copy/danang.json,needs_jojo_voice_review,draft_captured,batch_013_recovery,https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14ac1d-66d0-83ea-bc9c-61bf4b1b9e89,https://docs.google.com/document/d/19pzeFLrfvZHLvVFrythKpVZICBhKPwAgCjbT0OgKmng,pending,not_approved,not_imported,2026-05-26,Local food and venue sources.,HeroCityDanangPlaceBeMan,"Be Man Seafood is worth considering when a meal should feel like part of the itinerary, not just fuel between sights. Expect open-air seafood restaurant tables with ice trays and sea breeze.","For Be Man Seafood, Da Nang's restaurant story comes through house dishes, menu details, staff rhythm, and drinks, alongside central-Vietnam beach rhythm.","Why go: Be Man Seafood is worth considering when a meal should feel like part of the itinerary: dining culture, house dishes, table rhythm, and the choice of where a meal happens, with staff rhythm, drinks, evening meal energy, and tables, alongside central-Vietnam beach rhythm. | What you'll get: At Be Man Seafood, you get dining culture, house dishes, table rhythm, and the choice of where a meal happens: open-air seafood restaurant tables with ice trays and sea breeze, with evening meal energy, tables, house dishes, and menu details, alongside central-Vietnam beach rhythm. | Say it locally: Say Hải sản Bé Mặn for Be Man Seafood. The local name is easier to remember once it sits beside drinks, evening meal energy, tables, and house dishes, alongside central-Vietnam beach rhythm. | Worth it if: Worth it if the meal itself should be one of the day's memories: drinks, evening meal energy, tables, and house dishes, alongside central-Vietnam beach rhythm. | Before you go: Be Man Seafood works best when the name is tied to the reason for going, not memorized as an abstract label. Picture open-air seafood restaurant tables with ice trays and sea breeze with tables, house dishes, menu details, and staff rhythm, alongside central-Vietnam beach rhythm.",Legacy city-v1 handwritten source; needs v2.2 authoring before production.
city-danang-place-bep-cuon,danang,Da Nang,Bếp Cuốn Đà Nẵng,Bep Cuon Da Nang,restaurant,content-draft/viet/city-library/handwritten-copy/danang.json,needs_jojo_voice_review,draft_captured,batch_013_recovery,https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14ac1d-66d0-83ea-bc9c-61bf4b1b9e89,https://docs.google.com/document/d/19pzeFLrfvZHLvVFrythKpVZICBhKPwAgCjbT0OgKmng,pending,not_approved,not_imported,2026-05-26,Venue and local tourism sources.,HeroCityDanangPlaceBepCuon,"Bep Cuon Da Nang is worth considering when a meal should feel like part of the itinerary, not just fuel between sights. Expect Vietnamese roll platter with herbs and dipping bowls on wooden table.","For Bep Cuon Da Nang, Da Nang's restaurant story comes through drinks, evening meal energy, tables, and house dishes, alongside Han River light.","Why go: Bep Cuon Da Nang is worth considering when a meal should feel like part of the itinerary: dining culture, house dishes, table rhythm, and the choice of where a meal happens, with tables, house dishes, menu details, and staff rhythm, alongside Han River light. | What you'll get: At Bep Cuon Da Nang, you get dining culture, house dishes, table rhythm, and the choice of where a meal happens: Vietnamese roll platter with herbs and dipping bowls on wooden table, with drinks, evening meal energy, tables, and house dishes, alongside Han River light. | Say it locally: Say Bếp Cuốn Đà Nẵng for Bep Cuon Da Nang. The local name is easier to remember once it sits beside house dishes, menu details, staff rhythm, and drinks, alongside Han River light. | Worth it if: Worth it if the meal itself should be one of the day's memories: evening meal energy, tables, house dishes, and menu details, alongside Han River light. | Before you go: Bep Cuon Da Nang works best when the name is tied to the reason for going, not memorized as an abstract label. Picture Vietnamese roll platter with herbs and dipping bowls on wooden table with staff rhythm, drinks, evening meal energy, and tables, alongside Han River light.",Legacy city-v1 handwritten source; needs v2.2 authoring before production.
city-danang-place-boulevard-gelato-coffee,danang,Da Nang,Boulevard Gelato & Coffee,Boulevard Gelato & Coffee,cafe,content-draft/viet/city-library/handwritten-copy/danang.json,needs_jojo_voice_review,draft_captured,batch_014_recovery,https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14ac8e-210c-83ea-aa56-052a430d5ac1,https://docs.google.com/document/d/19pzeFLrfvZHLvVFrythKpVZICBhKPwAgCjbT0OgKmng,pending,not_approved,not_imported,2026-05-26,Local cafe source.,HeroCityDanangPlaceBoulevardGelatoCoffee,"Boulevard Gelato & Coffee is worth saving for Da Nang's cafe rhythm: coffee, ice, sweetness, design, and a slower pause in the day. Expect gelato-and-coffee counter with pastel cups, bright daylight.","For Boulevard Gelato & Coffee, Da Nang's cafe story comes through design details, soft pauses, cafe views, and coffee counters, alongside central-Vietnam beach rhythm.","Why go: Boulevard Gelato & Coffee is worth saving when you want Da Nang's cafe culture, not just caffeine: cafe views, coffee counters, iced glasses, and street stools, alongside central-Vietnam beach rhythm. | What you'll get: At Boulevard Gelato & Coffee, you get Vietnam's cafe culture and the slower rhythm between meals and sightseeing: gelato-and-coffee counter with pastel cups, bright daylight, with design details, soft pauses, cafe views, and coffee counters, alongside central-Vietnam beach rhythm. | Say it locally: Boulevard Gelato & Coffee usually stays as the venue name. Say it slowly and connect it to the scene around it: soft pauses, cafe views, coffee counters, and iced glasses, alongside central-Vietnam beach rhythm. | Worth it if: Worth it if the trip needs a slower pause between walks, markets, meals, or heat: street stools, design details, soft pauses, and cafe views, alongside central-Vietnam beach rhythm. | Before you go: Boulevard Gelato & Coffee works best when the name is tied to the reason for going, not memorized as an abstract label. Picture gelato-and-coffee counter with pastel cups, bright daylight with soft pauses, cafe views, coffee counters, and iced glasses, alongside central-Vietnam beach rhythm.",Legacy city-v1 handwritten source; needs v2.2 authoring before production.
city-danang-place-bun-cha-ca,danang,Da Nang,Bún chả cá ở Đà Nẵng,Fish-cake noodle soup,dish,content-draft/viet/city-library/handwritten-copy/danang.json,needs_jojo_voice_review,draft_captured,batch_014_recovery,https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14ac8e-210c-83ea-aa56-052a430d5ac1,https://docs.google.com/document/d/19pzeFLrfvZHLvVFrythKpVZICBhKPwAgCjbT0OgKmng,pending,not_approved,not_imported,2026-05-26,Da Nang local food sources.,HeroCityDanangPlaceBunChaCa,"Fish-cake noodle soup is worth trying in Da Nang because it gives the trip a flavor to imagine before arrival. Expect clear broth noodle bowl with fish cakes, dill, tomato, and herbs, simple metal table.","For Fish-cake noodle soup, Da Nang's food story comes through sauce, steam, texture, and small meal rituals, alongside coastal Da Nang.","Why go: Fish-cake noodle soup is worth trying because it turns Da Nang into flavor: local flavor, texture, herbs, sauce, steam, and the small meal rituals visitors remember, with flavor, herbs, sauce, and steam, alongside coastal Da Nang. | What you'll get: At Fish-cake noodle soup, you get local flavor, texture, herbs, sauce, steam, and the small meal rituals visitors remember: clear broth noodle bowl with fish cakes, dill, tomato, and herbs, simple metal table, with texture, small meal rituals, flavor, and herbs, alongside coastal Da Nang. | Say it locally: Say Bún chả cá ở Đà Nẵng for Fish-cake noodle soup. The local name is easier to remember once it sits beside herbs, sauce, steam, and texture, alongside coastal Da Nang. | Worth it if: Worth it if you want a food memory rather than only a label: small meal rituals, flavor, herbs, and sauce, alongside coastal Da Nang. | Before you go: Fish-cake noodle soup works best when the name is tied to the reason for going, not memorized as an abstract label. Picture clear broth noodle bowl with fish cakes, dill, tomato, and herbs, simple metal table with herbs, sauce, steam, and texture, alongside coastal Da Nang.",Legacy city-v1 handwritten source; needs v2.2 authoring before production.
city-danang-place-bun-cha-ca-hon,danang,Da Nang,Bún Chả Cá Hờn,Bun Cha Ca Hon,restaurant,content-draft/viet/city-library/handwritten-copy/danang.json,needs_jojo_voice_review,draft_captured,batch_014_recovery,https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14ac8e-210c-83ea-aa56-052a430d5ac1,https://docs.google.com/document/d/19pzeFLrfvZHLvVFrythKpVZICBhKPwAgCjbT0OgKmng,pending,not_approved,not_imported,2026-05-26,Local food source.,HeroCityDanangPlaceBunChaCaHon,"Bun Cha Ca Hon is worth considering when a meal should feel like part of the itinerary, not just fuel between sights. Expect steaming fish-cake noodle bowl on metal table, neighborhood shop.","For Bun Cha Ca Hon, Da Nang's restaurant story comes through tables, house dishes, menu details, and staff rhythm, alongside Da Nang's seafood-and-mountain day.","Why go: Bun Cha Ca Hon is worth considering when a meal should feel like part of the itinerary: dining culture, house dishes, table rhythm, and the choice of where a meal happens, with drinks, evening meal energy, tables, and house dishes, alongside Da Nang's seafood-and-mountain day. | What you'll get: At Bun Cha Ca Hon, you get dining culture, house dishes, table rhythm, and the choice of where a meal happens: steaming fish-cake noodle bowl on metal table, neighborhood shop, with menu details, staff rhythm, drinks, and evening meal energy, alongside Da Nang's seafood-and-mountain day. | Say it locally: Say Bún Chả Cá Hờn for Bun Cha Ca Hon. The local name is easier to remember once it sits beside evening meal energy, tables, house dishes, and menu details, alongside Da Nang's seafood-and-mountain day. | Worth it if: Worth it if the meal itself should be one of the day's memories: staff rhythm, drinks, evening meal energy, and tables, alongside Da Nang's seafood-and-mountain day. | Before you go: Bun Cha Ca Hon works best when the name is tied to the reason for going, not memorized as an abstract label. Picture steaming fish-cake noodle bowl on metal table, neighborhood shop with evening meal energy, tables, house dishes, and menu details, alongside Da Nang's seafood-and-mountain day.",Legacy city-v1 handwritten source; needs v2.2 authoring before production.
city-danang-place-cathedral,danang,Da Nang,Nhà thờ Con Gà Đà Nẵng,Da Nang Cathedral,landmark,content-draft/viet/city-library/handwritten-copy/danang.json,needs_jojo_voice_review,draft_captured,batch_014_recovery,https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14ac8e-210c-83ea-aa56-052a430d5ac1,https://docs.google.com/document/d/19pzeFLrfvZHLvVFrythKpVZICBhKPwAgCjbT0OgKmng,pending,not_approved,not_imported,2026-05-26,City library; Da Nang Fantasticity.,HeroCityDanangPlaceCathedral,"Da Nang Cathedral is worth approaching slowly because worship, architecture, incense, and local memory shape the visit. Expect pink cathedral facade from street level.","For Da Nang Cathedral, Da Nang's sacred place story comes through quiet pews, stained-glass light, courtyard shade, and bells, alongside Da Nang's seafood-and-mountain day.","Why go: Da Nang Cathedral is worth approaching slowly because worship, architecture, incense, and local memory all shape the visit: quiet pews, stained-glass light, courtyard shade, and bells, alongside Da Nang's seafood-and-mountain day. | What you'll get: At Da Nang Cathedral, you get worship, architecture, local memory, and the quieter rhythm of a spiritual stop: pink cathedral facade from street level, with Da Nang worship, cathedral facades, quiet pews, and stained-glass light, alongside Da Nang's seafood-and-mountain day. | Say it locally: Say Nhà thờ Con Gà Đà Nẵng for Da Nang Cathedral. The local name is easier to remember once it sits beside bells, Da Nang worship, cathedral facades, and quiet pews, alongside Da Nang's seafood-and-mountain day. | Worth it if: Worth it if temples, incense, worship, and quiet architecture help the place feel deeper: stained-glass light, courtyard shade, bells, and Da Nang worship, alongside Da Nang's seafood-and-mountain day. | Before you go: Da Nang Cathedral works best when the name is tied to the reason for going, not memorized as an abstract label. Picture pink cathedral facade from street level with bells, Da Nang worship, cathedral facades, and quiet pews, alongside Da Nang's seafood-and-mountain day.",Legacy city-v1 handwritten source; needs v2.2 authoring before production.
city-danang-place-central-bus-station,danang,Da Nang,Bến xe Trung tâm Đà Nẵng,Da Nang Central Bus Station,station,content-draft/viet/city-library/handwritten-copy/danang.json,needs_jojo_voice_review,draft_captured,batch_014_recovery,https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14ac8e-210c-83ea-aa56-052a430d5ac1,https://docs.google.com/document/d/19pzeFLrfvZHLvVFrythKpVZICBhKPwAgCjbT0OgKmng,pending,not_approved,not_imported,2026-05-26,Da Nang transport and local map sources.,HeroCityDanangPlaceCentralBusStation,"Da Nang Central Bus Station is worth recognizing because travel days still carry the mood of Da Nang. Expect Da Nang station light, local signs, shaded benches, and onward streets.","For Da Nang Central Bus Station, Da Nang's station story comes through local signs, onward roads, station doors, and route boards, alongside Han River light.","Why go: Da Nang Central Bus Station is worth recognizing because travel days still carry the city's mood: station doors, route boards, waiting benches, and city light, alongside Han River light. | What you'll get: At Da Nang Central Bus Station, you get the handoff between travel days, city days, trains, buses, rides, and local names: Da Nang station light, local signs, shaded benches, and onward streets, with waiting benches, city light, local signs, and onward roads, alongside Han River light. | Say it locally: Say Bến xe Trung tâm Đà Nẵng for Da Nang Central Bus Station. The local name is easier to remember once it sits beside route boards, waiting benches, city light, and local signs, alongside Han River light. | Worth it if: Worth it if Da Nang Central Bus Station gives your itinerary a clearer image: onward roads, station doors, route boards, and waiting benches, alongside Han River light. | Before you go: Da Nang Central Bus Station works best when the name is tied to the reason for going, not memorized as an abstract label. Picture Da Nang station light, local signs, shaded benches, and onward streets with onward roads, station doors, route boards, and waiting benches, alongside Han River light.",Legacy city-v1 handwritten source; needs v2.2 authoring before production.
city-danang-place-cham-museum,danang,Da Nang,Bảo tàng Điêu khắc Chăm,Museum of Cham Sculpture,museum,content-draft/viet/city-library/handwritten-copy/danang.json,needs_jojo_voice_review,draft_captured,batch_015_recovery,https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14ace4-ebe4-83ea-9c0d-3617d966434f,https://docs.google.com/document/d/19pzeFLrfvZHLvVFrythKpVZICBhKPwAgCjbT0OgKmng,pending,not_approved,not_imported,2026-05-26,City library; Da Nang Fantasticity; museum source.,HeroCityDanangPlaceChamMuseum,"The Museum of Cham Sculpture is the calm downtown Đà Nẵng culture stop where Mỹ Sơn, Trà Kiệu, and Đồng Dương galleries help the city feel older than bridges and beaches.","The museum works when the visit has a small looking plan: three galleries first, repeated forms next, and labels after the eye has adjusted.","Pick Three First Rooms: Start with the Mỹ Sơn, Trà Kiệu, and Đồng Dương galleries instead of trying to read every label. The museum gives Đà Nẵng historical depth fast. | Quiet Stone, Warm Light: The rooms hold sandstone gods, dancers, altars, and temple fragments from Champa sites across central Vietnam. Daylight makes the sculpture feel calmer than an artifact list. | Useful Phrases:  | Look For Repeated Forms: Find national treasures if they are marked, then notice what repeats: dancers, deities, animals, altars, and carved movement. Pattern teaches faster than label-reading. | A Culture Stop Downtown: The museum sits close to the Hàn River and Dragon Bridge. It works as the slower counterweight to Đà Nẵng’s waterfront speed.",Legacy city-v1 handwritten source; needs v2.2 authoring before production.
