"page_id","phrase_id","source_lane","pageKind","section_id","section_key","sort_order","current_section_title","current_section_body","current_presentation","generated_section_source_path","source_path","proposed_section_title","proposed_section_body","proposed_presentation","reviewer_notes","review_status","import_approval","approved_by","approved_at"
"viet-phrase-vpe-price-item-cho-ngoi-canh-loi-di-bao-nhieu-tien","vpe-price-item-cho-ngoi-canh-loi-di-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-cho-ngoi-canh-loi-di-bao-nhieu-tien:when-to-use","when-to-use","5","When to use it","Use this before paying when an aisle seat is the exact item you want priced. Expect a spoken number, calculator screen, typed amount, or final price. If the reply is fast, show the item, price tag, calculator, or receipt again and ask for a repeat or a written answer.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-cho-ngoi-canh-loi-di-bao-nhieu-tien","vpe-price-item-cho-ngoi-canh-loi-di-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-cho-ngoi-canh-loi-di-bao-nhieu-tien:good-to-know","good-to-know","6","Good to know","If the answer is a number, ask them to type it or show it on a calculator before you pay. This phrase is direct in a helpful way; warmth comes from your tone, pointing clearly, and giving the other person room to answer.","tip-callout","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-cho-ngoi-canh-loi-di-bao-nhieu-tien","vpe-price-item-cho-ngoi-canh-loi-di-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-cho-ngoi-canh-loi-di-bao-nhieu-tien:explore-next","explore-next","7","Explore next","Go next to phrases that help you ask the price, check availability, or ask where to pay.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-cho-ngoi-gan-cua-so-bao-nhieu-tien","vpe-price-item-cho-ngoi-gan-cua-so-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-cho-ngoi-gan-cua-so-bao-nhieu-tien:at-glance","at-glance","0","At a glance","chỗ ngồi gần cửa sổ bao nhiêu tiền? is the price-check phrase for a window seat. It is best before you pay, bargain, or choose quantity because the next useful reply is usually a number.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-cho-ngoi-gan-cua-so-bao-nhieu-tien","vpe-price-item-cho-ngoi-gan-cua-so-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-cho-ngoi-gan-cua-so-bao-nhieu-tien:quick-say","quick-say","1","Quick say","Say chỗ ngồi gần cửa sổ bao nhiêu tiền? while showing the item, price tag, calculator, or receipt. Keep the words for a window seat close to what the person can see.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-cho-ngoi-gan-cua-so-bao-nhieu-tien","vpe-price-item-cho-ngoi-gan-cua-so-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-cho-ngoi-gan-cua-so-bao-nhieu-tien:breakdown","breakdown","2","Break it down","Use the chunks below to hear the sentence frame and the changing word for a window seat. Practice the pieces, then rebuild chỗ ngồi gần cửa sổ bao nhiêu tiền? as one usable line.","breakdown-strip","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-cho-ngoi-gan-cua-so-bao-nhieu-tien","vpe-price-item-cho-ngoi-gan-cua-so-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-cho-ngoi-gan-cua-so-bao-nhieu-tien:practice-pairs","practice-pairs","4","Practice the contrast","Practice it beside these related pages to hear price questions for nearby things, so you can hear the item name and the number separately. This keeps the lesson practical for prices or payment, not just memorized in isolation.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-cho-ngoi-gan-cua-so-bao-nhieu-tien","vpe-price-item-cho-ngoi-gan-cua-so-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-cho-ngoi-gan-cua-so-bao-nhieu-tien:when-to-use","when-to-use","5","When to use it","Use this before paying when a window seat is the exact item you want priced. Expect a spoken number, calculator screen, typed amount, or final price. If the reply is fast, show the item, price tag, calculator, or receipt again and ask for a repeat or a written answer.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-cho-ngoi-gan-cua-so-bao-nhieu-tien","vpe-price-item-cho-ngoi-gan-cua-so-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-cho-ngoi-gan-cua-so-bao-nhieu-tien:good-to-know","good-to-know","6","Good to know","If the answer is a number, ask them to type it or show it on a calculator before you pay. This phrase is direct in a helpful way; warmth comes from your tone, pointing clearly, and giving the other person room to answer.","tip-callout","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-cho-ngoi-gan-cua-so-bao-nhieu-tien","vpe-price-item-cho-ngoi-gan-cua-so-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-cho-ngoi-gan-cua-so-bao-nhieu-tien:explore-next","explore-next","7","Explore next","Go next to phrases that help you ask the price, check availability, or ask where to pay.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-cho-ngoi-yen-tinh-bao-nhieu-tien","vpe-price-item-cho-ngoi-yen-tinh-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-cho-ngoi-yen-tinh-bao-nhieu-tien:at-glance","at-glance","0","At a glance","chỗ ngồi yên tĩnh bao nhiêu tiền? is the price-check phrase for a quiet seat. It is best before you pay, bargain, or choose quantity because the next useful reply is usually a number.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-005.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-cho-ngoi-yen-tinh-bao-nhieu-tien","vpe-price-item-cho-ngoi-yen-tinh-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-cho-ngoi-yen-tinh-bao-nhieu-tien:quick-say","quick-say","1","Quick say","Say chỗ ngồi yên tĩnh bao nhiêu tiền? while showing the item, price tag, calculator, or receipt. Keep the words for a quiet seat close to what the person can see.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-005.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-cho-ngoi-yen-tinh-bao-nhieu-tien","vpe-price-item-cho-ngoi-yen-tinh-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-cho-ngoi-yen-tinh-bao-nhieu-tien:breakdown","breakdown","2","Break it down","Use the chunks below to hear the sentence frame and the changing word for a quiet seat. Practice the pieces, then rebuild chỗ ngồi yên tĩnh bao nhiêu tiền? as one usable line.","breakdown-strip","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-005.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-cho-ngoi-yen-tinh-bao-nhieu-tien","vpe-price-item-cho-ngoi-yen-tinh-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-cho-ngoi-yen-tinh-bao-nhieu-tien:practice-pairs","practice-pairs","4","Practice the contrast","Practice it beside these related pages to hear price questions for nearby things, so you can hear the item name and the number separately. This keeps the lesson practical for prices or payment, not just memorized in isolation.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-005.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-cho-ngoi-yen-tinh-bao-nhieu-tien","vpe-price-item-cho-ngoi-yen-tinh-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-cho-ngoi-yen-tinh-bao-nhieu-tien:when-to-use","when-to-use","5","When to use it","Use this before paying when a quiet seat is the exact item you want priced. Expect a spoken number, calculator screen, typed amount, or final price. If the reply is fast, show the item, price tag, calculator, or receipt again and ask for a repeat or a written answer.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-005.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-cho-ngoi-yen-tinh-bao-nhieu-tien","vpe-price-item-cho-ngoi-yen-tinh-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-cho-ngoi-yen-tinh-bao-nhieu-tien:good-to-know","good-to-know","6","Good to know","If the answer is a number, ask them to type it or show it on a calculator before you pay. This phrase is direct in a helpful way; warmth comes from your tone, pointing clearly, and giving the other person room to answer.","tip-callout","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-005.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-cho-ngoi-yen-tinh-bao-nhieu-tien","vpe-price-item-cho-ngoi-yen-tinh-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-cho-ngoi-yen-tinh-bao-nhieu-tien:explore-next","explore-next","7","Explore next","Go next to phrases that help you ask the price, check availability, or ask where to pay.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-005.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-coc-giay-bao-nhieu-tien","vpe-price-item-coc-giay-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-coc-giay-bao-nhieu-tien:at-glance","at-glance","0","At a glance","cốc giấy bao nhiêu tiền? is the price-check phrase for a paper cup. It is best before you pay, bargain, or choose quantity because the next useful reply is usually a number.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-006.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-coc-giay-bao-nhieu-tien","vpe-price-item-coc-giay-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-coc-giay-bao-nhieu-tien:quick-say","quick-say","1","Quick say","Say cốc giấy bao nhiêu tiền? while showing the item, price tag, calculator, or receipt. Keep the words for a paper cup close to what the person can see.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-006.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-coc-giay-bao-nhieu-tien","vpe-price-item-coc-giay-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-coc-giay-bao-nhieu-tien:breakdown","breakdown","2","Break it down","Use the chunks below to hear the sentence frame and the changing word for a paper cup. Practice the pieces, then rebuild cốc giấy bao nhiêu tiền? as one usable line.","breakdown-strip","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-006.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-coc-giay-bao-nhieu-tien","vpe-price-item-coc-giay-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-coc-giay-bao-nhieu-tien:practice-pairs","practice-pairs","4","Practice the contrast","Practice it beside these related pages to hear price questions for nearby things, so you can hear the item name and the number separately. This keeps the lesson practical for prices or payment, not just memorized in isolation.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-006.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-coc-giay-bao-nhieu-tien","vpe-price-item-coc-giay-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-coc-giay-bao-nhieu-tien:when-to-use","when-to-use","5","When to use it","Use this before paying when a paper cup is the exact item you want priced. Expect a spoken number, calculator screen, typed amount, or final price. If the reply is fast, show the item, price tag, calculator, or receipt again and ask for a repeat or a written answer.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-006.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-coc-giay-bao-nhieu-tien","vpe-price-item-coc-giay-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-coc-giay-bao-nhieu-tien:good-to-know","good-to-know","6","Good to know","If the answer is a number, ask them to type it or show it on a calculator before you pay. This phrase is direct in a helpful way; warmth comes from your tone, pointing clearly, and giving the other person room to answer.","tip-callout","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-006.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-coc-giay-bao-nhieu-tien","vpe-price-item-coc-giay-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-coc-giay-bao-nhieu-tien:explore-next","explore-next","7","Explore next","Go next to phrases that help you ask the price, check availability, or ask where to pay.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-006.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-com-trang-bao-nhieu-tien","vpe-price-item-com-trang-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-com-trang-bao-nhieu-tien:at-glance","at-glance","0","At a glance","cơm trắng bao nhiêu tiền? is the price-check phrase for plain rice. It is best before you pay, bargain, or choose quantity because the next useful reply is usually a number.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-com-trang-bao-nhieu-tien","vpe-price-item-com-trang-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-com-trang-bao-nhieu-tien:quick-say","quick-say","1","Quick say","Say cơm trắng bao nhiêu tiền? while showing the item, price tag, calculator, or receipt. Keep the words for plain rice close to what the person can see.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-com-trang-bao-nhieu-tien","vpe-price-item-com-trang-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-com-trang-bao-nhieu-tien:breakdown","breakdown","2","Break it down","Use the chunks below to hear the sentence frame and the changing word for plain rice. Practice the pieces, then rebuild cơm trắng bao nhiêu tiền? as one usable line.","breakdown-strip","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-com-trang-bao-nhieu-tien","vpe-price-item-com-trang-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-com-trang-bao-nhieu-tien:practice-pairs","practice-pairs","4","Practice the contrast","Practice it beside these related pages to hear price questions for nearby things, so you can hear the item name and the number separately. This keeps the lesson practical for prices or payment, not just memorized in isolation.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-com-trang-bao-nhieu-tien","vpe-price-item-com-trang-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-com-trang-bao-nhieu-tien:when-to-use","when-to-use","5","When to use it","Use this before paying when plain rice is the exact item you want priced. Expect a spoken number, calculator screen, typed amount, or final price. If the reply is fast, show the item, price tag, calculator, or receipt again and ask for a repeat or a written answer.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-com-trang-bao-nhieu-tien","vpe-price-item-com-trang-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-com-trang-bao-nhieu-tien:good-to-know","good-to-know","6","Good to know","If the answer is a number, ask them to type it or show it on a calculator before you pay. This phrase is direct in a helpful way; warmth comes from your tone, pointing clearly, and giving the other person room to answer.","tip-callout","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-com-trang-bao-nhieu-tien","vpe-price-item-com-trang-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-com-trang-bao-nhieu-tien:explore-next","explore-next","7","Explore next","Go next to phrases that help you ask the price, check availability, or ask where to pay.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-da-bao-nhieu-tien","vpe-price-item-da-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-da-bao-nhieu-tien:at-glance","at-glance","0","At a glance","đá bao nhiêu tiền? is the price-check phrase for ice. It is best before you pay, bargain, or choose quantity because the next useful reply is usually a number.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-da-bao-nhieu-tien","vpe-price-item-da-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-da-bao-nhieu-tien:quick-say","quick-say","1","Quick say","Say đá bao nhiêu tiền? while showing the item, price tag, calculator, or receipt. Keep the words for ice close to what the person can see.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-da-bao-nhieu-tien","vpe-price-item-da-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-da-bao-nhieu-tien:breakdown","breakdown","2","Break it down","Use the chunks below to hear the sentence frame and the changing word for ice. Practice the pieces, then rebuild đá bao nhiêu tiền? as one usable line.","breakdown-strip","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-da-bao-nhieu-tien","vpe-price-item-da-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-da-bao-nhieu-tien:practice-pairs","practice-pairs","4","Practice the contrast","Practice it beside these related pages to hear price questions for nearby things, so you can hear the item name and the number separately. This keeps the lesson practical for prices or payment, not just memorized in isolation.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-da-bao-nhieu-tien","vpe-price-item-da-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-da-bao-nhieu-tien:when-to-use","when-to-use","5","When to use it","Use this before paying when ice is the exact item you want priced. Expect a spoken number, calculator screen, typed amount, or final price. If the reply is fast, show the item, price tag, calculator, or receipt again and ask for a repeat or a written answer.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-da-bao-nhieu-tien","vpe-price-item-da-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-da-bao-nhieu-tien:good-to-know","good-to-know","6","Good to know","If the answer is a number, ask them to type it or show it on a calculator before you pay. This phrase is direct in a helpful way; warmth comes from your tone, pointing clearly, and giving the other person room to answer.","tip-callout","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-da-bao-nhieu-tien","vpe-price-item-da-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-da-bao-nhieu-tien:explore-next","explore-next","7","Explore next","Go next to phrases that help you ask the price, check availability, or ask where to pay.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-dao-cao-bao-nhieu-tien","vpe-price-item-dao-cao-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-dao-cao-bao-nhieu-tien:at-glance","at-glance","0","At a glance","dao cạo bao nhiêu tiền? is the price-check phrase for a razor. It is best before you pay, bargain, or choose quantity because the next useful reply is usually a number.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-006.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-dao-cao-bao-nhieu-tien","vpe-price-item-dao-cao-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-dao-cao-bao-nhieu-tien:quick-say","quick-say","1","Quick say","Say dao cạo bao nhiêu tiền? while showing the item, price tag, calculator, or receipt. Keep the words for a razor close to what the person can see.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-006.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-dao-cao-bao-nhieu-tien","vpe-price-item-dao-cao-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-dao-cao-bao-nhieu-tien:breakdown","breakdown","2","Break it down","Use the chunks below to hear the sentence frame and the changing word for a razor. Practice the pieces, then rebuild dao cạo bao nhiêu tiền? as one usable line.","breakdown-strip","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-006.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-dao-cao-bao-nhieu-tien","vpe-price-item-dao-cao-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-dao-cao-bao-nhieu-tien:practice-pairs","practice-pairs","4","Practice the contrast","Practice it beside these related pages to hear price questions for nearby things, so you can hear the item name and the number separately. This keeps the lesson practical for prices or payment, not just memorized in isolation.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-006.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-dao-cao-bao-nhieu-tien","vpe-price-item-dao-cao-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-dao-cao-bao-nhieu-tien:when-to-use","when-to-use","5","When to use it","Use this before paying when a razor is the exact item you want priced. Expect a spoken number, calculator screen, typed amount, or final price. If the reply is fast, show the item, price tag, calculator, or receipt again and ask for a repeat or a written answer.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-006.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-dao-cao-bao-nhieu-tien","vpe-price-item-dao-cao-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-dao-cao-bao-nhieu-tien:good-to-know","good-to-know","6","Good to know","If the answer is a number, ask them to type it or show it on a calculator before you pay. This phrase is direct in a helpful way; warmth comes from your tone, pointing clearly, and giving the other person room to answer.","tip-callout","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-006.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-dao-cao-bao-nhieu-tien","vpe-price-item-dao-cao-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-dao-cao-bao-nhieu-tien:explore-next","explore-next","7","Explore next","Go next to phrases that help you ask the price, check availability, or ask where to pay.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-006.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-dau-goi-bao-nhieu-tien","vpe-price-item-dau-goi-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-dau-goi-bao-nhieu-tien:at-glance","at-glance","0","At a glance","dầu gội bao nhiêu tiền? is the price-check phrase for shampoo. It is best before you pay, bargain, or choose quantity because the next useful reply is usually a number.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-dau-goi-bao-nhieu-tien","vpe-price-item-dau-goi-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-dau-goi-bao-nhieu-tien:quick-say","quick-say","1","Quick say","Say dầu gội bao nhiêu tiền? while showing the item, price tag, calculator, or receipt. Keep the words for shampoo close to what the person can see.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-dau-goi-bao-nhieu-tien","vpe-price-item-dau-goi-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-dau-goi-bao-nhieu-tien:breakdown","breakdown","2","Break it down","Use the chunks below to hear the sentence frame and the changing word for shampoo. Practice the pieces, then rebuild dầu gội bao nhiêu tiền? as one usable line.","breakdown-strip","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
