"phrase_id","scenario_id","family_id","family_title","family_summary","audio_key","english_text","target_text","canonical_target_text","pronunciation","access_tier","variant_role","context","you_may_hear","search_aliases","warning_note_type","audio_status","emoji","notes","status"
"v900-time-date-book-can-you-put-me-on-the-waiting-list","time-dates-booking","v900-time-date-book-can-you-put-me-on-the-waiting-list","Can you put me on the waiting list","Ask this when you need can you put me on the waiting list.","v900-time-date-book-can-you-put-me-on-the-waiting-list","Can you put me on the waiting list?","Bạn có thể đưa tôi vào danh sách chờ được không?","Bạn có thể đưa tôi vào danh sách chờ được không?","Ban co the dua toi vao danh sach cho duoc khong","premium","say-first","Use this when you need the exact time, date, booking detail, or schedule change to be clear.","","can you put me on the waiting list?|can you put me on the waiting list","","ready","🕒","cleanup import: Tickets, Time & Bookings / Queues, Waiting & Availability / keep_as_is; selected as 900 premium fill","approved"
"v900-time-date-book-please-send-the-refund-to-this-card","time-dates-booking","v900-time-date-book-please-send-the-refund-to-this-card","Please send the refund to this card","Use this when you need direct help with the next step.","v900-time-date-book-please-send-the-refund-to-this-card","Please send the refund to this card","Vui lòng gửi tiền hoàn lại vào thẻ này","Vui lòng gửi tiền hoàn lại vào thẻ này","Vui long gui tien hoan lai vao the nay","premium","say-first","Use this when you need the exact time, date, booking detail, or schedule change to be clear.","","please send the refund to this card","","ready","🕒","cleanup import: Tickets, Time & Bookings / Changes, Cancellations & Refunds / keep_as_is; selected as 900 premium fill","approved"
"v900-time-date-book-can-you-send-a-confirmation-message","time-dates-booking","v900-time-date-book-can-you-send-a-confirmation-message","Can you send a confirmation message","Ask this when you need can you send a confirmation message.","v900-time-date-book-can-you-send-a-confirmation-message","Can you send a confirmation message?","Bạn có thể gửi tin nhắn xác nhận không?","Bạn có thể gửi tin nhắn xác nhận không?","Ban co the gui tin nhan xac nhan khong","premium","say-first","Use this when you need the exact time, date, booking detail, or schedule change to be clear.","","can you send a confirmation message?|can you send a confirmation message","","ready","🕒","cleanup import: Tickets, Time & Bookings / Reservations & Appointments / keep_as_is; selected as 900 premium fill","approved"
"v900-time-date-book-please-call-my-name-when-it-is-ready","time-dates-booking","v900-time-date-book-please-call-my-name-when-it-is-ready","Please call my name when it is ready","Use this when you need direct help with the next step.","v900-time-date-book-please-call-my-name-when-it-is-ready","Please call my name when it is ready","Hãy gọi tên tôi khi nó sẵn sàng","Hãy gọi tên tôi khi nó sẵn sàng","Hay goi ten toi khi no san sang","premium","say-first","Use this when you need the exact time, date, booking detail, or schedule change to be clear.","","please call my name when it is ready","","ready","🕒","cleanup import: Tickets, Time & Bookings / Queues, Waiting & Availability / keep_as_is; selected as 900 premium fill","approved"
"v900-time-date-book-do-you-have-anything-available-today","time-dates-booking","v900-time-date-book-do-you-have-anything-available-today","Do you have anything available today","Ask this when you need do you have anything available today.","v900-time-date-book-do-you-have-anything-available-today","Do you have anything available today?","Hôm nay bạn có sẵn thứ gì không?","Hôm nay bạn có sẵn thứ gì không?","Hom nay ban co san thu gi khong","premium","say-first","Use this when you need the exact time, date, booking detail, or schedule change to be clear.","","do you have anything available today?|do you have anything available today","","ready","🕒","cleanup import: Tickets, Time & Bookings / Reservations & Appointments / keep_as_is; selected as 900 premium fill","approved"
"v900-time-date-book-do-you-have-anything-available-this-afternoon","time-dates-booking","v900-time-date-book-do-you-have-anything-available-this-afternoon","Do you have anything available this afternoon","Ask this when you need do you have anything available this afternoon.","v900-time-date-book-do-you-have-anything-available-this-afternoon","Do you have anything available this afternoon?","Chiều nay bạn có việc gì không?","Chiều nay bạn có việc gì không?","Chieu nay ban co viec gi khong","premium","say-first","Use this when you need the exact time, date, booking detail, or schedule change to be clear.","","do you have anything available this afternoon?|do you have anything available this afternoon","","ready","🕒","cleanup import: Tickets, Time & Bookings / Reservations & Appointments / keep_as_is; selected as 900 premium fill","approved"
"v900-time-date-book-great-see-you-then","time-dates-booking","v900-time-date-book-great-see-you-then","Great, see you then","Use this when you need to say great, see you then.","v900-time-date-book-great-see-you-then","Great, see you then","Tuyệt vời, gặp bạn sau nhé","Tuyệt vời, gặp bạn sau nhé","Tuyet voi gap ban sau nhe","premium","say-first","Use this when you need the exact time, date, booking detail, or schedule change to be clear.","","great, see you then|great see you then","","ready","🕒","cleanup import: Tickets, Time & Bookings / Confirmations & Reminders / keep_as_is; selected as 900 premium fill","approved"
"v900-time-date-book-is-it-closed-on-mondays","time-dates-booking","v900-time-date-book-is-it-closed-on-mondays","Is it closed on Mondays","Ask this when you need is it closed on mondays.","v900-time-date-book-is-it-closed-on-mondays","Is it closed on Mondays?","Nó có đóng cửa vào thứ Hai không?","Nó có đóng cửa vào thứ Hai không?","No co dong cua vao thu Hai khong","premium","say-first","Use this when you need the exact time, date, booking detail, or schedule change to be clear.","","is it closed on mondays?|is it closed on mondays","","ready","🕒","cleanup import: Tickets, Time & Bookings / Times & Schedules / keep_as_is; selected as 900 premium fill","approved"
"v900-time-date-book-one-child-ticket-please","time-dates-booking","v900-time-date-book-one-child-ticket-please","One child ticket, please","Use this when you need to say one child ticket, please.","v900-time-date-book-one-child-ticket-please","One child ticket, please","Cho xin một vé trẻ em","Cho xin một vé trẻ em","Cho xin mot ve tre em","premium","say-first","Use this when you need the exact time, date, booking detail, or schedule change to be clear.","","one child ticket, please|one child ticket please","","ready","🕒","cleanup import: Tickets, Time & Bookings / Tickets, Seats & Entry / keep_as_is; selected as 900 premium fill","approved"
"v900-time-date-book-is-there-a-student-discount","time-dates-booking","v900-time-date-book-is-there-a-student-discount","Is there a student discount","Ask this when you need is there a student discount.","v900-time-date-book-is-there-a-student-discount","Is there a student discount?","Có giảm giá cho sinh viên không?","Có giảm giá cho sinh viên không?","Co giam gia cho sinh vien khong","premium","say-first","Use this when you need the exact time, date, booking detail, or schedule change to be clear.","","is there a student discount?|is there a student discount","","ready","🕒","cleanup import: Tickets, Time & Bookings / Tickets, Seats & Entry / keep_as_is; selected as 900 premium fill","approved"
"v900-shop-can-i-see-that-one","shopping","v900-shop-can-i-see-that-one","Can I see that one","Ask this when you need can i see that one.","v900-shop-can-i-see-that-one","Can I see that one?","Tôi có thể xem cái đó được không?","Tôi có thể xem cái đó được không?","Toi co the xem cai do duoc khong","premium","say-first","Use this while comparing items, checking fit, or fixing a purchase problem at the counter.","","can i see that one?|can i see that one","","ready","🛍️","cleanup import: Shopping & Markets / Browsing & Availability / keep_as_is; selected as 900 premium fill","approved"
"v900-shop-this-one-is-damaged","shopping","v900-shop-this-one-is-damaged","This one is damaged","Use this when you need to say this one is damaged.","v900-shop-this-one-is-damaged","This one is damaged","Cái này bị hỏng","Cái này bị hỏng","Cai nay bi hong","premium","say-first","Use this while comparing items, checking fit, or fixing a purchase problem at the counter.","","this one is damaged","","ready","🛍️","cleanup import: Shopping & Markets / Quality, Condition & Authenticity / keep_as_is; selected as 900 premium fill","approved"
"v900-shop-im-looking-for-a-gift","shopping","v900-shop-im-looking-for-a-gift","I’m looking for a gift","Use this when you need to explain that i’m looking for a gift.","v900-shop-im-looking-for-a-gift","I’m looking for a gift","Tôi đang tìm một món quà","Tôi đang tìm một món quà","Toi dang tim mot mon qua","premium","say-first","Use this while comparing items, checking fit, or fixing a purchase problem at the counter.","","i’m looking for a gift|i m looking for a gift","","ready","🛍️","cleanup import: Shopping & Markets / Souvenirs & Gifts / keep_as_is; selected as 900 premium fill","approved"
"v900-shop-i-bought-the-wrong-size","shopping","v900-shop-i-bought-the-wrong-size","I bought the wrong size","Use this when you need to explain that i bought the wrong size.","v900-shop-i-bought-the-wrong-size","I bought the wrong size","Tôi mua nhầm kích thước","Tôi mua nhầm kích thước","Toi mua nham kich thuoc","premium","say-first","Use this while comparing items, checking fit, or fixing a purchase problem at the counter.","","i bought the wrong size","","ready","🛍️","cleanup import: Shopping & Markets / Returns, Packing & Delivery / keep_as_is; selected as 900 premium fill","approved"
"v900-shop-what-is-your-best-price","shopping","v900-shop-what-is-your-best-price","What is your best price","Ask this when you need what is your best price.","v900-shop-what-is-your-best-price","What is your best price?","Giá tốt nhất của bạn là gì?","Giá tốt nhất của bạn là gì?","Gia tot nhat cua ban la gi","premium","say-first","Use this while comparing items, checking fit, or fixing a purchase problem at the counter.","","what is your best price?|what is your best price","","ready","🛍️","cleanup import: Shopping & Markets / Market Bargaining / keep_as_is; selected as 900 premium fill","approved"
"v900-shop-can-you-wrap-it-carefully","shopping","v900-shop-can-you-wrap-it-carefully","Can you wrap it carefully","Ask this when you need can you wrap it carefully.","v900-shop-can-you-wrap-it-carefully","Can you wrap it carefully?","Bạn có thể gói nó cẩn thận được không?","Bạn có thể gói nó cẩn thận được không?","Ban co the goi no can than duoc khong","premium","say-first","Use this while comparing items, checking fit, or fixing a purchase problem at the counter.","","can you wrap it carefully?|can you wrap it carefully","","ready","🛍️","cleanup import: Shopping & Markets / Returns, Packing & Delivery / keep_as_is; selected as 900 premium fill","approved"
"v900-shop-do-you-have-a-cheaper-one","shopping","v900-shop-do-you-have-a-cheaper-one","Do you have a cheaper one","Ask this when you need do you have a cheaper one.","v900-shop-do-you-have-a-cheaper-one","Do you have a cheaper one?","Bạn có cái nào rẻ hơn không?","Bạn có cái nào rẻ hơn không?","Ban co cai nao re hon khong","premium","say-first","Use this while comparing items, checking fit, or fixing a purchase problem at the counter.","","do you have a cheaper one?|do you have a cheaper one","","ready","🛍️","cleanup import: Shopping & Markets / Browsing & Availability / keep_as_is; selected as 900 premium fill","approved"
"v900-shop-do-you-have-a-larger-size","shopping","v900-shop-do-you-have-a-larger-size","Do you have a larger size","Ask this when you need do you have a larger size.","v900-shop-do-you-have-a-larger-size","Do you have a larger size?","Bạn có kích thước lớn hơn không?","Bạn có kích thước lớn hơn không?","Ban co kich thuoc lon hon khong","premium","say-first","Use this while comparing items, checking fit, or fixing a purchase problem at the counter.","","do you have a larger size?|do you have a larger size","","ready","🛍️","cleanup import: Shopping & Markets / Sizes, Colors & Trying On / keep_as_is; selected as 900 premium fill","approved"
"v900-shop-do-you-have-this-in-black","shopping","v900-shop-do-you-have-this-in-black","Do you have this in black","Ask this when you need do you have this in black.","v900-shop-do-you-have-this-in-black","Do you have this in black?","Bạn có cái này màu đen không?","Bạn có cái này màu đen không?","Ban co cai nay mau den khong","premium","say-first","Use this while comparing items, checking fit, or fixing a purchase problem at the counter.","","do you have this in black?|do you have this in black","","ready","🛍️","cleanup import: Shopping & Markets / Sizes, Colors & Trying On / keep_as_is; selected as 900 premium fill","approved"
"v900-shop-where-is-the-fitting-room","shopping","v900-shop-where-is-the-fitting-room","Where is the fitting room","Ask this when you need where is the fitting room.","v900-shop-where-is-the-fitting-room","Where is the fitting room?","Phòng thử đồ ở đâu?","Phòng thử đồ ở đâu?","Phong thu do o dau","premium","say-first","Use this while comparing items, checking fit, or fixing a purchase problem at the counter.","","where is the fitting room?|where is the fitting room","","ready","🛍️","cleanup import: Shopping & Markets / Sizes, Colors & Trying On / keep_as_is; selected as 900 premium fill","approved"
"v900-shop-can-you-give-me-a-discount","shopping","v900-shop-can-you-give-me-a-discount","Can you give me a discount","Ask this when you need can you give me a discount.","v900-shop-can-you-give-me-a-discount","Can you give me a discount?","Bạn có thể giảm giá cho tôi được không?","Bạn có thể giảm giá cho tôi được không?","Ban co the giam gia cho toi duoc khong","premium","say-first","Use this while comparing items, checking fit, or fixing a purchase problem at the counter.","","can you give me a discount?|can you give me a discount","","ready","🛍️","cleanup import: Shopping & Markets / Market Bargaining / keep_as_is; selected as 900 premium fill","approved"
"v900-shop-can-you-pack-it-for-travel","shopping","v900-shop-can-you-pack-it-for-travel","Can you pack it for travel","Ask this when you need can you pack it for travel.","v900-shop-can-you-pack-it-for-travel","Can you pack it for travel?","Bạn có thể đóng gói nó để đi du lịch?","Bạn có thể đóng gói nó để đi du lịch?","Ban co the dong goi no de di du lich","premium","say-first","Use this while comparing items, checking fit, or fixing a purchase problem at the counter.","","can you pack it for travel?|can you pack it for travel","","ready","🛍️","cleanup import: Shopping & Markets / Returns, Packing & Delivery / keep_as_is; selected as 900 premium fill","approved"
"v900-shop-can-you-show-me-the-inside","shopping","v900-shop-can-you-show-me-the-inside","Can you show me the inside","Ask this when you need can you show me the inside.","v900-shop-can-you-show-me-the-inside","Can you show me the inside?","Bạn có thể cho tôi xem bên trong được không?","Bạn có thể cho tôi xem bên trong được không?","Ban co the cho toi xem ben trong duoc khong","premium","say-first","Use this while comparing items, checking fit, or fixing a purchase problem at the counter.","","can you show me the inside?|can you show me the inside","","ready","🛍️","cleanup import: Shopping & Markets / Quality, Condition & Authenticity / keep_as_is; selected as 900 premium fill","approved"
"v900-shop-do-you-have-a-smaller-size","shopping","v900-shop-do-you-have-a-smaller-size","Do you have a smaller size","Ask this when you need do you have a smaller size.","v900-shop-do-you-have-a-smaller-size","Do you have a smaller size?","Bạn có kích thước nhỏ hơn không?","Bạn có kích thước nhỏ hơn không?","Ban co kich thuoc nho hon khong","premium","say-first","Use this while comparing items, checking fit, or fixing a purchase problem at the counter.","","do you have a smaller size?|do you have a smaller size","","ready","🛍️","cleanup import: Shopping & Markets / Sizes, Colors & Trying On / keep_as_is; selected as 900 premium fill","approved"
"v900-shop-can-you-make-it-a-round-number","shopping","v900-shop-can-you-make-it-a-round-number","Can you make it a round number","Ask this when you need can you make it a round number.","v900-shop-can-you-make-it-a-round-number","Can you make it a round number?","Bạn có thể biến nó thành một số tròn được không?","Bạn có thể biến nó thành một số tròn được không?","Ban co the bien no thanh mot so tron duoc khong","premium","say-first","Use this while comparing items, checking fit, or fixing a purchase problem at the counter.","","can you make it a round number?|can you make it a round number","","ready","🛍️","cleanup import: Shopping & Markets / Market Bargaining / keep_as_is; selected as 900 premium fill","approved"
"v900-shop-do-you-have-a-better-quality-one","shopping","v900-shop-do-you-have-a-better-quality-one","Do you have a better quality one","Ask this when you need do you have a better quality one.","v900-shop-do-you-have-a-better-quality-one","Do you have a better quality one?","Bạn có cái nào chất lượng hơn không?","Bạn có cái nào chất lượng hơn không?","Ban co cai nao chat luong hon khong","premium","say-first","Use this while comparing items, checking fit, or fixing a purchase problem at the counter.","","do you have a better quality one?|do you have a better quality one","","ready","🛍️","cleanup import: Shopping & Markets / Browsing & Availability / keep_as_is; selected as 900 premium fill","approved"
"v900-shop-that-is-still-too-expensive-for-me","shopping","v900-shop-that-is-still-too-expensive-for-me","That is still too expensive for me","Use this when you need to say that is still too expensive for me.","v900-shop-that-is-still-too-expensive-for-me","That is still too expensive for me","Điều đó vẫn còn quá đắt đối với tôi","Điều đó vẫn còn quá đắt đối với tôi","Dieu do van con qua dat doi voi toi","premium","say-first","Use this while comparing items, checking fit, or fixing a purchase problem at the counter.","","that is still too expensive for me","","ready","🛍️","cleanup import: Shopping & Markets / Market Bargaining / keep_as_is; selected as 900 premium fill","approved"
"v900-shop-i-will-buy-two-if-the-price-is-good","shopping","v900-shop-i-will-buy-two-if-the-price-is-good","I will buy two if the price is good","Use this when you need to explain that i will buy two if the price is good.","v900-shop-i-will-buy-two-if-the-price-is-good","I will buy two if the price is good","Mình sẽ mua 2 cái nếu giá tốt","Mình sẽ mua 2 cái nếu giá tốt","Minh se mua 2 cai neu gia tot","premium","say-first","Use this while comparing items, checking fit, or fixing a purchase problem at the counter.","","i will buy two if the price is good","","ready","🛍️","cleanup import: Shopping & Markets / Market Bargaining / keep_as_is; selected as 900 premium fill","approved"
"v900-shop-no-thank-you-ill-look-around-first","shopping","v900-shop-no-thank-you-ill-look-around-first","No thank you, I’ll look around first","Use this when you need to say no thank you, i’ll look around first.","v900-shop-no-thank-you-ill-look-around-first","No thank you, I’ll look around first","Không, cảm ơn, tôi sẽ xem xét xung quanh trước","Không, cảm ơn, tôi sẽ xem xét xung quanh trước","Khong cam on toi se xem xet xung quanh truoc","premium","say-first","Use this while comparing items, checking fit, or fixing a purchase problem at the counter.","","no thank you, i’ll look around first|no thank you i ll look around first","","ready","🛍️","cleanup import: Shopping & Markets / Market Bargaining / keep_as_is; selected as 900 premium fill","approved"
"v900-shop-this-fits-well","shopping","v900-shop-this-fits-well","This fits well","Use this when you need to say this fits well.","v900-shop-this-fits-well","This fits well","Điều này rất phù hợp","Điều này rất phù hợp","Dieu nay rat phu hop","premium","say-first","Use this while comparing items, checking fit, or fixing a purchase problem at the counter.","","this fits well","","ready","🛍️","cleanup import: Shopping & Markets / Sizes, Colors & Trying On / keep_as_is; selected as 900 premium fill","approved"
"v900-phon-inte-powe-the-password-is-not-working","phone-internet-power","v900-phon-inte-powe-the-password-is-not-working","The password is not working","Use this when you need to say the password is not working.","v900-phon-inte-powe-the-password-is-not-working","The password is not working","Mật khẩu không hoạt động","Mật khẩu không hoạt động","Mat khau khong hoat dong","premium","say-first","Use this when your signal, SIM, battery, Wi-Fi, or app flow stops working the way you need.","","the password is not working","","ready","📱","cleanup import: Phone, Internet & Apps / Wi-Fi & Passwords / keep_as_is; selected as 900 premium fill","approved"
"v900-phon-inte-powe-the-sim-card-is-not-working","phone-internet-power","v900-phon-inte-powe-the-sim-card-is-not-working","The SIM card is not working","Use this when you need to say the sim card is not working.","v900-phon-inte-powe-the-sim-card-is-not-working","The SIM card is not working","Thẻ SIM không hoạt động","Thẻ SIM không hoạt động","The SIM khong hoat dong","premium","say-first","Use this when your signal, SIM, battery, Wi-Fi, or app flow stops working the way you need.","","the sim card is not working","","ready","📱","cleanup import: Phone, Internet & Apps / SIM, eSIM & Data / keep_as_is; selected as 900 premium fill","approved"
"v900-phon-inte-powe-can-you-help-me-book-a-grab","phone-internet-power","v900-phon-inte-powe-can-you-help-me-book-a-grab","Can you help me book a Grab","Ask this when you need can you help me book a grab.","v900-phon-inte-powe-can-you-help-me-book-a-grab","Can you help me book a Grab?","Bạn có thể giúp tôi đặt xe Grab được không?","Bạn có thể giúp tôi đặt xe Grab được không?","Ban co the giup toi dat xe Grab duoc khong","premium","say-first","Use this when your signal, SIM, battery, Wi-Fi, or app flow stops working the way you need.","","can you help me book a grab?|can you help me book a grab","","ready","📱","cleanup import: Phone, Internet & Apps / Apps, Maps & Ride-Hailing / keep_as_is; selected as 900 premium fill","approved"
"v900-phon-inte-powe-the-wi-fi-keeps-disconnecting","phone-internet-power","v900-phon-inte-powe-the-wi-fi-keeps-disconnecting","The Wi-Fi keeps disconnecting","Use this when you need to say the wi-fi keeps disconnecting.","v900-phon-inte-powe-the-wi-fi-keeps-disconnecting","The Wi-Fi keeps disconnecting","Wi-Fi liên tục bị ngắt kết nối","Wi-Fi liên tục bị ngắt kết nối","Wi-Fi lien tuc bi ngat ket noi","premium","say-first","Use this when your signal, SIM, battery, Wi-Fi, or app flow stops working the way you need.","","the wi-fi keeps disconnecting|the wi fi keeps disconnecting","","ready","📱","cleanup import: Phone, Internet & Apps / Wi-Fi & Passwords / keep_as_is; selected as 900 premium fill","approved"
"v900-phon-inte-powe-where-can-i-buy-a-power-bank","phone-internet-power","v900-phon-inte-powe-where-can-i-buy-a-power-bank","Where can I buy a power bank","Ask this when you need where can i buy a power bank.","v900-phon-inte-powe-where-can-i-buy-a-power-bank","Where can I buy a power bank?","Tôi có thể mua sạc dự phòng ở đâu?","Tôi có thể mua sạc dự phòng ở đâu?","Toi co the mua sac du phong o dau","premium","say-first","Use this when your signal, SIM, battery, Wi-Fi, or app flow stops working the way you need.","","where can i buy a power bank?|where can i buy a power bank","","ready","📱","cleanup import: Phone, Internet & Apps / Calls, Messages & Charging / keep_as_is; selected as 900 premium fill","approved"
"v900-phon-inte-powe-can-you-send-me-your-location","phone-internet-power","v900-phon-inte-powe-can-you-send-me-your-location","Can you send me your location","Ask this when you need can you send me your location.","v900-phon-inte-powe-can-you-send-me-your-location","Can you send me your location?","Bạn có thể gửi cho tôi vị trí của bạn?","Bạn có thể gửi cho tôi vị trí của bạn?","Ban co the gui cho toi vi tri cua ban","premium","say-first","Use this when your signal, SIM, battery, Wi-Fi, or app flow stops working the way you need.","","can you send me your location?|can you send me your location","","ready","📱","cleanup import: Phone, Internet & Apps / Apps, Maps & Ride-Hailing / keep_as_is; selected as 900 premium fill","approved"
"v900-phon-inte-powe-how-long-will-the-repair-take","phone-internet-power","v900-phon-inte-powe-how-long-will-the-repair-take","How long will the repair take","Ask this when you need how long will the repair take.","v900-phon-inte-powe-how-long-will-the-repair-take","How long will the repair take?","Việc sửa chữa sẽ mất bao lâu?","Việc sửa chữa sẽ mất bao lâu?","Viec sua chua se mat bao lau","premium","say-first","Use this when your signal, SIM, battery, Wi-Fi, or app flow stops working the way you need.","","how long will the repair take?|how long will the repair take","","ready","📱","cleanup import: Phone, Internet & Apps / Phone Repair & Accessories / keep_as_is; selected as 900 premium fill","approved"
"v900-phon-inte-powe-the-app-will-not-accept-my-card","phone-internet-power","v900-phon-inte-powe-the-app-will-not-accept-my-card","The app will not accept my card","Use this when you need to say the app will not accept my card.","v900-phon-inte-powe-the-app-will-not-accept-my-card","The app will not accept my card","Ứng dụng sẽ không chấp nhận thẻ của tôi","Ứng dụng sẽ không chấp nhận thẻ của tôi","Ung dung se khong chap nhan the cua toi","premium","say-first","Use this when your signal, SIM, battery, Wi-Fi, or app flow stops working the way you need.","","the app will not accept my card","","ready","📱","cleanup import: Phone, Internet & Apps / Apps, Maps & Ride-Hailing / keep_as_is; selected as 900 premium fill","approved"
"v900-phon-inte-powe-can-you-type-the-address-for-me","phone-internet-power","v900-phon-inte-powe-can-you-type-the-address-for-me","Can you type the address for me","Ask this when you need can you type the address for me.","v900-phon-inte-powe-can-you-type-the-address-for-me","Can you type the address for me?","Bạn có thể gõ địa chỉ cho tôi được không?","Bạn có thể gõ địa chỉ cho tôi được không?","Ban co the go dia chi cho toi duoc khong","premium","say-first","Use this when your signal, SIM, battery, Wi-Fi, or app flow stops working the way you need.","","can you type the address for me?|can you type the address for me","","ready","📱","cleanup import: Phone, Internet & Apps / Apps, Maps & Ride-Hailing / keep_as_is; selected as 900 premium fill","approved"
"v900-phon-inte-powe-does-this-work-outside-the-city","phone-internet-power","v900-phon-inte-powe-does-this-work-outside-the-city","Does this work outside the city","Ask this when you need does this work outside the city.","v900-phon-inte-powe-does-this-work-outside-the-city","Does this work outside the city?","Cái này có hoạt động bên ngoài thành phố không?","Cái này có hoạt động bên ngoài thành phố không?","Cai nay co hoat dong ben ngoai thanh pho khong","premium","say-first","Use this when your signal, SIM, battery, Wi-Fi, or app flow stops working the way you need.","","does this work outside the city?|does this work outside the city","","ready","📱","cleanup import: Phone, Internet & Apps / SIM, eSIM & Data / keep_as_is; selected as 900 premium fill","approved"
"v900-phon-inte-powe-how-many-gigabytes-are-included","phone-internet-power","v900-phon-inte-powe-how-many-gigabytes-are-included","How many gigabytes are included","Ask this when you need how many gigabytes are included.","v900-phon-inte-powe-how-many-gigabytes-are-included","How many gigabytes are included?","Có bao nhiêu gigabyte được bao gồm?","Có bao nhiêu gigabyte được bao gồm?","Co bao nhieu gigabyte duoc bao gom","premium","say-first","Use this when your signal, SIM, battery, Wi-Fi, or app flow stops working the way you need.","","how many gigabytes are included?|how many gigabytes are included","","ready","📱","cleanup import: Phone, Internet & Apps / SIM, eSIM & Data / keep_as_is; selected as 900 premium fill","approved"
"v900-phon-inte-powe-is-this-the-correct-location-pin","phone-internet-power","v900-phon-inte-powe-is-this-the-correct-location-pin","Is this the correct location pin","Ask this when you need is this the correct location pin.","v900-phon-inte-powe-is-this-the-correct-location-pin","Is this the correct location pin?","Đây có phải là pin vị trí chính xác không?","Đây có phải là pin vị trí chính xác không?","Day co phai la pin vi tri chinh xac khong","premium","say-first","Use this when your signal, SIM, battery, Wi-Fi, or app flow stops working the way you need.","","is this the correct location pin?|is this the correct location pin","","ready","📱","cleanup import: Phone, Internet & Apps / Apps, Maps & Ride-Hailing / keep_as_is; selected as 900 premium fill","approved"
"v900-phon-inte-powe-please-speak-to-them-on-the-phone","phone-internet-power","v900-phon-inte-powe-please-speak-to-them-on-the-phone","Please speak to them on the phone","Use this when you need direct help with the next step.","v900-phon-inte-powe-please-speak-to-them-on-the-phone","Please speak to them on the phone","Hãy nói chuyện với họ qua điện thoại","Hãy nói chuyện với họ qua điện thoại","Hay noi chuyen voi ho qua dien thoai","premium","say-first","Use this when your signal, SIM, battery, Wi-Fi, or app flow stops working the way you need.","","please speak to them on the phone","","ready","📱","cleanup import: Phone, Internet & Apps / Calls, Messages & Charging / keep_as_is; selected as 900 premium fill","approved"
"v900-phon-inte-powe-which-wi-fi-network-should-i-use","phone-internet-power","v900-phon-inte-powe-which-wi-fi-network-should-i-use","Which Wi-Fi network should I use","Ask this when you need which wi-fi network should i use.","v900-phon-inte-powe-which-wi-fi-network-should-i-use","Which Wi-Fi network should I use?","Tôi nên sử dụng mạng Wi-Fi nào?","Tôi nên sử dụng mạng Wi-Fi nào?","Toi nen su dung mang Wi-Fi nao","premium","say-first","Use this when your signal, SIM, battery, Wi-Fi, or app flow stops working the way you need.","","which wi-fi network should i use?|which wi fi network should i use","","ready","📱","cleanup import: Phone, Internet & Apps / Wi-Fi & Passwords / keep_as_is; selected as 900 premium fill","approved"
"v900-phon-inte-powe-can-you-send-a-text-message-for-me","phone-internet-power","v900-phon-inte-powe-can-you-send-a-text-message-for-me","Can you send a text message for me","Ask this when you need can you send a text message for me.","v900-phon-inte-powe-can-you-send-a-text-message-for-me","Can you send a text message for me?","Bạn có thể gửi tin nhắn văn bản cho tôi được không?","Bạn có thể gửi tin nhắn văn bản cho tôi được không?","Ban co the gui tin nhan van ban cho toi duoc khong","premium","say-first","Use this when your signal, SIM, battery, Wi-Fi, or app flow stops working the way you need.","","can you send a text message for me?|can you send a text message for me","","ready","📱","cleanup import: Phone, Internet & Apps / Calls, Messages & Charging / keep_as_is; selected as 900 premium fill","approved"
"v900-phon-inte-powe-can-you-check-this-address-in-the-app","phone-internet-power","v900-phon-inte-powe-can-you-check-this-address-in-the-app","Can you check this address in the app","Ask this when you need can you check this address in the app.","v900-phon-inte-powe-can-you-check-this-address-in-the-app","Can you check this address in the app?","Bạn có thể kiểm tra địa chỉ này trong ứng dụng không?","Bạn có thể kiểm tra địa chỉ này trong ứng dụng không?","Ban co the kiem tra dia chi nay trong ung dung khong","premium","say-first","Use this when your signal, SIM, battery, Wi-Fi, or app flow stops working the way you need.","","can you check this address in the app?|can you check this address in the app","","ready","📱","cleanup import: Phone, Internet & Apps / Apps, Maps & Ride-Hailing / keep_as_is; selected as 900 premium fill","approved"
"v900-phon-inte-powe-the-app-says-my-driver-is-here-but-i-cant-find-t","phone-internet-power","v900-phon-inte-powe-the-app-says-my-driver-is-here-but-i-cant-find-t","The app says my driver is here, but I can't find them","Use this when you need to say the app says my driver is here, but i can't find them.","v900-phon-inte-powe-the-app-says-my-driver-is-here-but-i-cant-find-t","The app says my driver is here, but I can't find them.","Ứng dụng cho biết trình điều khiển của tôi có ở đây nhưng tôi không thể tìm thấy chúng.","Ứng dụng cho biết trình điều khiển của tôi có ở đây nhưng tôi không thể tìm thấy chúng.","Ung dung cho biet trinh dieu khien cua toi co o day nhung toi khong the tim thay chung","premium","say-first","Use this when your signal, SIM, battery, Wi-Fi, or app flow stops working the way you need.","","the app says my driver is here, but i can't find them.|the app says my driver is here but i can t find them","","ready","📱","cleanup import: Phone, Internet & Apps / Apps, Maps & Ride-Hailing / keep_rewrite; selected as 900 premium fill","approved"
